N_mu, N_sigma, N, MST_Cost_mu, MST_Cost_sigma, MST_Runtime_mu, MST_Runtime_sigma, RunType, C173_MFC_Cost_mu, C173_MFC_Cost_sigma, C173_MFC_Completion_Cost_mu, C173_MFC_Completion_Cost_sigma, C173_MFC_Runtime_mu, C173_MFC_Runtime_sigma, C173_Gamma_mu, C173_Gamma_sigma, C173_Cluster_Size_Mu_mu, C173_Cluster_Size_Mu_sigma, C173_Cluster_Size_Sigma_mu, C173_Cluster_Size_Sigma_sigma, C173_Sub_Clustering_Runtime_mu, C173_Sub_Clustering_Runtime_sigma, C173_Completion_Edges_Runtime_mu, C173_Completion_Edges_Runtime_sigma, C173_Completion_Runtime_mu, C173_Completion_Runtime_sigma, C173_Clustering_Runtime_mu, C173_Clustering_Runtime_sigma, C173_Find_Reps_Runtime_mu, C173_Find_Reps_Runtime_sigma, C173_Pick_Reps_Runtime_mu, C173_Pick_Reps_Runtime_sigma, C173_Rep_Count_mu, C173_Rep_Count_sigma, C173_Reps_Cost_mu, C173_Reps_Cost_sigma, C173_Clustering_Dist_Calls_mu, C173_Clustering_Dist_Calls_sigma, C173_Sub_Clustering_Dist_Calls_mu, C173_Sub_Clustering_Dist_Calls_sigma, C173_MFC_Dist_Calls_mu, C173_MFC_Dist_Calls_sigma, C173_Dist_Calls_mu, C173_Dist_Calls_sigma, C86_MFC_Cost_mu, C86_MFC_Cost_sigma, C86_MFC_Completion_Cost_mu, C86_MFC_Completion_Cost_sigma, C86_MFC_Runtime_mu, C86_MFC_Runtime_sigma, C86_Gamma_mu, C86_Gamma_sigma, C86_Cluster_Size_Mu_mu, C86_Cluster_Size_Mu_sigma, C86_Cluster_Size_Sigma_mu, C86_Cluster_Size_Sigma_sigma, C86_Sub_Clustering_Runtime_mu, C86_Sub_Clustering_Runtime_sigma, C86_Completion_Edges_Runtime_mu, C86_Completion_Edges_Runtime_sigma, C86_Completion_Runtime_mu, C86_Completion_Runtime_sigma, C86_Clustering_Runtime_mu, C86_Clustering_Runtime_sigma, C86_Find_Reps_Runtime_mu, C86_Find_Reps_Runtime_sigma, C86_Pick_Reps_Runtime_mu, C86_Pick_Reps_Runtime_sigma, C86_Rep_Count_mu, C86_Rep_Count_sigma, C86_Reps_Cost_mu, C86_Reps_Cost_sigma, C86_Clustering_Dist_Calls_mu, C86_Clustering_Dist_Calls_sigma, C86_Sub_Clustering_Dist_Calls_mu, C86_Sub_Clustering_Dist_Calls_sigma, C86_MFC_Dist_Calls_mu, C86_MFC_Dist_Calls_sigma, C86_Dist_Calls_mu, C86_Dist_Calls_sigma, C43_MFC_Cost_mu, C43_MFC_Cost_sigma, C43_MFC_Completion_Cost_mu, C43_MFC_Completion_Cost_sigma, C43_MFC_Runtime_mu, C43_MFC_Runtime_sigma, C43_Gamma_mu, C43_Gamma_sigma, C43_Cluster_Size_Mu_mu, C43_Cluster_Size_Mu_sigma, C43_Cluster_Size_Sigma_mu, C43_Cluster_Size_Sigma_sigma, C43_Sub_Clustering_Runtime_mu, C43_Sub_Clustering_Runtime_sigma, C43_Completion_Edges_Runtime_mu, C43_Completion_Edges_Runtime_sigma, C43_Completion_Runtime_mu, C43_Completion_Runtime_sigma, C43_Clustering_Runtime_mu, C43_Clustering_Runtime_sigma, C43_Find_Reps_Runtime_mu, C43_Find_Reps_Runtime_sigma, C43_Pick_Reps_Runtime_mu, C43_Pick_Reps_Runtime_sigma, C43_Rep_Count_mu, C43_Rep_Count_sigma, C43_Reps_Cost_mu, C43_Reps_Cost_sigma, C43_Clustering_Dist_Calls_mu, C43_Clustering_Dist_Calls_sigma, C43_Sub_Clustering_Dist_Calls_mu, C43_Sub_Clustering_Dist_Calls_sigma, C43_MFC_Dist_Calls_mu, C43_MFC_Dist_Calls_sigma, C43_Dist_Calls_mu, C43_Dist_Calls_sigma
30000, 0, 30000, 0, 0, 0, 0, dp_29.000000, 996154.1875, 11979.009126482197, 19370.625, 1005.2326767345957, 1923910.3078673747, 35586.43201453518, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 1091576.2035193748, 74920.59208010754, 1.5358157499999996, 0.09185924598638673, 44176.997017125, 833.8480672252902, 601265.182458625, 4419.537559579362, 1177.4083139375, 1.2896711574817854, 5017, 0, 3624.9375, 376.0173647502865, 10350001, 0, 42177113.8125, 18188070.57113488, 416177514.1875, 18956665.90827905, 468704629, 7485428.852340166, 1003937.3125, 14101.996240420849, 9635.6875, 893.7458894136241, 1164913.7450039375, 100059.65304504351, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 502733.50966150005, 47930.52264333033, 0.4035623125, 0.007548743345076967, 21679.0881040625, 57.93941217828739, 302175.3989888125, 2473.965475815891, 143.10173525, 0.4391170234489753, 2494, 0, 3945.4375, 576.335185542016, 5130001, 0, 77538795.0625, 30580089.054212738, 197347230.9375, 11733688.433459237, 280016027, 21066346.92814926, 987582.1875, 23989.847050936856, 5057.875, 751.8819617300311, 975384.3467686876, 205704.70840190636, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 222843.7778315, 29428.054684719937, 0.1013399375, 0.007551441430852374, 10847.1154358125, 138.78781204247144, 154643.5123725625, 4208.194848056747, 17.496473750000003, 0.24537974800818915, 1247, 0, 3023, 642.6358805731282, 2550001, 0, 132716528.1875, 50287890.44263363, 91569753.9375, 7352300.617488782, 226836283.125, 44055327.39485811
30000, 0, 30000, 0, 0, 0, 0, dp_3.000000, 999416.4375, 11949.727062619202, 22632.875, 947.2098417853354, 388158.2035825, 76583.19268178505, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 115112.0236679375, 7944.113348713355, 1.509417375, 0.08810564432960226, 44176.997017125, 833.8480672252902, 43146.0837133125, 327.77218859293333, 8.6090241875, 0.05414648627706464, 519, 0, 25113.9375, 951.0358476912161, 10350001, 0, 42177113.8125, 18188070.57113488, 38515733.125, 1992468.8980638718, 91042847.9375, 16388296.883328166, 1005804.6875, 14118.554085487782, 11503.0625, 929.8853066877388, 434952.56029412494, 133650.6192910699, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 53267.02217231251, 4885.577507496455, 0.40792362499999996, 0.046776729065950894, 21679.0881040625, 57.93941217828739, 21822.669990562496, 227.40935766153933, 1.1291515625, 0.08700921090893823, 258, 0, 15446.6875, 974.4218618461667, 5130001, 0, 77538795.0625, 30580089.054212738, 18143116.625, 1170663.9555341487, 100811912.6875, 29550936.02671458, 988647.125, 24041.190457408196, 6122.8125, 740.10659863546, 632588.0630203126, 225810.2904936065, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 23583.5445121875, 2944.8253674441326, 0.106261125, 0.005946867924325796, 10847.1154358125, 138.78781204247144, 11124.773084562501, 134.4997959306653, 0.1804115, 0.021799294145682793, 129, 0, 8597.6875, 671.6845166026607, 2550001, 0, 132716528.1875, 50287890.44263363, 8330815.1875, 699264.4731226715, 143597344.375, 49683814.250793576
30000, 0, 30000, 0, 0, 0, 0, dp_31.000000, 996132.9375, 11976.932638768314, 19349.375, 1004.259545324315, 2041219.5065188748, 36864.61463885129, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 1164825.2658941876, 80095.40126051096, 1.4993511875, 0.047016355165275636, 44176.997017125, 833.8480672252902, 645156.3809461877, 5047.261822329232, 1346.382567625, 1.7202580081842604, 5363, 0, 3257.9375, 360.20471067679, 10350001, 0, 42177113.8125, 18188070.57113488, 445010814.4375, 20313028.177094605, 497537929.25, 8011672.91132024, 1003926.8125, 14104.102187921915, 9625.1875, 893.7077415708952, 1220995.5158553123, 98426.10180190255, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 537359.352934625, 50640.48963970951, 0.40216587499999995, 0.01779275318730564, 21679.0881040625, 57.93941217828739, 323610.03222206247, 1731.7724686334873, 164.39747668750005, 1.7665234539049308, 2666, 0, 3679, 555.2900143168432, 5130001, 0, 77538795.0625, 30580089.054212738, 211113851.9375, 12518248.931661641, 293782648, 20546136.355039008, 987574.4375, 23987.458850847328, 5050.125, 753.4816582870482, 1001595.8538111877, 202122.69089140004, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 238633.18404443745, 31797.143918623882, 0.1110701875, 0.020388442547858918, 10847.1154358125, 138.78781204247144, 165063.1361918125, 1671.7772583393487, 19.963753812500002, 0.1851844951160934, 1333, 0, 2883.4375, 635.0916241722528, 2550001, 0, 132716528.1875, 50287890.44263363, 97983357.0625, 7920056.000856216, 233249886.25, 43585929.90754451
30000, 0, 30000, 0, 0, 0, 0, dp_33.000000, 996116.9375, 11977.967901885268, 19333.375, 1005.2742707216772, 2161705.3773644376, 37675.38025342404, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 1241989.6078835002, 85840.6577552022, 1.5144311249999998, 0.07827941549976199, 44176.997017125, 833.8480672252902, 688297.0476486874, 8363.93083456252, 1527.2296414374998, 1.9819411537759983, 5709, 0, 2932.5, 343.719907773757, 10350001, 0, 42177113.8125, 18188070.57113488, 474066771.25, 21673377.888655603, 526593886.0625, 8778847.757335588, 1003911.125, 14106.580192746043, 9609.5, 900.4377407683443, 1280330.6268039374, 96431.57782443761, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 572813.4010588125, 54719.50673525828, 0.42648987499999996, 0.06064280412472179, 21679.0881040625, 57.93941217828739, 347469.41693906253, 5103.192165235986, 186.05126012499997, 0.9301500618328243, 2838, 0, 3437.25, 533.9313509244423, 5130001, 0, 77538795.0625, 30580089.054212738, 224836372.75, 13287843.312080206, 307505168.8125, 20103778.666733872, 987565.75, 23986.374539777786, 5041.4375, 754.2140751098126, 1027087.69825425, 200178.32038999748, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 253110.78987037498, 34484.20567704644, 0.10265425, 0.0035713252879708375, 10847.1154358125, 138.78781204247144, 176074.7656950625, 2645.188422438136, 22.581283625, 0.051352453173965786, 1419, 0, 2753.5625, 627.5560700795985, 2550001, 0, 132716528.1875, 50287890.44263363, 104308326.25, 8523524.808838911, 239574855.4375, 43086130.83709284
30000, 0, 30000, 0, 0, 0, 0, dp_35.000000, 996106.3125, 11981.02989478967, 19322.75, 1007.02007800242, 2280309.687207187, 39752.50315388127, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 1317914.0487175002, 91659.90612898003, 1.4766490625, 0.05801396426450785, 44176.997017125, 833.8480672252902, 730785.9871357499, 6403.950698526228, 1718.1969451875, 2.584420203351496, 6055, 0, 2646.125, 325.1211072431318, 10350001, 0, 42177113.8125, 18188070.57113488, 502807256.6875, 23004938.606690098, 555334371.5, 9545620.495993497, 1003902.625, 14104.491261097473, 9601, 898.8483604034665, 1334016.2467859378, 94067.86237124394, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 606244.0827625627, 57524.82782026106, 0.38996800000000004, 0.02106651273348297, 21679.0881040625, 57.93941217828739, 367700.10597881256, 2680.426590520747, 210.3370205, 1.5335935055308028, 3010, 0, 3218.125, 513.8932130073329, 5130001, 0, 77538795.0625, 30580089.054212738, 238471358.8125, 14086900.463555828, 321140154.875, 19592599.557799354, 987558.0625, 23986.513144027285, 5033.75, 753.7575455675386, 1053188.031913125, 199260.25551779283, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 268929.0111409375, 35963.75788938, 0.1016223125, 0.00719299138674889, 10847.1154358125, 138.78781204247144, 186353.82488775, 1744.121672820617, 25.6355111875, 0.09026047929133965, 1505, 0, 2632.3125, 618.6723404547434, 2550001, 0, 132716528.1875, 50287890.44263363, 110623717.5, 9033921.50817664, 245890246.6875, 42678390.21371258
30000, 0, 30000, 0, 0, 0, 0, dp_37.000000, 996096.25, 11980.261675460182, 19312.6875, 1009.0851499470944, 2396196.6470255624, 41375.07646497607, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 1391108.3824752502, 97583.50064161197, 1.5135056250000003, 0.0770541980725864, 44176.997017125, 833.8480672252902, 773274.3878224376, 5662.899901251894, 1922.3854625625, 2.238339310092226, 6401, 0, 2390.3125, 306.3137114850558, 10350001, 0, 42177113.8125, 18188070.57113488, 531561107.5625, 24186771.423645582, 584088222.375, 10337162.007698663, 1003899, 14104.777142869007, 9597.375, 898.2958779683896, 1390104.0289317498, 93464.60091075131, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 641169.63538725, 59767.44750825368, 0.40406268749999996, 0.02228920544433659, 21679.0881040625, 57.93941217828739, 388837.8063324375, 5455.951161909817, 234.85209331250002, 1.4498524398366675, 3182, 0, 3019.6875, 493.2557296613492, 5130001, 0, 77538795.0625, 30580089.054212738, 252075945.9375, 14905658.57466352, 334744742, 19175194.280158345, 987551, 23984.417602893758, 5026.6875, 752.8161062595234, 1078851.4640048123, 197121.52672802404, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 283916.94451818743, 38021.89690049907, 0.1026904375, 0.005363666632639817, 10847.1154358125, 138.78781204247144, 197026.35140112496, 1666.4746585367648, 28.606644124999995, 0.2843924917411401, 1591, 0, 2521.5, 608.7975854091408, 2550001, 0, 132716528.1875, 50287890.44263363, 117062687.625, 9517013.305101486, 252329216.8125, 42285451.8765206
30000, 0, 30000, 0, 0, 0, 0, dp_39.000000, 996084.4375, 11977.976049654371, 19300.875, 1006.6635407995067, 2513846.271655687, 41389.70258013655, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 1466973.2963772498, 103123.33754587157, 1.4897274999999999, 0.024202407465477485, 44176.997017125, 833.8480672252902, 814848.2516731876, 5468.537431129957, 2133.2561180625, 1.3392285261464063, 6747, 0, 2161.125, 287.3566762318217, 10350001, 0, 42177113.8125, 18188070.57113488, 560270060.625, 25410947.57511711, 612797175.4375, 11270030.458545793, 1003893.125, 14104.28961732476, 9591.5, 898.7683934140097, 1445499.7852643747, 91515.15811022249, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 674640.6674178126, 64488.05348853684, 0.41164750000000006, 0.049454197397693155, 21679.0881040625, 57.93941217828739, 410735.27328112494, 4336.302436312235, 262.10186187500005, 2.8194799195913487, 3354, 0, 2838, 473.49049620874126, 5130001, 0, 77538795.0625, 30580089.054212738, 265700842.75, 15834612.303197026, 348369638.8125, 18604583.170685872, 987546.875, 23982.89886532433, 5022.5625, 755.8657262330063, 1105705.493763625, 195541.02641047302, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 299480.46901225, 40710.58056460172, 0.1030950625, 0.005235520514580547, 10847.1154358125, 138.78781204247144, 208313.65944999998, 2194.179517735503, 31.803455375000002, 0.2870244188500937, 1677, 0, 2418, 599.1293683337515, 2550001, 0, 132716528.1875, 50287890.44263363, 123423862.0625, 10093185.96724715, 258690391.25, 41865405.327728055
30000, 0, 30000, 0, 0, 0, 0, dp_5.000000, 997946.5625, 11965.539409951134, 21163, 928.1443179807761, 506023.8392995, 71946.18646346626, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 190050.84657968752, 13436.208247908071, 1.522691, 0.08715770514346394, 44176.997017125, 833.8480672252902, 86052.35627281248, 561.0222971413162, 29.1359963125, 0.0395336399043882, 865, 0, 19111.8125, 773.5119762122304, 10350001, 0, 42177113.8125, 18188070.57113488, 67645129.6875, 3318301.9639580855, 120172244.5, 15228693.12564238, 1005000.375, 14062.17644461109, 10698.75, 898.7477746843105, 491170.3039623125, 131122.71336663637, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 87848.0649849375, 8014.949024217563, 0.39500675, 0.014714671842671181, 21679.0881040625, 57.93941217828739, 43456.9341425625, 413.3750450404981, 3.5787720000000003, 0.08997455763367215, 430, 0, 12619.3125, 955.6752010195462, 5130001, 0, 77538795.0625, 30580089.054212738, 31974984.625, 1962106.19640464, 114643780.6875, 28872469.88479945, 988226.0625, 24034.708195827836, 5701.75, 702.9670600390889, 659161.2574700625, 224010.5997664174, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 39021.38820300001, 4981.529377095907, 0.09960981249999999, 0.007174004688968622, 10847.1154358125, 138.78781204247144, 22259.7935401875, 882.4314629558777, 0.517366125, 0.05935272589135543, 215, 0, 7126.875, 668.934215282041, 2550001, 0, 132716528.1875, 50287890.44263363, 14769855.3125, 1214903.100807618, 150036384.5, 49237133.737888046
30000, 0, 30000, 0, 0, 0, 0, dp_7.000000, 997255, 11956.137958178635, 20471.4375, 1021.8113799002974, 623802.3914746875, 67479.44543016261, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 265029.868679875, 18689.291866899977, 1.5333390624999998, 0.08185561725644487, 44176.997017125, 833.8480672252902, 128819.92372431252, 629.9072008139755, 61.08797175000001, 0.14993445451492268, 1211, 0, 15474.375, 698.174841551169, 10350001, 0, 42177113.8125, 18188070.57113488, 96746887.4375, 4630220.953034449, 149274002.25, 14089324.409533102, 1004648.375, 14082.860801675737, 10346.75, 906.6535653158818, 547497.3046441876, 128420.57717818394, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 122631.73056899999, 10935.297640967894, 0.4073418125, 0.05084842823064785, 21679.0881040625, 57.93941217828739, 64996.295217312494, 589.669494325245, 7.540460000000001, 0.0997628424333178, 602, 0, 10818.125, 922.7538861337838, 5130001, 0, 77538795.0625, 30580089.054212738, 45762090.0625, 2728262.5447397023, 128430886.125, 28166506.321934342, 988006.75, 24063.36654153986, 5482.4375, 690.4613465602184, 685276.4521896251, 222395.06691499247, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 54314.749548875, 7026.4949439108495, 0.10268499999999997, 0.00627094275209079, 10847.1154358125, 138.78781204247144, 33081.095019750006, 287.3075639736165, 1.0461850625, 0.09333096733297365, 301, 0, 6236.5625, 679.1322559662073, 2550001, 0, 132716528.1875, 50287890.44263363, 21209329.9375, 1743759.6508510523, 156475859.125, 48780460.06163222
30000, 0, 30000, 0, 0, 0, 0, dp_9.000000, 996900.25, 11959.817538846486, 20116.6875, 1009.555330253746, 742111.8062330625, 63201.25555200489, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 340532.9596650625, 24171.769861138353, 1.453811875, 0.10076311364648462, 44176.997017125, 833.8480672252902, 171582.22268543753, 1206.5726553932593, 105.19231100000002, 0.6639776791774518, 1557, 0, 12923.625, 646.2357227629868, 10350001, 0, 42177113.8125, 18188070.57113488, 125908072.75, 5976505.9466161905, 178435187.5625, 12957460.981304985, 1004462.75, 14084.248988231499, 10161.125, 897.1009471486473, 603412.6291220001, 125530.87260843889, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 156996.98392925, 14417.952562546481, 0.404421875, 0.010943674719187108, 21679.0881040625, 57.93941217828739, 86541.2135735625, 618.2312513238361, 12.696141250000002, 0.0826728842377444, 774, 0, 9507.5, 877.5749967951457, 5130001, 0, 77538795.0625, 30580089.054212738, 59557022.6875, 3565502.7297923695, 142225818.75, 27459047.532410063, 987893, 24040.749405956547, 5368.6875, 712.7264305775043, 711654.8107648751, 220635.32444330025, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 69770.297151875, 9029.70459679831, 0.1033838125, 0.009223912078253118, 10847.1154358125, 138.78781204247144, 44003.23240937501, 356.0979819599963, 1.7190688750000003, 0.08113265615634914, 387, 0, 5616.4375, 695.1171635729836, 2550001, 0, 132716528.1875, 50287890.44263363, 27614824.75, 2236943.8696634606, 162881353.9375, 48353360.92037397
30000, 0, 30000, 0, 0, 0, 0, fixed_reps_1, 1004369.9375, 11936.84684846018, 27586.375, 867.3228115154127, 270502.366575125, 80789.8015415569, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 40442.53439943751, 2987.137711029971, 1.4730355625, 0.06371483455990523, 44176.997017125, 833.8480672252902, 168.38138043749998, 2.1618079406690467, 0, 0, 173, 0, 44482.375, 936.632056559565, 10350001, 0, 42177113.8125, 18188070.57113488, 9390230.25, 657761.1107092282, 61917345.0625, 17586443.01161405, 1008617.125, 14079.682799494278, 14315.5, 997.5218669282393, 378649.52471937495, 136296.88126089278, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 18620.9593130625, 1736.5614656279533, 0.38534062500000005, 0.0048350061643574966, 21679.0881040625, 57.93941217828739, 166.84900962499998, 2.41140475898764, 0, 0, 86, 0, 25422.5, 664.0437673828435, 5130001, 0, 77538795.0625, 30580089.054212738, 4336021.3125, 395693.7929860852, 87004817.375, 30233178.76528815, 990225.5625, 24077.9648926377, 7701.25, 861.6405500555321, 606941.665067375, 227101.73620743182, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 8861.660011937498, 1504.779863157661, 0.1211451875, 0.0449396794551023, 10847.1154358125, 138.78781204247144, 200.42515931249997, 41.142558084598875, 0, 0, 43, 0, 13931.375, 562.5300964170717, 2550001, 0, 132716528.1875, 50287890.44263363, 1934743, 251834.6534424919, 137201272.1875, 50070263.50744963
30000, 0, 30000, 0, 0, 0, 0, fixed_reps_11, 996897.6875, 12049.889111101553, 20114.125, 1008.815820343337, 646002.568373, 58786.31974606497, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 414720.12715375, 28403.84254205326, 1.5279948125, 0.07373835130142485, 44176.997017125, 833.8480672252902, 1390.9354647499997, 15.18473438475993, 0, 0, 1903, 0, 16683.75, 696.1704622432641, 10350001, 0, 42177113.8125, 18188070.57113488, 103290802.75, 7235372.2178015085, 155817917.5625, 11901475.096229285, 1004456.3125, 14060.716170054915, 10154.6875, 856.5313566027515, 552108.9665612499, 122734.20059038205, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 190833.8686945625, 17728.158117637828, 0.39588168749999997, 0.012268931186735204, 21679.0881040625, 57.93941217828739, 1413.3709289375001, 13.752829789501696, 0, 0, 946, 0, 11496.1875, 821.4740728372077, 5130001, 0, 77538795.0625, 30580089.054212738, 47695374.4375, 4352631.722846936, 130364170.5, 26838418.521135114, 987880.125, 23994.25905783246, 5355.8125, 723.7489394422281, 683585.906072375, 218773.42584736427, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 84269.400171375, 11054.289525525639, 0.10251393750000001, 0.004630654293249903, 10847.1154358125, 138.78781204247144, 1436.9446361250002, 20.30951304827887, 0, 0, 473, 0, 6633.5, 606.9043376018992, 2550001, 0, 132716528.1875, 50287890.44263363, 21281743, 2770181.187867411, 156548272.1875, 47912432.51235353
30000, 0, 30000, 0, 0, 0, 0, fixed_reps_13, 996768.9375, 12019.677301558215, 19985.375, 1019.4776772323169, 721190.6295178126, 54244.83366790091, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 661.4864781135202, 141.89634498333072, 185712.9807425625, 83435.88290002568, 489656.34760687494, 34098.94297408623, 1.5399156874999997, 0.07485773535072943, 44176.997017125, 833.8480672252902, 1642.7642355625, 15.039340068212748, 0, 0, 2249, 0, 15139.75, 626.822293397419, 10350001, 0, 42177113.8125, 18188070.57113488, 122070917.25, 8550894.439219965, 174598032.0625, 10885822.343283202, 1004359.0625, 14073.461703098983, 10057.4375, 846.7109873467747, 587091.61225325, 119786.061985461, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 1269.3160845437528, 265.94343061099926, 338182.242952, 137804.11660291287, 225553.87690162502, 20951.97499979158, 0.40258999999999995, 0.018301340333429134, 21679.0881040625, 57.93941217828739, 1676.0017055624999, 21.249615732539823, 0, 0, 1118, 0, 10627.125, 750.9255018808457, 5130001, 0, 77538795.0625, 30580089.054212738, 56367245.0625, 5144019.308819107, 139036041.125, 26178418.52892075, 987834.5, 23986.17886669321, 5310.1875, 727.8217689405491, 699118.9386798749, 217063.17836021047, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 2331.2040063093664, 502.2924817008659, 587032.3433151251, 228281.10455234945, 99531.03056987499, 13061.554750733118, 0.1002853125, 0.006274393294561933, 10847.1154358125, 138.78781204247144, 1708.34907375, 49.96297403840499, 0, 0, 559, 0, 6220.125, 588.0143360284679, 2550001, 0, 132716528.1875, 50287890.44263363, 25151143, 3273850.494752395, 160417672.1875, 47485126.789175764
