N_mu, N_sigma, N, MST_Cost_mu, MST_Cost_sigma, MST_Runtime_mu, MST_Runtime_sigma, RunType, C173_MFC_Cost_mu, C173_MFC_Cost_sigma, C173_MFC_Completion_Cost_mu, C173_MFC_Completion_Cost_sigma, C173_MFC_Runtime_mu, C173_MFC_Runtime_sigma, C173_Gamma_mu, C173_Gamma_sigma, C173_Cluster_Size_Mu_mu, C173_Cluster_Size_Mu_sigma, C173_Cluster_Size_Sigma_mu, C173_Cluster_Size_Sigma_sigma, C173_Sub_Clustering_Runtime_mu, C173_Sub_Clustering_Runtime_sigma, C173_Completion_Edges_Runtime_mu, C173_Completion_Edges_Runtime_sigma, C173_Completion_Runtime_mu, C173_Completion_Runtime_sigma, C173_Clustering_Runtime_mu, C173_Clustering_Runtime_sigma, C173_Find_Reps_Runtime_mu, C173_Find_Reps_Runtime_sigma, C173_Pick_Reps_Runtime_mu, C173_Pick_Reps_Runtime_sigma, C173_Rep_Count_mu, C173_Rep_Count_sigma, C173_Reps_Cost_mu, C173_Reps_Cost_sigma, C173_Clustering_Dist_Calls_mu, C173_Clustering_Dist_Calls_sigma, C173_Sub_Clustering_Dist_Calls_mu, C173_Sub_Clustering_Dist_Calls_sigma, C173_MFC_Dist_Calls_mu, C173_MFC_Dist_Calls_sigma, C173_Dist_Calls_mu, C173_Dist_Calls_sigma, C86_MFC_Cost_mu, C86_MFC_Cost_sigma, C86_MFC_Completion_Cost_mu, C86_MFC_Completion_Cost_sigma, C86_MFC_Runtime_mu, C86_MFC_Runtime_sigma, C86_Gamma_mu, C86_Gamma_sigma, C86_Cluster_Size_Mu_mu, C86_Cluster_Size_Mu_sigma, C86_Cluster_Size_Sigma_mu, C86_Cluster_Size_Sigma_sigma, C86_Sub_Clustering_Runtime_mu, C86_Sub_Clustering_Runtime_sigma, C86_Completion_Edges_Runtime_mu, C86_Completion_Edges_Runtime_sigma, C86_Completion_Runtime_mu, C86_Completion_Runtime_sigma, C86_Clustering_Runtime_mu, C86_Clustering_Runtime_sigma, C86_Find_Reps_Runtime_mu, C86_Find_Reps_Runtime_sigma, C86_Pick_Reps_Runtime_mu, C86_Pick_Reps_Runtime_sigma, C86_Rep_Count_mu, C86_Rep_Count_sigma, C86_Reps_Cost_mu, C86_Reps_Cost_sigma, C86_Clustering_Dist_Calls_mu, C86_Clustering_Dist_Calls_sigma, C86_Sub_Clustering_Dist_Calls_mu, C86_Sub_Clustering_Dist_Calls_sigma, C86_MFC_Dist_Calls_mu, C86_MFC_Dist_Calls_sigma, C86_Dist_Calls_mu, C86_Dist_Calls_sigma, C43_MFC_Cost_mu, C43_MFC_Cost_sigma, C43_MFC_Completion_Cost_mu, C43_MFC_Completion_Cost_sigma, C43_MFC_Runtime_mu, C43_MFC_Runtime_sigma, C43_Gamma_mu, C43_Gamma_sigma, C43_Cluster_Size_Mu_mu, C43_Cluster_Size_Mu_sigma, C43_Cluster_Size_Sigma_mu, C43_Cluster_Size_Sigma_sigma, C43_Sub_Clustering_Runtime_mu, C43_Sub_Clustering_Runtime_sigma, C43_Completion_Edges_Runtime_mu, C43_Completion_Edges_Runtime_sigma, C43_Completion_Runtime_mu, C43_Completion_Runtime_sigma, C43_Clustering_Runtime_mu, C43_Clustering_Runtime_sigma, C43_Find_Reps_Runtime_mu, C43_Find_Reps_Runtime_sigma, C43_Pick_Reps_Runtime_mu, C43_Pick_Reps_Runtime_sigma, C43_Rep_Count_mu, C43_Rep_Count_sigma, C43_Reps_Cost_mu, C43_Reps_Cost_sigma, C43_Clustering_Dist_Calls_mu, C43_Clustering_Dist_Calls_sigma, C43_Sub_Clustering_Dist_Calls_mu, C43_Sub_Clustering_Dist_Calls_sigma, C43_MFC_Dist_Calls_mu, C43_MFC_Dist_Calls_sigma, C43_Dist_Calls_mu, C43_Dist_Calls_sigma
30000, 0, 30000, 0, 0, 0, 0, dp_29.000000, 30059580.540297747, 47812.47857204067, 181926.8251876831, 4983.6185789243245, 421643.5874090624, 6050.105992580879, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 183675.52322706254, 8273.495779150682, 2.19733125, 0.07962444615545211, 12526.819126562503, 31.391238133562453, 187648.66786256252, 965.9539539120543, 1174.5080449375, 1.3105330284412375, 5017, 0, 70372.193359375, 7237.363078381091, 10350001, 0, 25440444.875, 7295630.255612797, 425374223.6875, 12581759.274466805, 461164669.5625, 7310928.782162078, 29879750.866827726, 63018.47474302124, 84189.93001461029, 3586.089611061316, 243573.49516825, 14950.902882598193, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 88459.38131425, 4557.156137170828, 0.469049625, 0.007721992463695819, 6157.2390323125, 5.711400424532704, 93805.46317218749, 618.0737193200276, 143.0635584375, 0.23655537867774437, 2494, 0, 64501.55078125, 6655.723935120389, 5130001, 0, 38683158.5, 12600130.655585077, 207095721.9375, 6962449.07140637, 250908881.4375, 7014674.634960529, 29700263.53233123, 62882.9821780161, 40178.8789100647, 1969.9644699613273, 181683.1348245, 26961.946047087597, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 42061.8802615625, 3029.7616096848956, 0.10452862499999999, 0.0062158832424986064, 3064.3771008749995, 3.199420932106746, 47234.927241125, 413.71294798196743, 17.417089937500002, 0.08472985446218785, 1247, 0, 49024.249267578125, 5936.123051299343, 2550001, 0, 62181636.0625, 19684344.530189715, 100303070.625, 4657877.5105497865, 165034707.6875, 15901406.273690484
30000, 0, 30000, 0, 0, 0, 0, dp_3.000000, 30087522.452878237, 47526.468778335344, 209868.73776817322, 4470.925736086755, 82438.90866631249, 10099.82338621841, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 19780.22899825, 879.6567047183802, 2.2478506874999997, 0.16662360876415394, 12526.819126562503, 31.391238133562453, 13505.1564453125, 99.92570833702351, 8.584428812499999, 0.2068436130157333, 519, 0, 258208.51953125, 7726.576991977412, 10350001, 0, 25440444.875, 7295630.255612797, 39358787.125, 1237194.7053288477, 75149233, 6237772.187177787, 29895379.904831648, 62801.36889032346, 99818.9680185318, 3328.661710345005, 77358.024878625, 17912.532211551115, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 9469.831746374999, 537.8824466277814, 0.43674712500000007, 0.018484385017748767, 6157.2390323125, 5.711400424532704, 6721.591165812501, 37.03639042570956, 1.0471455624999997, 0.04947734434184087, 258, 0, 159103.3330078125, 6294.456288009421, 5130001, 0, 38683158.5, 12600130.655585077, 19168063.6875, 784253.4789445245, 62981223.1875, 11885678.606679803, 29708793.48541808, 62508.94224994444, 48708.831996917725, 2000.006712276708, 100310.8565053125, 28938.69727148741, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 4508.689635749999, 288.64611231590516, 0.09310468750000002, 0.004863870266037503, 3064.3771008749995, 3.199420932106746, 3433.11032675, 36.318416793177384, 0.15773487500000002, 0.002414681109251282, 129, 0, 96988.02978515625, 4908.07983316194, 2550001, 0, 62181636.0625, 19684344.530189715, 9220846.125, 419201.5725665093, 73952483.1875, 19310843.267540324
30000, 0, 30000, 0, 0, 0, 0, dp_31.000000, 30059038.606742144, 47745.21787091691, 181384.89163208008, 5001.706715419557, 447726.9091419375, 5884.936476656918, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 196211.0396439375, 8965.560689678257, 2.1938265624999995, 0.06906440366875756, 12526.819126562503, 31.391238133562453, 201028.2432365, 1029.2094913984333, 1342.7414916874998, 1.4661831040458755, 5363, 0, 65794.07958984375, 6981.69813946288, 10350001, 0, 25440444.875, 7295630.255612797, 454843568.3125, 13636442.074183261, 490634014.1875, 8199399.167681694, 29879379.92090869, 62992.3122887985, 83818.98409557343, 3503.539385618455, 256480.27531500004, 14701.533360226933, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 94619.7329050625, 4923.478810266042, 0.47134462499999996, 0.007234987369330719, 6157.2390323125, 5.711400424532704, 100531.2245834375, 698.2478599008798, 163.728408125, 0.2921236529765442, 2666, 0, 61896.6455078125, 6746.528675384028, 5130001, 0, 38683158.5, 12600130.655585077, 221615458.6875, 7495451.265259224, 265428618.1875, 6654367.725717891, 29699891.14584899, 62823.86699661477, 39806.49242782593, 2123.633011918142, 187959.88449968747, 26864.305432651974, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 45006.7152518125, 3176.7289675761676, 0.10108587499999999, 0.006852065727528815, 3064.3771008749995, 3.199420932106746, 50564.3175090625, 454.12220303086514, 19.9449496875, 0.07870850268293676, 1333, 0, 47608.16796875, 5826.500874357814, 2550001, 0, 62181636.0625, 19684344.530189715, 107353147.5625, 4914217.617527305, 172084784.625, 15692113.936227791
30000, 0, 30000, 0, 0, 0, 0, dp_33.000000, 30058742.632478, 47730.54078503488, 181088.91736793518, 4941.2436163811435, 474023.782318125, 5954.813861102183, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 208863.264076625, 9458.700422203689, 2.1864635625, 0.07873716781003805, 12526.819126562503, 31.391238133562453, 214493.32100025, 1102.4976038786217, 1522.3198344375, 1.5035766903948633, 5709, 0, 61698.672607421875, 6775.732588525499, 10350001, 0, 25440444.875, 7295630.255612797, 484487374.4375, 14422564.144419545, 520277820.3125, 8944287.763694685, 29879056.83303809, 62995.889705221, 83495.89622497559, 3512.005666978105, 269307.2904199375, 14289.944425379892, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 100769.3285105, 5294.348978813781, 0.46973218749999995, 0.008291775120705076, 6157.2390323125, 5.711400424532704, 107186.45437987501, 633.9988561537795, 185.91972362500002, 0.32745651864004977, 2838, 0, 59499.02099609375, 6764.163484036776, 5130001, 0, 38683158.5, 12600130.655585077, 236124480.4375, 8044453.199586479, 279937639.9375, 6353222.512477875, 29699686.738876104, 62712.04220613412, 39602.085454940796, 2226.474536499133, 194240.40299681254, 26731.512601741797, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 47901.74996824999, 3408.615182025304, 0.1027124375, 0.004833015789452146, 3064.3771008749995, 3.199420932106746, 53947.06693718751, 538.4770483502191, 22.677675687500006, 0.13158436644113486, 1419, 0, 46277.332763671875, 5724.858421952062, 2550001, 0, 62181636.0625, 19684344.530189715, 114340331.5625, 5241858.939239565, 179071968.625, 15438084.743872123
30000, 0, 30000, 0, 0, 0, 0, dp_35.000000, 30058255.285862207, 47758.11265410828, 180601.57075214386, 4927.395908940254, 500134.4103161875, 5871.036918640274, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 221519.40954700002, 9991.069524226217, 2.2072425625, 0.09841375148891084, 12526.819126562503, 31.391238133562453, 227756.91302637503, 1138.475281573274, 1713.189557, 1.7948381383396335, 6055, 0, 57903.5224609375, 6601.860300639953, 10350001, 0, 25440444.875, 7295630.255612797, 514096904.25, 15233604.187970953, 549887350.125, 9755519.18179133, 29878721.673715353, 62919.10862787673, 83160.73690223694, 3449.3542343576096, 282210.97792618757, 13927.680643486141, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 106920.52216524999, 5692.119759501568, 0.47189000000000003, 0.007600742784425746, 6157.2390323125, 5.711400424532704, 113915.3114383125, 654.9472630077269, 209.554358875, 0.49203639713971564, 3010, 0, 57252.658203125, 6762.804492677307, 5130001, 0, 38683158.5, 12600130.655585077, 250627484.125, 8597531.754790585, 294440643.625, 6055460.480804131, 29699502.359935522, 62806.516096485204, 39417.70651435852, 2054.209067662046, 200552.945202625, 26621.967677091678, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 50870.400740062505, 3602.5954958465977, 0.102154125, 0.006749271524348017, 3064.3771008749995, 3.199420932106746, 57287.98413693749, 536.1000679065554, 25.652468250000002, 0.12844651403770208, 1505, 0, 45015.199462890625, 5652.125136255897, 2550001, 0, 62181636.0625, 19684344.530189715, 121435221.75, 5565634.942775246, 186166858.8125, 15191709.391145859
30000, 0, 30000, 0, 0, 0, 0, dp_37.000000, 30057852.825992823, 47811.7970853455, 180199.1108827591, 5057.343331450948, 526434.1582124375, 5771.472012330129, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 234320.77389262497, 10581.619486996518, 2.1713256875000004, 0.0722222865297814, 12526.819126562503, 31.391238133562453, 241051.1096686875, 1060.0689883408666, 1917.4123821874998, 2.12187072172788, 6401, 0, 54365.810302734375, 6457.627598937263, 10350001, 0, 25440444.875, 7295630.255612797, 543906245.8125, 16098948.740670608, 579696691.6875, 10538840.439241743, 29878343.696588278, 62827.64812779082, 82782.75977516174, 3403.699946426766, 295154.5481281875, 13499.051823593414, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 113088.39635675002, 6049.344024213693, 0.4737315, 0.008555257659766885, 6157.2390323125, 5.711400424532704, 120665.82583106248, 674.6237990429499, 234.73413512500002, 0.44883820615491127, 3182, 0, 55194.12890625, 6730.881181513063, 5130001, 0, 38683158.5, 12600130.655585077, 265133384.8125, 9112639.177058883, 308946544.3125, 5834500.556854072, 29699232.698360205, 62569.11570304581, 39148.04493904114, 2298.6267962587917, 206824.98440899997, 26366.974266117577, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 53769.50310475001, 3851.3273159758764, 0.10440887499999998, 0.004817608806179159, 3064.3771008749995, 3.199420932106746, 60657.94864437501, 491.237976506787, 28.622547749999995, 0.16083238672197703, 1591, 0, 43823.802734375, 5552.253374967743, 2550001, 0, 62181636.0625, 19684344.530189715, 128420699.625, 5898067.352073854, 193152336.6875, 14957349.615084354
30000, 0, 30000, 0, 0, 0, 0, dp_39.000000, 30057594.837530375, 47859.92120501675, 179941.12242031097, 5071.359638288782, 552980.277115125, 5989.774344117869, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 247146.9541208125, 11215.460697091981, 2.1783073125000003, 0.08161109996250417, 12526.819126562503, 31.391238133562453, 254558.63287256248, 1082.9868713571773, 2129.8208711875, 3.000524500453344, 6747, 0, 51082.89306640625, 6368.219922179895, 10350001, 0, 25440444.875, 7295630.255612797, 573526308.125, 16937649.771030057, 609316754, 11327247.942957565, 29878028.918937445, 62646.12592601352, 82467.98212432861, 3543.878375525527, 308120.78580056253, 13357.646062793585, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 119213.00095481251, 6396.326546292867, 0.46864831249999994, 0.016648137338448513, 6157.2390323125, 5.711400424532704, 127481.24782218749, 743.3082201576885, 260.9503015, 0.3351446159505227, 3354, 0, 53248.926025390625, 6693.381100108343, 5130001, 0, 38683158.5, 12600130.655585077, 279592944.6875, 9611950.53698451, 323406104.1875, 5674508.808217604, 29699109.957929373, 62635.052537827876, 39025.30450820923, 2305.1941577757816, 213197.27120450002, 26171.379612741126, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 56743.36336318751, 4057.280809974095, 0.1054071875, 0.005292201186873355, 3064.3771008749995, 3.199420932106746, 64053.122640625006, 500.8778030776057, 31.874090250000002, 0.09416059736196726, 1677, 0, 42695.966796875, 5472.064903943759, 2550001, 0, 62181636.0625, 19684344.530189715, 135511475.0625, 6220408.399200213, 200243112.125, 14665715.605673317
30000, 0, 30000, 0, 0, 0, 0, dp_5.000000, 30080949.511803865, 47783.811364126996, 203295.79669380188, 4217.521203608489, 108686.83857850001, 9744.37074363221, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 32502.192745999997, 1379.7656566921455, 2.3178364375, 0.39526201919264403, 12526.819126562503, 31.391238133562453, 27010.1984921875, 166.76782241180024, 29.438560625, 0.7997728728112342, 865, 0, 213108.087890625, 8589.118864287788, 10350001, 0, 25440444.875, 7295630.255612797, 69024728.9375, 2072268.628848027, 104815174.8125, 5580545.33385082, 29891934.994711637, 62543.86015136648, 96374.05789852142, 3287.0966972936726, 90125.4290484375, 17589.268269945554, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 15551.205154875, 902.1573475883961, 0.4364010625, 0.019115759040215844, 6157.2390323125, 5.711400424532704, 13405.17766375, 71.90712140936002, 3.491755, 0.11714004998344929, 430, 0, 137607.5244140625, 6805.555898096365, 5130001, 0, 38683158.5, 12600130.655585077, 33627796.1875, 1310179.2919183914, 77440955.6875, 11373154.870971866, 29706617.692048788, 62832.993987486385, 46533.03862762451, 1641.2614467000449, 106595.9618448125, 28802.21862325433, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 7391.30617525, 483.95918553420984, 0.09474268750000002, 0.007060695678532233, 3064.3771008749995, 3.199420932106746, 6835.289265937499, 76.17153011429677, 0.46595768749999994, 0.006240762961356864, 215, 0, 86610.5693359375, 4945.14857016407, 2550001, 0, 62181636.0625, 19684344.530189715, 16223027.9375, 715575.8284259143, 80954665, 19083444.13777742
30000, 0, 30000, 0, 0, 0, 0, dp_7.000000, 30076188.792243242, 48153.111201634136, 198535.0771331787, 4065.869094340247, 134783.0159174375, 9349.47815344657, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 45113.307415125004, 1944.596196837355, 2.3238596874999997, 0.30238105894895245, 12526.819126562503, 31.391238133562453, 40463.148886062496, 322.3183601087487, 61.5448133125, 1.0363539367573533, 1211, 0, 184670.9970703125, 8902.840669243737, 10350001, 0, 25440444.875, 7295630.255612797, 98680429.125, 2910147.0131638297, 134470875, 4964070.112239439, 29889349.45813632, 62636.46622470484, 93788.52132320404, 3562.8893470504504, 102838.864852375, 17371.287629945866, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 21573.8755301875, 1158.0997383326853, 0.4410226250000001, 0.01711592678937881, 6157.2390323125, 5.711400424532704, 20091.986198, 93.7402197965185, 7.4440278125, 0.09045769046508614, 602, 0, 123286.84619140625, 6681.986355042145, 5130001, 0, 38683158.5, 12600130.655585077, 48050351.8125, 1725611.7966419987, 91863511.3125, 10984227.863299903, 29705469.536182165, 63029.65836104704, 45384.88276100159, 1807.7463056857473, 112882.22811606247, 28661.136277994075, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 10271.7240374375, 685.1770049774894, 0.09585793749999999, 0.00636188789264584, 3064.3771008749995, 3.199420932106746, 10240.648323500001, 113.22330160003841, 0.9541939375, 0.046190755957589556, 301, 0, 79621.85888671875, 5399.0745964679845, 2550001, 0, 62181636.0625, 19684344.530189715, 23235736.75, 1037526.9030135736, 87967373.8125, 18842613.701033663
30000, 0, 30000, 0, 0, 0, 0, dp_9.000000, 30072851.41757226, 48397.1042366134, 195197.70246219635, 4041.968447168496, 160763.66226687498, 8961.53882115035, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 57639.554805125, 2437.058422335971, 2.3910925, 0.367737162222898, 12526.819126562503, 31.391238133562453, 53873.914397437504, 349.6970961426903, 105.1110285625, 0.4764382837958874, 1557, 0, 163579.91015625, 9107.646380255648, 10350001, 0, 25440444.875, 7295630.255612797, 128374664.4375, 3836415.31067535, 164165110.3125, 4336751.575768084, 29887541.105845213, 62683.31695973568, 91980.16903209686, 3521.0083702646266, 115573.391152125, 17116.551941417816, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 27646.189101937496, 1482.479831545467, 0.44540987500000007, 0.021616771639386276, 6157.2390323125, 5.711400424532704, 26748.99803275, 137.10649676813742, 12.640533812500001, 0.14038184678102933, 774, 0, 112531.93896484375, 6485.4202864986255, 5130001, 0, 38683158.5, 12600130.655585077, 62532552.8125, 2223758.210085665, 106345712.3125, 10544383.161769466, 29704723.45220542, 63049.69551333255, 44638.79878425598, 1738.7008712758084, 119095.19016118752, 28477.961676588322, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 13175.7728866875, 914.850969223277, 0.0926989375, 0.005857033234376747, 3064.3771008749995, 3.199420932106746, 13548.8900090625, 110.4113322400949, 1.62886325, 0.07432018222234456, 387, 0, 74242.33178710938, 5617.717059255851, 2550001, 0, 62181636.0625, 19684344.530189715, 30260880.3125, 1372098.086591968, 94992517.375, 18548885.543813348
30000, 0, 30000, 0, 0, 0, 0, fixed_reps_1, 30104203.806821108, 47130.25578108057, 226550.0917110443, 6074.495502803425, 56373.3315395625, 10477.720530294515, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 7173.289547312499, 380.781138213257, 2.0990395625000002, 0.09122084889977777, 12526.819126562503, 31.391238133562453, 55.2520094375, 9.8775615715762, 0, 0, 173, 0, 401193.423828125, 7096.31476287963, 10350001, 0, 25440444.875, 7295630.255612797, 9665559.25, 426366.08625679585, 45456005.125, 6932980.981958976, 29903652.487172842, 63359.29341181049, 108091.55035972595, 3506.0411766630923, 64589.60786431249, 18198.56642961461, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 3373.1606211249996, 191.89371454272705, 0.42665775, 0.012489417162642137, 6157.2390323125, 5.711400424532704, 50.9025116875, 1.1795504064508917, 0, 0, 86, 0, 223599.439453125, 4781.243227460465, 5130001, 0, 38683158.5, 12600130.655585077, 4666639.4375, 255844.2474663464, 48479798.9375, 12365569.425554922, 29712103.59631896, 62199.336276560054, 52018.94289779663, 2512.0563253250516, 94031.0723736875, 29074.561111083516, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 1611.5906939374997, 122.35212472448859, 0.09264931250000003, 0.004678713000371338, 3064.3771008749995, 3.199420932106746, 50.5833271875, 0.8237147691965511, 0, 0, 43, 0, 121864.5625, 2594.9572537791523, 2550001, 0, 62181636.0625, 19684344.530189715, 2226582.625, 159976.14199970374, 66958219.6875, 19544930.018191773
30000, 0, 30000, 0, 0, 0, 0, fixed_reps_11, 30079922.979642153, 48034.546714045675, 202269.26453208923, 4111.521832972494, 119543.388279625, 8288.430802049039, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 69970.29917375, 3102.7114173460272, 2.232693625, 0.16783894293223306, 12526.819126562503, 31.391238133562453, 428.1654690000001, 3.1178973411335047, 0, 0, 1903, 0, 216018.931640625, 7830.1754598178095, 10350001, 0, 25440444.875, 7295630.255612797, 106319421.75, 4690026.948824755, 142109867.625, 4057456.6341758943, 29891473.08560443, 62458.81732581881, 95912.14879131317, 3701.4874896020397, 95202.37240675, 16691.005276151267, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 33607.852825312504, 1849.9075064921622, 0.4674691875, 0.015382572721340982, 6157.2390323125, 5.711400424532704, 428.9340385000001, 4.205099734058632, 0, 0, 946, 0, 136197.5849609375, 5460.228916449315, 5130001, 0, 38683158.5, 12600130.655585077, 51332173.8125, 2814286.72212981, 95145333.3125, 10077085.12954193, 29706270.808053732, 62382.83676335298, 46186.15463256836, 1870.2772082964989, 108756.71853681249, 28163.961078580644, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 15955.092530375001, 1164.3256835682819, 0.09461987499999996, 0.005623315790916867, 3064.3771008749995, 3.199420932106746, 432.7256833125, 2.8933715117658316, 0, 0, 473, 0, 84836.52490234375, 5205.726989934288, 2550001, 0, 62181636.0625, 19684344.530189715, 24491978.875, 1759737.5619967412, 89223615.9375, 18169428.939982057
30000, 0, 30000, 0, 0, 0, 0, fixed_reps_13, 30077703.84534383, 47835.353441069936, 200050.13023376465, 3926.5622948561395, 132165.8222655, 7959.118008218681, inf, -nan, 173.4104046242774, 5.684341886080802e-14, 507.39506649445394, 82.22942159662627, 36615.871816687504, 10810.590067493922, 82514.78833762502, 3563.3861873375517, 2.21633775, 0.07951154696056728, 12526.819126562503, 31.391238133562453, 506.12664687500006, 3.751418512055092, 0, 0, 2249, 0, 201541.6162109375, 8720.275152222423, 10350001, 0, 25440444.875, 7295630.255612797, 125650194.25, 5542759.121338346, 161440640.125, 3808571.0043084533, 29890575.1004436, 62527.1727672622, 95014.16363048553, 3548.7485635783582, 101321.65150268751, 16392.926159284307, inf, -nan, 348.83720930232545, 1.1368683772161603e-13, 866.2106920604291, 167.17898428021002, 55007.8790414375, 18376.0929526681, 39648.768571374996, 2178.7562265665497, 0.46676893750000004, 0.012576193231005702, 6157.2390323125, 5.711400424532704, 507.298088625, 4.5258121025161016, 0, 0, 1118, 0, 129364.9501953125, 5658.894837760714, 5130001, 0, 38683158.5, 12600130.655585077, 60665280.6875, 3325975.2170625026, 104478440.1875, 9635697.323031545, 29705659.61536956, 62579.08737027233, 45574.961948394775, 1754.4124898942734, 111689.09730081249, 27976.26648716616, inf, -nan, 697.6744186046509, 2.2737367544323206e-13, 1524.0945764435064, 288.5358232261666, 89304.428602375, 29179.89681629995, 18809.7742396875, 1380.8587888418278, 0.09423556249999997, 0.005882355501505647, 3064.3771008749995, 3.199420932106746, 510.4231223125, 4.667207159535739, 0, 0, 559, 0, 80855.94482421875, 5054.406120582771, 2550001, 0, 62181636.0625, 19684344.530189715, 28945058.125, 2079689.8459961487, 93676695.1875, 17898802.655683003
