N_mu, N_sigma, N, MST_Cost_mu, MST_Cost_sigma, MST_Runtime_mu, MST_Runtime_sigma, RunType, C199_MFC_Cost_mu, C199_MFC_Cost_sigma, C199_MFC_Completion_Cost_mu, C199_MFC_Completion_Cost_sigma, C199_MFC_Runtime_mu, C199_MFC_Runtime_sigma, C199_Gamma_mu, C199_Gamma_sigma, C199_Cluster_Size_Mu_mu, C199_Cluster_Size_Mu_sigma, C199_Cluster_Size_Sigma_mu, C199_Cluster_Size_Sigma_sigma, C199_Sub_Clustering_Runtime_mu, C199_Sub_Clustering_Runtime_sigma, C199_Completion_Edges_Runtime_mu, C199_Completion_Edges_Runtime_sigma, C199_Completion_Runtime_mu, C199_Completion_Runtime_sigma, C199_Clustering_Runtime_mu, C199_Clustering_Runtime_sigma, C199_Find_Reps_Runtime_mu, C199_Find_Reps_Runtime_sigma, C199_Pick_Reps_Runtime_mu, C199_Pick_Reps_Runtime_sigma, C199_Rep_Count_mu, C199_Rep_Count_sigma, C199_Reps_Cost_mu, C199_Reps_Cost_sigma, C199_Clustering_Dist_Calls_mu, C199_Clustering_Dist_Calls_sigma, C199_Sub_Clustering_Dist_Calls_mu, C199_Sub_Clustering_Dist_Calls_sigma, C199_MFC_Dist_Calls_mu, C199_MFC_Dist_Calls_sigma, C199_Dist_Calls_mu, C199_Dist_Calls_sigma, C99_MFC_Cost_mu, C99_MFC_Cost_sigma, C99_MFC_Completion_Cost_mu, C99_MFC_Completion_Cost_sigma, C99_MFC_Runtime_mu, C99_MFC_Runtime_sigma, C99_Gamma_mu, C99_Gamma_sigma, C99_Cluster_Size_Mu_mu, C99_Cluster_Size_Mu_sigma, C99_Cluster_Size_Sigma_mu, C99_Cluster_Size_Sigma_sigma, C99_Sub_Clustering_Runtime_mu, C99_Sub_Clustering_Runtime_sigma, C99_Completion_Edges_Runtime_mu, C99_Completion_Edges_Runtime_sigma, C99_Completion_Runtime_mu, C99_Completion_Runtime_sigma, C99_Clustering_Runtime_mu, C99_Clustering_Runtime_sigma, C99_Find_Reps_Runtime_mu, C99_Find_Reps_Runtime_sigma, C99_Pick_Reps_Runtime_mu, C99_Pick_Reps_Runtime_sigma, C99_Rep_Count_mu, C99_Rep_Count_sigma, C99_Reps_Cost_mu, C99_Reps_Cost_sigma, C99_Clustering_Dist_Calls_mu, C99_Clustering_Dist_Calls_sigma, C99_Sub_Clustering_Dist_Calls_mu, C99_Sub_Clustering_Dist_Calls_sigma, C99_MFC_Dist_Calls_mu, C99_MFC_Dist_Calls_sigma, C99_Dist_Calls_mu, C99_Dist_Calls_sigma, C49_MFC_Cost_mu, C49_MFC_Cost_sigma, C49_MFC_Completion_Cost_mu, C49_MFC_Completion_Cost_sigma, C49_MFC_Runtime_mu, C49_MFC_Runtime_sigma, C49_Gamma_mu, C49_Gamma_sigma, C49_Cluster_Size_Mu_mu, C49_Cluster_Size_Mu_sigma, C49_Cluster_Size_Sigma_mu, C49_Cluster_Size_Sigma_sigma, C49_Sub_Clustering_Runtime_mu, C49_Sub_Clustering_Runtime_sigma, C49_Completion_Edges_Runtime_mu, C49_Completion_Edges_Runtime_sigma, C49_Completion_Runtime_mu, C49_Completion_Runtime_sigma, C49_Clustering_Runtime_mu, C49_Clustering_Runtime_sigma, C49_Find_Reps_Runtime_mu, C49_Find_Reps_Runtime_sigma, C49_Pick_Reps_Runtime_mu, C49_Pick_Reps_Runtime_sigma, C49_Rep_Count_mu, C49_Rep_Count_sigma, C49_Reps_Cost_mu, C49_Reps_Cost_sigma, C49_Clustering_Dist_Calls_mu, C49_Clustering_Dist_Calls_sigma, C49_Sub_Clustering_Dist_Calls_mu, C49_Sub_Clustering_Dist_Calls_sigma, C49_MFC_Dist_Calls_mu, C49_MFC_Dist_Calls_sigma, C49_Dist_Calls_mu, C49_Dist_Calls_sigma
39774, 0, 39774, 0, 0, 0, 0, dp_1.000000, 25991.913433760405, 53.34729787915035, 121.76537639275193, 2.5372183745484476, 99768.4897040625, 13978.594041077751, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 23475.227916062497, 925.5679795136972, 1.3119625625000002, 0.09064686140248371, 21191.317036750002, 2597.3641743394087, 76.9271450625, 3.6645886422451555, 0.012401187499999999, 0.00114018508468746, 199, 0, 0, 0, 15790279, 0, 27026025.875, 7656339.038330874, 15186539.875, 408767.2669153982, 58002844.75, 7606286.367397449, 25700.414719764143, 67.62218170744156, 59.91377400606871, 2.0272563856303303, 125816.7605058125, 24849.80377473507, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 11879.944724875, 776.168534728734, 0.31678468749999994, 0.028851926393047723, 9878.860295875, 1106.9373467809287, 74.337795375, 4.775391756278037, 0.0056770625, 0.0005793331801250037, 99, 0, 0, 0, 7835479, 0, 50453256.625, 11649617.395569073, 7374474.75, 319061.9241831239, 65663210.375, 11558739.293119764, 25464.149324130267, 63.49139738659792, 29.984028112143278, 1.2646782189709898, 147449.76871656248, 29920.97089021849, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 5771.1642925, 407.10158061112975, 0.07704637499999999, 0.0029518486977443466, 5308.827152687499, 553.9577235133827, 73.56645875000001, 5.721734925212045, 0.0033244374999999997, 0.00035057380976586083, 49, 0, 0, 0, 3858079, 0, 67646085.4375, 13460991.480967933, 3586252, 157400.6891185677, 75090416.4375, 13421325.754644243
39774, 0, 39774, 0, 0, 0, 0, dp_11.000000, 25961.282059267163, 52.31487624366729, 91.13400189951062, 2.8824898512888555, 472589.93924331246, 18260.21237203978, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 256656.98083199997, 9580.134501004557, 1.4000480625, 0.24086466360242342, 21191.317036750002, 2597.3641743394087, 139467.477880125, 2091.745482952828, 249.07020393750003, 0.48882178935764353, 2189, 0, 107.91755819320679, 3.2438424047159353, 15790279, 0, 27026025.875, 7656339.038330874, 246552014.125, 4528201.299443077, 289368319, 8294960.233727623, 25685.87708945945, 67.71052253222355, 45.37614370137453, 1.4937165443783118, 315726.6206675001, 23458.769038247854, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 130272.1000403125, 7663.902061531347, 0.3480318749999999, 0.020935666325301784, 9878.860295875, 1106.9373467809287, 71562.7035873125, 1283.803750219417, 29.313484187500006, 0.09435378949479109, 1089, 0, 69.81044054031372, 1.9676749541642886, 7835479, 0, 50453256.625, 11649617.395569073, 120156645.625, 3447890.0110498713, 178445381.25, 11036324.758659193, 25456.944233983755, 63.54136095865647, 22.778937965631485, 0.916212551304623, 241311.36865556246, 29015.263112366403, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 64019.966799999995, 3210.4855645050684, 0.09081956249999999, 0.006906700378697033, 5308.827152687499, 553.9577235133827, 35682.66951387501, 737.5316242417622, 3.6839276250000004, 0.09238557875277062, 539, 0, 39.60748887062073, 1.568605471515392, 3858079, 0, 67646085.4375, 13460991.480967933, 58877081.1875, 1947997.525989067, 130381245.625, 13144102.96810658
39774, 0, 39774, 0, 0, 0, 0, dp_13.000000, 25958.79347609356, 52.171126279623714, 88.6454187259078, 2.8958061690686647, 545964.2237246875, 19975.614861671136, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 303104.17804693745, 11348.350179239587, 1.4684024999999996, 0.2733407645714411, 21191.317036750002, 2597.3641743394087, 166285.9591268125, 3693.1792926192593, 357.6078692499999, 0.8663181053373614, 2587, 0, 100.41903257369995, 3.3155508513437804, 15790279, 0, 27026025.875, 7656339.038330874, 292805489.5, 5356698.15750078, 335621794.375, 8675358.815714397, 25684.544268053025, 67.88648283136484, 44.043322294950485, 1.40752467214703, 354596.94062468753, 23415.329056042377, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 154668.5369605, 7576.6040508207325, 0.34721181249999994, 0.018805818325782687, 9878.860295875, 1106.9373467809287, 86024.3626564375, 1208.2503840975894, 41.538272125, 0.1934832219951109, 1287, 0, 67.07524633407593, 1.9923673846912298, 7835479, 0, 50453256.625, 11649617.395569073, 142850786.875, 4081710.7563881045, 201139522.5, 11050153.683671247, 25456.207845658064, 63.720825146379205, 22.042549639940262, 0.7905444868565306, 260321.85550012498, 29428.010192035883, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 75863.57141599999, 4311.875703419464, 0.0906441875, 0.007884848533887242, 5308.827152687499, 553.9577235133827, 42848.06008831249, 887.7613438783994, 5.175757124999999, 0.1293586555950524, 637, 0, 38.686580181121826, 1.573328653845134, 3858079, 0, 67646085.4375, 13460991.480967933, 69806915.5625, 2421957.033220835, 141311080, 13240835.936361188
39774, 0, 39774, 0, 0, 0, 0, dp_15.000000, 25956.522591222078, 52.28525878561407, 86.37453385442495, 2.9420486532937447, 621893.0106351875, 21322.062923825106, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 350999.041497875, 13098.71458619438, 1.3681207499999999, 0.16121098068699447, 21191.317036750002, 2597.3641743394087, 194208.94749962498, 4445.5243888390605, 468.6432377500001, 1.0965234429610722, 2985, 0, 93.87563467025757, 3.3455184772178597, 15790279, 0, 27026025.875, 7656339.038330874, 338939190.75, 6392657.244235563, 381755495.625, 9188075.553740077, 25683.43737758696, 67.81357677680766, 42.93643182888627, 1.512757247213959, 392247.96164762496, 23746.509305584234, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 178307.6557413125, 9295.621137023138, 0.3427965625, 0.025713856045838285, 9878.860295875, 1106.9373467809287, 100021.83422475003, 1408.3064621990823, 55.97336118749999, 0.22609951015736934, 1485, 0, 64.60212826728821, 2.0703558781339173, 7835479, 0, 50453256.625, 11649617.395569073, 165199177.375, 4687838.57889158, 223487913, 11127915.880631175, 25455.6658725366, 63.66724628874951, 21.50057651847601, 0.8722926076785638, 279963.7815916875, 29445.147290900088, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 88310.2084408125, 4481.479841545354, 0.09235943750000002, 0.004932476545417499, 5308.827152687499, 553.9577235133827, 50041.68444925001, 914.6258380864085, 6.838747687500001, 0.095022799615223, 735, 0, 37.84822177886963, 1.5729825300372433, 3858079, 0, 67646085.4375, 13460991.480967933, 80756504.8125, 2725670.288365304, 152260669.25, 13371671.521996204
39774, 0, 39774, 0, 0, 0, 0, dp_17.000000, 25954.635400678962, 52.28760755153029, 84.48734331130981, 2.7637835068395837, 697403.995624875, 18992.902545833054, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 398375.5857305, 11709.263110792706, 1.3781816249999999, 0.11393912944521901, 21191.317036750002, 2597.3641743394087, 222206.279272875, 4336.368973214408, 605.7421606875, 2.1623187434744437, 3383, 0, 88.01896524429321, 3.387938231839717, 15790279, 0, 27026025.875, 7656339.038330874, 385043103.5, 7280008.972138642, 427859408.375, 9809587.774276802, 25682.317338965833, 67.79221794420953, 41.816393207758665, 1.3756383180239187, 431190.94800375, 23591.84171304555, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 202986.00148225002, 10551.547023904492, 0.337179125, 0.02693743819917505, 9878.860295875, 1106.9373467809287, 114269.7135656875, 1818.3793378626667, 72.74025287499998, 0.135311912051321, 1683, 0, 62.30897784233093, 2.1608013639454504, 7835479, 0, 50453256.625, 11649617.395569073, 187893318.625, 5321321.617236617, 246182054.25, 11211786.661472443, 25455.057707078755, 63.76761871802234, 20.892411060631275, 0.6379485264315284, 298293.73316324997, 28947.169808441962, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 99550.96210131249, 4849.991661046489, 0.092665625, 0.00755850678767804, 5308.827152687499, 553.9577235133827, 57128.9039214375, 1112.9836657099993, 8.816880375, 0.122553976007959, 833, 0, 37.043187618255615, 1.5684653780556845, 3858079, 0, 67646085.4375, 13460991.480967933, 91915269.625, 3032778.7246198384, 163419434.0625, 13342022.37060973
39774, 0, 39774, 0, 0, 0, 0, dp_19.000000, 25953.028551071882, 52.35483245556797, 82.8804937042296, 2.6494985728700384, 768620.8393330626, 22111.666710564707, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 443162.52202656254, 14296.201436879752, 1.3923347499999998, 0.16759176058002526, 21191.317036750002, 2597.3641743394087, 248455.30415218754, 4780.4525994887945, 786.6105403749999, 2.8266756142418314, 3781, 0, 82.70698165893555, 3.4557434250463226, 15790279, 0, 27026025.875, 7656339.038330874, 431312073.3125, 8091457.579066247, 474128378.1875, 10332905.328844264, 25681.465428162366, 67.79328327378046, 40.96448240429163, 1.3285224250880905, 469573.17393849994, 24119.170415788045, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 227295.82010318752, 11545.490567724486, 0.35805775, 0.03891417006133499, 9878.860295875, 1106.9373467809287, 128322.94545781249, 2089.5808320307665, 91.89479593749999, 0.2841826029464743, 1881, 0, 60.19010591506958, 2.2223169140510777, 7835479, 0, 50453256.625, 11649617.395569073, 210587459.875, 5957197.860420376, 268876195.5, 11331765.873867199, 25454.55634837225, 63.78527776115552, 20.39105235412717, 0.6803251560677163, 318530.900820125, 28241.833911278074, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 112593.233190375, 6230.194736617116, 0.09085975, 0.007713699124771461, 5308.827152687499, 553.9577235133827, 64321.66809431252, 1197.7583021393145, 10.951081187499998, 0.10017767362492683, 931, 0, 36.365558385849, 1.5665367756329864, 3858079, 0, 67646085.4375, 13460991.480967933, 102963152.5625, 3241229.09169392, 174467317, 13291737.677455999
39774, 0, 39774, 0, 0, 0, 0, dp_21.000000, 25951.441041041166, 52.66913026586978, 81.29298367351294, 2.6278640501258317, 841991.2554682499, 25841.345103643456, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 489271.597543625, 16971.504891805573, 1.4066460625, 0.2481794005138895, 21191.317036750002, 2597.3641743394087, 275571.31992250006, 6685.623202660719, 931.9210768749999, 3.4379937108011207, 4179, 0, 77.89115858078003, 3.4938377558900116, 15790279, 0, 27026025.875, 7656339.038330874, 477590310.1875, 8913128.650220165, 520406615.0625, 10894869.57694997, 25680.53307851404, 67.93153232737316, 40.032132755964994, 1.3096854087595042, 507999.3966523125, 23628.641299574567, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 251500.6075771875, 13364.027860292774, 0.3462151875, 0.015429902386351765, 9878.860295875, 1106.9373467809287, 142523.16349318752, 2473.6442569859637, 113.1238429375, 0.3210435803760658, 2079, 0, 58.23145389556885, 2.2613384408093458, 7835479, 0, 50453256.625, 11649617.395569073, 233275508.0625, 6599043.897801933, 291564243.6875, 11487986.986923948, 25454.146505963057, 63.712453621589816, 19.981209944933653, 0.6378614756249527, 336653.426869625, 28390.82886389536, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 123674.53768037501, 6030.181977866885, 0.0853244375, 0.009453585146445436, 5308.827152687499, 553.9577235133827, 71360.43712075001, 1290.2349688339339, 13.409149562499998, 0.1298243068390743, 1029, 0, 35.69716811180115, 1.5702423003352621, 3858079, 0, 67646085.4375, 13460991.480967933, 114132230.25, 3594537.7651126175, 185636394.6875, 13269799.13977321
39774, 0, 39774, 0, 0, 0, 0, dp_23.000000, 25950.15362719819, 52.670534151420725, 80.00556983053684, 2.691795622041852, 915938.6641549375, 24602.307920700452, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 536474.72794225, 16344.437618478825, 1.3288065, 0.10364115907845205, 21191.317036750002, 2597.3641743394087, 302126.1859728749, 8003.167659979593, 1121.411154125, 4.196979160511258, 4577, 0, 73.5091986656189, 3.4635670304675026, 15790279, 0, 27026025.875, 7656339.038330874, 523795777.25, 9702765.35410481, 566612082.125, 11446418.420069909, 25679.853945069015, 67.81132479518956, 39.352999310940504, 1.337826559377751, 546120.4484705, 23444.26774216803, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 275542.42664212506, 14551.357682665906, 0.337696375, 0.0281678695499744, 9878.860295875, 1106.9373467809287, 156579.116806625, 2610.584067946596, 136.4118015625, 0.30745452843570525, 2277, 0, 56.400485038757324, 2.33579928878757, 7835479, 0, 50453256.625, 11649617.395569073, 255971751.75, 7237201.99893103, 314260487.375, 11676141.192835763, 25453.661133851856, 63.587695548744044, 19.495837833732367, 0.5996434180373328, 354963.7298278125, 29026.54860559116, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 135022.87731562497, 6300.384978548916, 0.0912021875, 0.007367527589181038, 5308.827152687499, 553.9577235133827, 78319.74262556249, 1021.2856050996267, 16.0610899375, 0.06332129821046438, 1127, 0, 35.043741941452026, 1.5985090243971682, 3858079, 0, 67646085.4375, 13460991.480967933, 124895447.4375, 3777203.30431986, 196399611.875, 13819147.326708008
39774, 0, 39774, 0, 0, 0, 0, dp_25.000000, 25949.096190206707, 52.67075290710779, 78.94813283905387, 2.6891152595133545, 992871.1862738124, 27830.745827132923, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 586500.339653875, 19032.29596299575, 1.2977866249999999, 0.05835077885606477, 21191.317036750002, 2597.3641743394087, 328830.98129850003, 9690.487410411904, 1323.5572556250002, 1.4570790417289043, 4975, 0, 69.45616054534912, 3.4359276842966215, 15790279, 0, 27026025.875, 7656339.038330874, 570046522.125, 10527475.077284034, 612862827, 12115562.966362026, 25679.085023600608, 67.6713251680664, 38.58407784253359, 1.388703230264591, 583927.5668320624, 24353.853930090343, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 300171.9942324375, 15531.667595226201, 0.3457269375, 0.027338926733388672, 9878.860295875, 1106.9373467809287, 169730.8061261875, 3125.756622198112, 162.26522268750003, 0.34537787443966916, 2475, 0, 54.68687081336975, 2.415452661725547, 7835479, 0, 50453256.625, 11649617.395569073, 278657695.5, 7882429.301594599, 336946431.125, 11903282.157232989, 25453.380459759384, 63.73648802447524, 19.215163741260767, 0.5857349118297259, 374637.825042375, 28758.187279664926, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 147445.14682856252, 8062.183523279589, 0.09146275, 0.006995698084358703, 5308.827152687499, 553.9577235133827, 85568.60297768751, 1381.055278277022, 19.026178875000006, 0.06462728487051222, 1225, 0, 34.46922433376312, 1.6048938011458254, 3858079, 0, 67646085.4375, 13460991.480967933, 136025742.4375, 4087215.1931215795, 207529906.875, 13840851.469407639
39774, 0, 39774, 0, 0, 0, 0, dp_27.000000, 25948.168097123504, 52.653651701772915, 78.02003975585103, 2.671777687873722, 1069566.6827775624, 25325.52240724931, inf, -nan, 199.86934673366838, 2.842170943040401e-14, 476.07978624667226, 72.23919443644031, 55023.693242437505, 14386.009793621664, 633878.9682729999, 17517.992692780306, 1.3325515625000002, 0.10069320638266065, 21191.317036750002, 2597.3641743394087, 357925.7801875, 9825.792183754133, 1545.5914863124997, 1.793155907941946, 5373, 0, 65.74635767936707, 3.4142554951411843, 15790279, 0, 27026025.875, 7656339.038330874, 616300631.4375, 11359798.527268711, 659116936.3125, 12765829.768901821, 25678.584199756384, 67.72134005415995, 38.083253998309374, 1.2788920560791737, 622675.731936625, 25334.497282638884, inf, -nan, 401.75757575757586, 1.1368683772161603e-13, 917.964579916649, 124.8653174887388, 103983.2952279375, 25038.18882374617, 324970.6824070625, 18614.39286608669, 0.338304875, 0.02507351777741557, 9878.860295875, 1106.9373467809287, 183653.1578079375, 2998.024239342595, 189.39789293750002, 0.3453643610231567, 2673, 0, 53.073015213012695, 2.4856393885658283, 7835479, 0, 50453256.625, 11649617.395569073, 301357931.8125, 8518339.010038849, 359646667.4375, 12148564.087475277, 25452.968491535634, 63.74802678706254, 18.803195517510176, 0.7376137054466401, 394817.2865689376, 29603.160425592767, inf, -nan, 811.7142857142858, 1.1368683772161603e-13, 1438.503393420773, 183.5873947325259, 136296.1304418125, 29874.64225990579, 160574.96115225, 8311.504880754084, 0.09233424999999999, 0.004836375495916336, 5308.827152687499, 553.9577235133827, 92615.03847574999, 1571.189001738679, 22.2370121875, 0.08172984365136947, 1323, 0, 33.87990140914917, 1.6128576839876263, 3858079, 0, 67646085.4375, 13460991.480967933, 147136431.375, 4333098.792364562, 218640595.8125, 13779102.424738556
