N, GaussCount, PointsPerGauss, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
20000, 8, 2500, 65971.48968100548, 61146.060206, 66956.15187954903, 3221.476409, 1.4086321769007413, 1250, 399.2209601210838, 3168.508136, 11.275894, 0.011301, 13.369727, 67903.45323348045, 885.520178, 1.918436932755041, 625, 277.53817305012296, 823.938077, 26.492852, 0.049884, 26.162734, 68889.7195122242, 563.50381, 2.5226220167770776, 312.5, 198.68898434488008, 450.389197, 55.473176, 0.212207, 50.814688, 69967.48831295967, 419.42149, 3.390559703845215, 156.25, 103.5914451101055, 200.11338, 111.486033, 0.985536, 102.532298, 71089.80903720856, 529.098544, 4.498574660135718, 78.125, 57.66159358706625, 91.952327, 230.045075, 4.72383, 201.000342
20000, 8, 2500, 66212.14924168587, 59029.672944, 67143.70565152168, 5181.716378, 1.3374303575560966, 1250, 585.342207601673, 4619.407858, 11.085177, 0.012814, 13.260533, 67903.62102794647, 1417.611188, 1.682369965415278, 625, 492.3386791630331, 1359.447121, 29.765435, 0.04799, 26.415508, 68907.198792696, 872.010278, 2.238827043506005, 312.5, 306.10266864240174, 761.859737, 51.635977, 0.211496, 50.45767, 70032.86875510216, 577.924977, 3.0278960322558275, 156.25, 168.64501363811502, 361.546616, 109.620367, 0.978363, 99.226545, 71210.86330199242, 614.637525, 4.099100423261931, 78.125, 87.38380678077604, 173.294146, 226.196726, 5.027789, 204.98144
20000, 8, 2500, 66819.94549679756, 68595.279973, 67564.19906401634, 2285.960016, 1.2335597279095603, 1250, 823.3490298773662, 2256.309367, 11.338342, 0.010539, 12.990387, 68496.21685862541, 1297.862656, 1.6393851671278654, 625, 540.1809881882183, 1244.345145, 24.59613, 0.051727, 24.996689, 69414.20526313782, 823.452447, 2.093866364860492, 312.5, 344.11993730384177, 717.359819, 51.735944, 0.214402, 49.238185, 70555.24449515343, 565.489701, 2.848779529098119, 156.25, 182.6311600603796, 353.607392, 110.213128, 1.055878, 97.652826, 71792.38746237755, 571.58009, 4.033661307877928, 78.125, 83.20470802484677, 143.46322, 227.62994, 4.522002, 194.179724
20000, 8, 2500, 66083.78735268116, 62877.223284, 66955.37328374386, 2437.605605, 1.3266415096490718, 1250, 621.9795012699374, 2377.210217, 11.692405, 0.01575, 13.417557, 67863.74005258083, 1319.802078, 1.7032676970316942, 625, 499.5867667382714, 1261.755682, 25.629095, 0.056967, 26.228998, 68814.74842059612, 841.843281, 2.227267596003052, 312.5, 316.2044433590395, 731.310114, 53.757552, 0.219031, 50.061838, 69909.40247905254, 586.699886, 2.9499559536382742, 156.25, 176.19085887184954, 374.69077, 111.50615, 0.983873, 97.818577, 71044.76579403877, 687.013297, 3.987864499883628, 78.125, 89.9683538112152, 257.95384, 229.139679, 4.540586, 194.759891
20000, 8, 2500, 65091.1194396019, 62343.521165, 65968.57027935982, 2537.146699, 1.3176159200370285, 1250, 636.7022459517478, 2473.961135, 12.649658, 0.020108, 13.105463, 66930.01243638992, 1037.761132, 1.8106410800397685, 625, 396.7209346631458, 980.326592, 24.662403, 0.054983, 25.542703, 67906.69866108894, 609.405494, 2.3969465571836204, 312.5, 244.98360914559163, 502.560727, 52.119552, 0.219852, 49.67346, 68962.92665743828, 440.982364, 3.303690857053503, 156.25, 123.37120054939889, 228.994838, 110.403955, 1.004362, 99.048261, 70076.72014474869, 522.802468, 4.396442768754615, 78.125, 61.28914565402262, 97.183367, 225.803038, 4.402358, 194.938526
20000, 8, 2500, 65546.5869448185, 60932.163203, 66367.22390294075, 3430.809331, 1.2927265506991223, 1250, 700.32126556317, 3395.613163, 11.086931, 0.010059, 12.970951, 67156.01896452904, 1429.837192, 1.6058671521535264, 625, 560.3965114095554, 1373.964168, 24.72526, 0.046788, 25.581405, 68170.73882722855, 832.809307, 2.143992466213952, 312.5, 324.3483370544699, 730.221445, 50.891142, 0.209462, 49.478635, 69205.66389274597, 591.015862, 2.8441017997595592, 156.25, 183.9915504174037, 382.357844, 107.145591, 0.979495, 98.558953, 70383.63264751434, 574.924686, 3.89404107821893, 78.125, 88.89029404271312, 154.095749, 221.151795, 4.549603, 194.573412
19998, 9, 2222, 66999.66605329514, 57611.600075, 67695.66858816147, 2376.67925, 1.2265115973547547, 1249.875, 657.2440447619134, 2282.227392, 10.928714, 0.010159, 12.99721, 68567.96675610542, 2041.600572, 1.5855740513496384, 624.9375, 506.26826741733476, 1665.030612, 24.332165, 0.045906, 25.179713, 69683.67195725441, 1734.489358, 2.2034663885015195, 312.46875, 281.8477519396554, 1245.071273, 52.175338, 0.217026, 49.683419, 70757.92745232582, 544.757148, 2.9242574202842944, 156.234375, 154.7214475060241, 330.383784, 108.924193, 0.99305, 98.153714, 72007.00613093376, 555.244856, 4.1006039129816765, 78.1171875, 72.23006008297268, 127.112989, 221.184055, 7.20093, 194.986775
19998, 9, 2222, 65731.32384824753, 62451.795501, 66525.78224110603, 2576.756994, 1.3088800736991693, 1249.875, 413.3200749721697, 2403.510427, 11.247742, 0.013125, 144.553512, 67379.1542134285, 973.236678, 1.7137343352181393, 624.9375, 389.413977784247, 921.657999, 24.787709, 0.049262, 25.204489, 68430.29342365265, 530.835207, 2.3596042530994805, 312.46875, 217.14834853951226, 426.930207, 53.247506, 0.211677, 49.444892, 69540.45724010468, 423.186935, 3.1607098271442617, 156.234375, 119.98837732613678, 211.52594, 111.162356, 0.994393, 98.315869, 70719.6168680191, 539.727215, 4.240775107910225, 78.1171875, 64.06425254843643, 107.803633, 226.067112, 5.125613, 196.372201
19998, 9, 2222, 65991.56833815575, 58331.032818, 66624.32346343994, 2508.448041, 1.2012700617703493, 1249.875, 714.1651485300862, 2478.224329, 11.250347, 0.01081, 12.920776, 67501.93160176277, 3168.462257, 1.5337476519207727, 624.9375, 552.683845967792, 3117.303163, 24.755027, 0.045415, 25.134178, 68576.03575325012, 723.754799, 2.119266502378973, 312.46875, 298.6057689888752, 619.644245, 52.509152, 0.215193, 49.494605, 69657.53875660896, 500.919402, 2.8861734312676144, 156.234375, 160.9249866191058, 290.985914, 110.042689, 0.997338, 97.635875, 70817.05896091461, 573.239849, 3.8530144047556685, 78.1171875, 81.78947069818855, 140.220605, 231.689085, 4.594698, 195.361527
19998, 9, 2222, 66361.73257136345, 63260.05275, 67145.12719869614, 2013.94467, 1.2853552238879877, 1249.875, 489.94998150321425, 1967.280548, 11.139459, 0.016381, 13.124157, 68046.07189321518, 978.643096, 1.6965658317694021, 624.9375, 386.34990111782093, 920.907963, 26.658073, 0.051967, 25.044109, 69014.01693367958, 615.945575, 2.227974403873953, 312.46875, 251.44451231521737, 505.064216, 52.830494, 0.310712, 49.961279, 70139.96296691895, 436.890447, 3.032009083077005, 156.234375, 124.45170275395743, 223.995792, 112.676393, 1.01464, 97.496574, 71288.91281461716, 535.062787, 4.0406454499711195, 78.1171875, 65.90856842694919, 109.611671, 225.577566, 4.79898, 194.031737
19998, 9, 2222, 65592.53876185417, 60652.297893, 66338.36243700981, 3904.339267, 1.2728174215129997, 1249.875, 545.6298968852421, 3864.155164, 11.101208, 0.015459, 13.020403, 67120.43035626411, 1232.245115, 1.5852184386001873, 624.9375, 497.15320434826725, 1166.878845, 23.732151, 0.048491, 25.156018, 68082.6306488514, 763.944142, 2.075695064739114, 312.46875, 309.9339631654419, 652.348746, 56.275017, 0.214713, 49.486871, 69247.86296248436, 528.149195, 2.86304346878082, 156.234375, 164.21420292824666, 320.530214, 106.949523, 1.000064, 97.444606, 70406.60582518578, 577.772922, 3.8233381592121414, 78.1171875, 87.32966644897851, 156.239485, 220.595121, 4.517644, 194.745263
19998, 9, 2222, 66277.18729782104, 62558.43815, 67040.59802389145, 2793.941646, 1.2605310125545008, 1249.875, 590.2086363100764, 2763.447837, 11.546882, 0.01059, 13.139296, 68063.15942549706, 866.300229, 1.7603885347175883, 624.9375, 331.7538561851994, 813.633562, 25.197396, 0.044774, 25.214909, 69094.95120048523, 534.074375, 2.391408828242564, 312.46875, 208.13607093302568, 428.145313, 54.567078, 0.210074, 49.39049, 70144.51503443718, 422.274855, 3.2337254234308945, 156.234375, 118.69462421845134, 208.624065, 113.991546, 0.991357, 97.802336, 71300.76622438431, 529.724897, 4.218564555715926, 78.1171875, 59.937743885550475, 94.593856, 234.634283, 5.490245, 194.291063
19998, 9, 2222, 65604.90337514877, 56816.541202, 66316.00195097923, 2338.128618, 1.244564209322305, 1249.875, 616.2096716013147, 2308.271994, 11.087993, 0.01072, 12.834854, 67283.53393888474, 980.778508, 1.6909298511968045, 624.9375, 407.05796097576814, 931.135084, 24.183226, 0.045505, 24.936286, 68401.8419072628, 536.198685, 2.386253118890039, 312.46875, 210.4949501138626, 433.025757, 53.406954, 0.211276, 49.097732, 69484.72971892357, 411.867548, 3.207366100264435, 156.234375, 113.44151056099075, 200.99962, 112.070486, 0.980648, 97.407106, 70597.41864037514, 518.499917, 4.25390425901796, 78.1171875, 56.819701289164165, 90.540131, 230.08001, 4.527423, 192.9392
19998, 9, 2222, 65951.88435721397, 56804.494734, 66630.2300992012, 2533.443468, 1.2253375451422865, 1249.875, 655.2321034374003, 2503.013751, 11.131915, 0.010379, 13.027977, 67578.15476131439, 1025.742154, 1.6666027951883766, 624.9375, 420.7321696682463, 975.594446, 24.458571, 0.047469, 25.101046, 68464.15051364899, 883.9101, 2.0881654493478896, 312.46875, 296.0880342456235, 781.513247, 52.121777, 0.210785, 49.505615, 69599.05395412445, 1316.567878, 2.8516811628106606, 156.234375, 165.01081803433183, 1104.859486, 112.009213, 1.025, 98.113089, 70860.83652067184, 553.468028, 3.9980942544640614, 78.1171875, 75.73686159717634, 124.188309, 225.700817, 4.573208, 197.994891
19998, 9, 2222, 67050.95974731445, 55929.778647, 67779.8577785492, 2833.704188, 1.250857241599278, 1249.875, 589.4164354469597, 2801.514905, 11.217175, 0.01079, 12.945002, 68748.54727625847, 1131.238545, 1.672271072448386, 624.9375, 419.0576435214492, 960.93367, 24.535565, 0.044093, 25.264111, 69832.34219670296, 713.277881, 2.299345202770124, 312.46875, 247.71972372711363, 494.035666, 55.220813, 0.235731, 49.557142, 70913.46343231201, 440.008118, 3.13154741240374, 156.234375, 121.79667254633591, 224.034094, 114.185118, 1.023628, 98.444961, 72069.13414287567, 534.203396, 4.181969026194013, 78.1171875, 63.97217670276543, 100.705545, 233.851126, 4.62266, 194.330947
19998, 9, 2222, 66305.51108598709, 62927.377463, 67072.43081188202, 2229.718809, 1.2690039824257542, 1249.875, 550.3926865202698, 2053.247882, 11.176458, 0.011241, 13.097898, 67884.86375594139, 1189.653402, 1.594167191249254, 624.9375, 490.8857388372064, 1134.748621, 24.376948, 0.048261, 25.168111, 68921.63258957863, 703.461111, 2.1587407849139413, 312.46875, 282.48312829873134, 599.054161, 52.376303, 0.211256, 49.514202, 69942.97832989693, 539.918734, 2.8801874810707457, 156.234375, 166.57850459575923, 328.511365, 108.733996, 0.991327, 97.495632, 71183.83595705032, 550.807012, 4.113829827090618, 78.1171875, 71.0640799179856, 116.715309, 232.26261, 6.050355, 194.0231
19998, 9, 2222, 65564.90897393227, 59863.51606, 66249.1946337223, 4204.79391, 1.2315364454709974, 1249.875, 657.6781008783856, 4167.765089, 11.263322, 0.011161, 13.094712, 67101.22740387917, 1209.351234, 1.5895396119808671, 624.9375, 494.05319409325756, 1157.990213, 23.515265, 0.04834, 24.93262, 67973.68543791771, 755.38654, 2.024899696385706, 312.46875, 321.813754792174, 653.707571, 50.607169, 0.210474, 49.071332, 69134.4844148159, 523.284231, 2.780143396898308, 156.234375, 170.09664001196313, 316.931251, 106.572026, 0.991227, 97.60667, 70266.45131826401, 581.649545, 3.726341698871918, 78.1171875, 86.33067975574988, 151.075971, 227.039434, 4.546087, 194.507728
19998, 9, 2222, 66277.31228280067, 55625.263227, 66947.94912981987, 3089.349033, 1.2291082447922808, 1249.875, 662.4202664283454, 2930.324121, 10.673126, 0.013115, 13.778884, 67786.20659637451, 1310.91628, 1.5754381033652871, 624.9375, 507.49784097447156, 1258.09898, 23.722694, 0.049452, 24.981001, 68705.45000457764, 1215.405045, 1.995905758876165, 312.46875, 355.97677982340014, 1071.842972, 50.197101, 0.216045, 49.135292, 69876.10926389694, 2129.03213, 2.745841396140591, 156.234375, 192.4474556687081, 1054.060777, 106.533725, 0.989043, 97.375067, 71074.765198946, 659.422687, 3.709236169904216, 78.1171875, 102.0456102906433, 235.537896, 219.951585, 5.574454, 192.498164
19998, 9, 2222, 66007.14211988449, 55201.307983, 66718.71692156792, 3153.575087, 1.2440849536443224, 1249.875, 613.234750625729, 3122.170131, 11.039602, 0.01076, 12.876724, 67723.1280465126, 954.332903, 1.7120553756414136, 624.9375, 388.06635527155663, 900.224795, 24.946185, 0.04844, 25.020824, 68706.97288632393, 558.050984, 2.3049813033103734, 312.46875, 225.12614302527706, 453.446214, 54.34375, 0.20814, 49.406259, 69805.0318596363, 422.90213, 3.132599832124887, 156.234375, 117.44037612064845, 208.515621, 114.559531, 1.002778, 98.222013, 70906.94364666939, 532.890738, 4.1164450540505015, 78.1171875, 60.14515268988718, 95.836443, 236.297168, 4.563299, 195.621184
19998, 9, 2222, 65150.79755949974, 61863.501078, 65892.94794678688, 2809.552832, 1.2723328446918751, 1249.875, 529.9789942771317, 2632.063316, 11.129581, 0.01066, 144.790767, 66745.63845014572, 1141.462559, 1.6359667342634645, 624.9375, 445.2709805205702, 1082.711913, 24.356961, 0.045375, 25.09832, 67736.65037584305, 692.481461, 2.176916166791577, 312.46875, 280.3115436856597, 584.349954, 51.524508, 0.215975, 49.188662, 68754.36509728432, 504.211709, 2.890752242368636, 156.234375, 158.1348062361964, 296.002322, 107.871651, 0.979305, 97.527261, 69896.10363698006, 561.971358, 3.8653299636047205, 78.1171875, 79.5366583223726, 130.223295, 227.402204, 7.766921, 194.382643
19998, 9, 2222, 66699.0313732624, 62286.490172, 67412.48029661179, 3085.8086, 1.2300791555116217, 1249.875, 651.7108134556308, 2916.557258, 11.097831, 0.014938, 14.780761, 68395.12159514427, 1021.230852, 1.6906805360280666, 624.9375, 412.5216613630732, 964.84687, 24.979738, 0.050886, 25.01302, 69424.93294763565, 615.689957, 2.2798761110111267, 312.46875, 254.28613120545427, 510.695546, 52.843058, 0.217157, 49.27318, 70448.59718084335, 498.202592, 3.044520636608427, 156.234375, 142.99024684697685, 278.197235, 113.302395, 1.114999, 99.782266, 71714.91821551323, 548.347926, 4.192128218010092, 78.1171875, 68.32769399804039, 108.343044, 234.449126, 6.068138, 194.160337
19998, 9, 2222, 65994.40464639664, 61449.919108, 66784.26511120796, 2682.950921, 1.2799402449624755, 1249.875, 525.9621986179235, 2649.354031, 11.083304, 0.010991, 14.352137, 67608.15894126892, 1142.910972, 1.6303665412470856, 624.9375, 460.4488935742489, 1089.263267, 26.261619, 0.048221, 25.07679, 68605.65116620064, 787.44014, 2.1343219798494157, 312.46875, 307.43922004753637, 682.805053, 52.277278, 0.2135, 49.744503, 69763.50948834419, 505.128366, 2.972408090903189, 156.234375, 157.2265227096223, 296.011819, 109.229955, 0.985627, 97.593205, 70868.2155623436, 569.930679, 3.9330235661405832, 78.1171875, 80.83259331538142, 139.398655, 229.059819, 4.560284, 194.981555
20000, 10, 2000, 66415.20974326134, 55182.138081, 66983.2947165966, 4765.965597, 1.1857083173239114, 1250, 544.6782307013931, 4727.237793, 10.735413, 0.012854, 12.915817, 67896.84915065765, 1653.673435, 1.5682543824021289, 625, 416.1523909579278, 1604.049917, 24.207662, 0.04809, 24.867137, 68860.85969662666, 904.714675, 2.056409270429091, 312.5, 279.3242403551829, 803.04792, 51.517845, 0.216776, 49.259333, 70023.94702124596, 524.51172, 2.8210804342042133, 156.25, 162.31094772072524, 311.799658, 108.74703, 1.000384, 101.881138, 71116.9362077713, 566.186615, 3.757182614328369, 78.125, 81.86135382462227, 138.204267, 226.293156, 5.429882, 194.125872
20000, 10, 2000, 67010.96404910088, 61871.479894, 67549.37564206123, 1886.984136, 1.171115427458674, 1250, 623.7507515025533, 1856.44318, 11.298136, 0.009808, 13.043566, 68429.29606318474, 1205.635773, 1.500646040210615, 625, 515.9092095514482, 1155.46989, 23.8975, 0.045506, 24.982002, 69311.34136223793, 873.438612, 1.8926826641773695, 312.5, 362.0716866174432, 772.552628, 49.999782, 0.213139, 49.273521, 70390.2891933918, 635.271782, 2.4846134016342876, 156.25, 208.4500464739694, 429.773223, 105.47483, 0.991588, 97.560755, 71492.00618958473, 663.524682, 3.1789899192354096, 78.125, 119.1916786105473, 243.778092, 217.793102, 4.413087, 196.623672
20000, 10, 2000, 65773.29257059097, 60867.042082, 66377.72292757034, 2024.030374, 1.1935799035933448, 1250, 579.1813187595055, 1988.546758, 11.156921, 0.013846, 12.951033, 67155.1200671196, 1179.172717, 1.4937777089371813, 625, 506.0999160244941, 1126.082836, 23.927978, 0.046848, 24.971814, 68202.68485093117, 702.562897, 2.0311294304089755, 312.5, 294.550558054131, 600.667863, 50.568787, 0.215223, 49.614399, 69342.41113758087, 519.648769, 2.84587921032764, 156.25, 161.6025699826584, 312.223822, 108.200086, 0.995776, 97.11526, 70548.24959921837, 563.533915, 3.839618057811092, 78.125, 80.92705048375358, 136.720397, 226.080427, 5.051624, 194.432567
20000, 10, 2000, 65540.2407643795, 56696.473583, 66101.82870388031, 4009.632894, 1.1813097485132236, 1250, 591.435330361655, 3603.570432, 11.061513, 0.011371, 301.41921, 66980.08264684677, 1760.150082, 1.5218888487501308, 625, 482.14449338346697, 1281.606569, 24.146116, 0.053621, 25.143846, 67891.00291204453, 810.389444, 1.9394043565454981, 312.5, 329.5024184281505, 708.707819, 50.066216, 0.217507, 49.213288, 69007.78959870338, 546.608407, 2.662012869336103, 156.25, 177.2085635628256, 337.791802, 106.363946, 1.010403, 97.481405, 70109.42729187012, 592.761621, 3.5378083661574853, 78.125, 96.73837139418877, 170.926981, 221.536335, 5.519751, 193.891343
20000, 10, 2000, 66658.34875535965, 58203.076058, 67204.08391261101, 3806.625535, 1.1810997124248768, 1250, 583.2306576304095, 3771.397878, 11.126535, 0.012653, 12.964478, 68160.4976606369, 1004.177143, 1.575622367406787, 625, 426.7973758119888, 954.078255, 23.936343, 0.050084, 25.097389, 69265.55897593498, 582.427251, 2.1885009694464355, 312.5, 237.80887809331256, 475.336834, 53.183436, 0.2186, 49.261208, 70356.70000171661, 470.6806, 2.8682653068473427, 156.25, 145.68158771787188, 259.43255, 111.330311, 1.002969, 98.007892, 71535.38842582703, 550.466194, 3.9565784275444558, 78.125, 73.65603123641675, 118.30679, 230.421289, 5.399266, 195.028243
