N, GaussCount, PointsPerGauss, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
20000, 8, 2500, 16248.47525152564, 59828.999523, 16512.94025439024, 5050.27837, 1.135251757997396, 1250, 673.4015332622877, 4900.599783, 2.320738, 0.012313, 3.060243, 16799.436740994453, 1037.196261, 1.3009494068656147, 625, 465.2150712305009, 1025.49023, 5.588771, 0.049242, 5.617013, 17106.2965606153, 449.876117, 1.5088877935327114, 312.5, 256.34467763150457, 425.883348, 11.872253, 0.216495, 11.171239, 17448.333575040102, 263.171393, 1.7445418600435978, 156.25, 146.7233259403562, 215.324633, 24.498277, 0.98216, 22.120763, 17778.559013724327, 212.427235, 1.9715002843175624, 78.125, 83.12824241796527, 111.140538, 52.799267, 4.552589, 43.649175
20000, 8, 2500, 16879.06179007888, 59202.144472, 17147.440930634737, 4983.884846, 1.1260075596266372, 1250, 719.7825192375819, 4831.955531, 2.324284, 0.009679, 144.33125, 17465.569068849087, 811.37332, 1.3181205075286655, 625, 351.9556079962358, 800.239631, 5.179314, 0.045735, 5.581928, 17822.509857207537, 372.789518, 1.5493470128501778, 312.5, 195.44508499831863, 345.083983, 11.846844, 0.21323, 11.198038, 18157.440247803926, 223.899568, 1.7828678749117377, 156.25, 119.26624627278248, 174.388801, 25.883912, 0.985567, 22.096067, 18507.753123015165, 198.657338, 2.02037389352853, 78.125, 74.40298843124515, 97.44544, 52.860833, 4.439928, 43.634027
20000, 8, 2500, 16958.062082767487, 59967.518363, 17284.482633948326, 5053.915915, 1.1678133692611694, 1250, 563.2409564298392, 5048.108586, 2.353699, 0.010259, 2.794184, 17572.380342245102, 904.727555, 1.3248751948263744, 625, 434.76732282911973, 893.485934, 5.205211, 0.045385, 5.572891, 17924.545571744442, 397.177859, 1.5525750148317388, 312.5, 215.84485168750263, 374.180003, 11.34262, 0.213761, 11.10762, 18253.05800396204, 247.629786, 1.751763879062819, 156.25, 136.32199932512728, 199.199594, 25.088212, 0.999563, 22.092429, 18626.392429947853, 191.978775, 2.0315303099693427, 78.125, 70.02242944228657, 90.130025, 53.379424, 4.566685, 43.625701
20000, 8, 2500, 16889.985052376986, 58932.480866, 17204.71863311529, 5433.076621, 1.159460594738936, 1250, 470.4891072065325, 5423.187823, 2.281325, 0.01065, 2.831615, 17496.230612635612, 964.249608, 1.3206382615481138, 625, 407.08422040162645, 953.038705, 5.131584, 0.045235, 5.639876, 17801.770279467106, 501.556107, 1.5131927376446825, 312.5, 269.63853118573394, 478.517646, 11.318815, 0.221294, 11.165087, 18152.066396415234, 272.766849, 1.7495220588987666, 156.25, 148.92814962256128, 224.469065, 24.867288, 0.999643, 22.095365, 18493.443057119846, 216.174656, 1.9782821702103475, 78.125, 84.98400584815946, 116.115278, 51.541711, 4.431943, 43.688889
20000, 8, 2500, 16627.784684583545, 62314.810082, 16957.43917877972, 2625.276134, 1.1635591627430546, 1250, 537.3949897421821, 2612.468449, 2.30055, 0.014006, 3.316133, 17263.109649673104, 739.051417, 1.3480409394685104, 625, 340.45153840157633, 727.675935, 5.329705, 0.049933, 5.617555, 17548.498922035098, 391.106735, 1.539103479857429, 312.5, 217.8566042147908, 366.980706, 11.862855, 0.217147, 11.163195, 17911.28868533671, 225.597589, 1.7797843078923334, 156.25, 121.10145540000748, 177.183998, 25.076349, 0.989283, 22.118288, 18241.610825955868, 207.691764, 1.9934415068774296, 78.125, 80.04056588693011, 106.308134, 52.940001, 4.510049, 43.663903
20000, 8, 2500, 16258.90690022707, 62111.257243, 16545.922227591276, 2770.884776, 1.1473096793558333, 1250, 588.2928692411629, 2758.007872, 2.316269, 0.011371, 3.311083, 16801.245570480824, 1088.29341, 1.293507306599241, 625, 506.8973638716224, 1075.701329, 5.065851, 0.047679, 5.629557, 17097.146185591817, 650.480112, 1.4705894679846225, 312.5, 328.12469047604446, 627.240252, 11.137796, 0.218199, 11.124351, 17479.65906611085, 379.790424, 1.7276469665399412, 156.25, 189.3166164128231, 332.716873, 23.734195, 1.001506, 22.084525, 17803.95571258664, 260.520857, 1.9598102101610984, 78.125, 104.54073667714418, 160.83071, 50.982754, 4.687592, 43.693999
20000, 8, 2500, 16554.343123868108, 62456.125964, 16844.149277225137, 2862.614749, 1.1426771368432613, 1250, 648.6898334335139, 2854.800239, 2.405026, 0.012333, 2.99966, 17099.28747664392, 1079.70497, 1.2878638752725295, 625, 519.8686132091453, 1068.553077, 5.078475, 0.046697, 5.616101, 17392.445194855332, 689.274041, 1.4626095919148543, 312.5, 337.6935556092239, 666.364801, 11.053448, 0.216636, 11.164807, 17744.780051007867, 404.403756, 1.6981099218129287, 156.25, 197.30259121461128, 357.184553, 23.748372, 0.988431, 22.111465, 18095.81628806889, 292.146797, 1.9198229119374302, 78.125, 116.97141744887936, 193.619649, 50.035299, 4.512084, 43.654045
20000, 8, 2500, 16690.027800291777, 59664.886583, 16979.56810167432, 5038.335927, 1.1432839833566644, 1250, 635.1168199630679, 4886.982692, 2.318925, 0.012964, 3.423434, 17267.455856710672, 1071.61365, 1.3035845749188215, 625, 486.8965495872814, 1060.474192, 5.102159, 0.048541, 5.67389, 17577.638325423002, 691.324342, 1.491900611810063, 312.5, 330.51068439613266, 668.124328, 11.176018, 0.219691, 11.231703, 17930.76109048724, 480.346041, 1.7062650362915883, 156.25, 214.25543312831067, 433.453621, 23.479979, 0.99293, 22.121374, 18246.784697055817, 347.674767, 1.9236354356070986, 78.125, 126.89750416182345, 249.868179, 49.174557, 4.507615, 43.679943
20000, 8, 2500, 16700.80186766386, 60398.971095, 17017.44407597184, 3087.238895, 1.1587576480464672, 1250, 749.8964928575143, 3079.196066, 2.7172, 0.011542, 2.974011, 17325.990866303444, 896.021676, 1.3444486549669878, 625, 424.60165155119216, 884.786817, 5.188891, 0.045134, 5.634656, 17632.1612932384, 540.246774, 1.531631574046739, 312.5, 281.20388510829645, 517.257724, 11.166601, 0.210234, 11.211835, 17982.036077290773, 262.861392, 1.7755100748091246, 156.25, 146.3191076038943, 214.525115, 24.779714, 1.008219, 22.189011, 18316.642110049725, 206.956746, 2.0075863551438555, 78.125, 80.09154917967314, 106.169766, 52.228739, 4.466447, 43.810758
20000, 8, 2500, 16704.451257884502, 64014.463735, 17004.393191874027, 1850.092845, 1.1565268132262896, 1250, 581.7771265699606, 1842.721234, 2.354331, 0.01018, 2.997636, 17295.53530845046, 789.452121, 1.325668076961982, 625, 382.12538845253397, 778.145489, 5.19381, 0.045124, 5.615209, 17604.904173225164, 428.662805, 1.5133200556496487, 312.5, 242.0405441243264, 405.253949, 11.671286, 0.214813, 11.264013, 17939.720254212618, 244.589771, 1.746910636592985, 156.25, 135.82180421419824, 196.525453, 24.720303, 1.002779, 22.106176, 18269.801934421062, 211.590858, 1.9624650564227353, 78.125, 83.32007186146684, 110.990016, 51.975664, 4.56369, 43.788817
