N, GaussCount, PointsPerGauss, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
20000, 8, 2500, 726.1504246341065, 62058.394616, 739.5518617518246, 6458.032037, 1.0329297512313553, 1250, 1310.8733253064538, 6318.435989, 0.730188, 0.012403, 1.527902, 749.414608430583, 1714.912023, 1.057206010274976, 625, 658.8198255213637, 1710.599184, 1.597462, 0.049313, 2.299918, 756.3983664871193, 630.048648, 1.080056302724537, 312.5, 369.9651165988491, 621.902416, 3.376505, 0.216405, 4.28101, 766.3813066412695, 296.767609, 1.1093384262315726, 156.25, 184.9591593433534, 279.917604, 7.336162, 0.995925, 8.073834, 782.6128670165781, 150.155067, 1.1498707999134767, 78.125, 89.28798211405609, 114.732733, 15.362147, 4.48369, 15.309748
20000, 8, 2500, 734.4276545224711, 58725.962419, 751.8611332587898, 8567.904538, 1.039808176474708, 1250, 1323.9539266908043, 8565.095356, 0.67791, 0.012904, 1.303632, 761.7567223259248, 2530.861178, 1.073706259915561, 625, 789.9932752878343, 2526.601248, 1.630465, 0.048821, 2.246047, 766.7748110932298, 756.179211, 1.0739345925251447, 312.5, 410.61261396844594, 748.11267, 3.384961, 0.219551, 4.265871, 779.0659394711256, 358.887866, 1.1091395559298263, 156.25, 215.79305045575495, 342.353833, 7.211058, 1.011585, 8.061641, 789.12639196706, 196.377092, 1.1439401244256533, 78.125, 107.88278506091693, 151.920114, 22.916788, 5.585874, 15.311842
20000, 8, 2500, 639.255186338778, 60213.192166, 653.845064193345, 6683.444981, 1.0396259766612856, 1250, 1272.105636336857, 6676.84566, 0.690023, 0.012613, 1.663325, 659.77604557421, 2628.724921, 1.0572832064324884, 625, 806.6874782094984, 2623.985443, 1.750178, 0.063169, 2.403393, 668.6104240399873, 706.348565, 1.087564092819026, 312.5, 400.3665508006382, 698.122836, 3.412634, 0.222707, 4.39868, 675.6032982246106, 355.544272, 1.1076659187572193, 156.25, 213.65111016561556, 338.768758, 7.319011, 1.00893, 8.20529, 688.4912058900663, 176.027152, 1.155785583383453, 78.125, 102.37603021459663, 140.353887, 15.389578, 4.589497, 15.463677
20000, 8, 2500, 586.970010944573, 63570.97421, 599.9478523842299, 5788.240953, 1.0422627080965048, 1250, 1351.722697153525, 5784.258242, 0.760535, 0.012403, 1.555754, 605.3502823870404, 1755.365142, 1.055972023473795, 625, 748.0198025453604, 1750.92243, 1.66518, 0.059912, 2.348249, 611.908142676275, 677.509242, 1.078637051843099, 312.5, 396.79973695807814, 669.220324, 3.461835, 0.217086, 4.394873, 621.3018708335476, 321.245763, 1.1072359569364554, 156.25, 198.6268879708888, 304.476619, 7.284546, 1.005234, 8.174342, 630.645566843381, 155.298423, 1.1452987944683517, 78.125, 90.5955124440499, 119.739392, 15.296705, 4.560392, 15.474257
20000, 8, 2500, 678.3373544117203, 60210.766864, 693.8605338943889, 6109.762402, 1.0368296097385221, 1250, 1137.934202843029, 5954.657132, 0.740908, 0.011682, 1.606669, 699.5518178640632, 2254.833679, 1.0583010038035978, 625, 674.176859214257, 2250.587405, 1.624263, 0.050785, 2.388754, 707.4224289938575, 661.33784, 1.0832654473486727, 312.5, 366.85036118286706, 653.144782, 3.399117, 0.219992, 4.376749, 720.5775628675474, 337.208694, 1.115259416698084, 156.25, 199.3446685391912, 320.461183, 7.316165, 1.006765, 8.147362, 728.5986904645106, 172.053549, 1.139959547044932, 78.125, 97.08549711465663, 136.551695, 15.357108, 4.53228, 15.355935
20000, 8, 2500, 707.2406572367181, 60672.500514, 722.0193356869859, 6923.979863, 1.0433213862042316, 1250, 1270.669803686229, 6917.481109, 0.738263, 0.011402, 1.280629, 728.924716715992, 2120.703531, 1.0624925176635114, 625, 690.5371097920806, 2115.850761, 1.821943, 0.046256, 2.254092, 740.2737105263514, 625.687828, 1.0914794425230083, 312.5, 363.227588778716, 617.56385, 3.477654, 0.215063, 4.258898, 751.379122464743, 282.243111, 1.1148134391445415, 156.25, 182.79039396259313, 265.690464, 7.246404, 0.994964, 8.067763, 759.9928642588784, 150.264232, 1.1476916729551185, 78.125, 89.64827103742715, 114.837899, 15.37403, 4.499729, 15.322694
19998, 9, 2222, 759.5951448686537, 64624.504928, 774.9456366841332, 5053.035643, 1.0397297881914949, 1249.875, 1207.2473273422477, 5049.664888, 0.728535, 0.011452, 1.4572, 783.754910168529, 1175.972318, 1.0599677473188045, 624.9375, 604.3890477943409, 1171.823025, 1.613512, 0.045846, 2.283908, 789.6561914452468, 571.140629, 1.0839217065036377, 312.46875, 344.9948807930887, 562.931962, 3.433722, 0.216746, 4.2917, 802.5013898986508, 280.380893, 1.112348712758145, 156.234375, 181.6429139640723, 263.881425, 7.202362, 1.008268, 8.050731, 819.4035207369016, 152.2645, 1.1461891757780738, 78.1171875, 90.6127251250609, 116.836423, 15.369491, 4.501041, 15.334165
19998, 9, 2222, 706.8172195452789, 62198.597401, 722.1703174106369, 6931.597677, 1.0437506518682917, 1249.875, 1314.3465046839817, 6929.056847, 0.831988, 0.01585, 1.270459, 728.8656180772523, 1668.275295, 1.0616857808250173, 624.9375, 732.927602900689, 1663.995789, 1.652616, 0.051126, 2.335946, 740.457327112701, 635.092206, 1.0857347394935537, 312.46875, 364.858618540713, 626.694535, 3.53383, 0.221485, 4.321595, 749.9502317669394, 346.622881, 1.1165804214662247, 156.234375, 199.23256998633374, 329.980987, 7.31862, 0.985145, 8.099983, 762.5351168691705, 159.025935, 1.1530586528512734, 78.1171875, 93.98388501275016, 123.239869, 15.329466, 4.853001, 15.333473
19998, 9, 2222, 659.6399913039932, 66085.319667, 672.4919904587732, 4004.058037, 1.038022567761549, 1249.875, 1196.0636936948633, 4000.571175, 0.777958, 0.011742, 1.347535, 682.6325382027717, 2094.224193, 1.0600883720040573, 624.9375, 829.3975953026088, 2089.330326, 1.705194, 0.049082, 2.290521, 689.0715783486085, 620.025512, 1.082530989421111, 312.46875, 368.3958455567021, 611.761582, 3.496951, 0.218639, 4.329831, 701.6553380642727, 286.073046, 1.1129231397306247, 156.234375, 181.36326135234603, 269.242007, 7.40959, 0.99818, 8.131473, 708.1845475689915, 165.689648, 1.1461124843540893, 78.1171875, 96.40795651599429, 130.113055, 15.364291, 4.576353, 15.35864
19998, 9, 2222, 769.2866271791208, 60503.995859, 784.6771043493573, 5580.429844, 1.033995361518788, 1249.875, 1159.6415866012223, 5566.26021, 0.757188, 0.014648, 1.283885, 793.3410671349775, 1757.738713, 1.0564069572306907, 624.9375, 672.8738708656697, 1753.089954, 1.655711, 0.052488, 2.704616, 800.1137657380823, 605.238432, 1.0799484783924989, 312.46875, 355.1991505105798, 596.676854, 3.57125, 0.217898, 4.39883, 809.8944490268987, 279.479445, 1.1084365181741114, 156.234375, 181.0282041378066, 262.69882, 7.356751, 1.00856, 8.195642, 826.2111094539214, 143.972767, 1.1419070293304874, 78.1171875, 85.93721555350652, 108.216186, 15.474638, 4.593395, 15.455953
