N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
500, 500, 5835.288889884949, 52.038207, 5985.119005203247, 13.724551, 4.587240738322842, 31.25, 32.854794170714264, 6.114505, 2.538405, 0.01018, 4.976362, 6010.5134563446045, 18.476132, 5.871338112193642, 15.625, 14.46061461349413, 2.600772, 5.82873, 0.051136, 9.950872, 5991.114356040955, 34.229546, 5.670075982650335, 7.8125, 6.758963955370675, 1.196271, 12.876392, 0.208711, 19.896644, 5930.897082328796, 70.196184, 3.784641287029627, 3.90625, 3.399075012043718, 0.572282, 28.534856, 1.202653, 39.816672, 5864.92533493042, 152.292834, 1.8634795945351519, 1.953125, 1.2738927483799412, 0.194084, 66.288123, 6.047298, 79.686794
500, 500, 5823.400241851807, 51.699563, 5980.8938331604, 12.758782, 5.344741287937279, 31.25, 27.87808278917329, 5.093171, 2.586756, 0.009919, 4.963479, 5998.431791305542, 18.619882, 6.422007511802142, 15.625, 14.776988021921111, 2.626099, 5.967029, 0.043502, 9.933138, 5994.108428001404, 34.22103, 6.233371138223036, 7.8125, 6.407698007084916, 1.136078, 12.932718, 0.212357, 19.887758, 5927.34579372406, 70.374027, 3.9231897143774077, 3.90625, 2.4604290149280876, 0.442479, 28.851739, 1.226568, 39.780845, 5849.943293571472, 152.225507, 1.8488288245242939, 1.953125, 1.0633039238030677, 0.172884, 66.426793, 6.014788, 79.528988
500, 500, 5833.855162620544, 52.33821, 6011.6045780181885, 11.486318, 6.525820183039604, 31.25, 17.318703762117995, 3.66211, 2.759159, 0.009999, 4.971544, 6032.049264907837, 17.868094, 7.300983434701571, 15.625, 9.002603790015419, 1.841389, 5.98907, 0.045836, 9.946604, 6004.584583282471, 34.279479, 5.952980958336625, 7.8125, 5.00585594578989, 0.957815, 13.158281, 0.211396, 19.900892, 5939.113561630249, 70.602244, 3.7839318582605785, 3.90625, 2.7991000227751774, 0.487353, 29.04421, 1.19545, 39.801774, 5863.780570030212, 151.387988, 1.8086199454644774, 1.953125, 1.214234423155183, 0.18651, 66.290578, 5.598949, 79.233054
500, 500, 5830.779616355896, 52.139096, 6020.910381317139, 11.299489, 6.380074708263934, 31.25, 14.682046860026023, 3.405419, 2.798884, 0.010149, 5.001149, 6036.823606491089, 17.826385, 7.526768408458998, 15.625, 6.771955035290769, 1.627359, 6.132779, 0.043652, 9.978374, 6012.562735557556, 34.020443, 6.419738601138248, 7.8125, 3.7867986149252775, 0.827861, 12.989645, 0.210634, 19.941208, 5938.196827888489, 70.306891, 4.089711608541713, 3.90625, 2.272242490910686, 0.428302, 28.743177, 1.136819, 39.92754, 5860.544503211975, 151.977573, 1.8364451535938127, 1.953125, 1.1849273118529253, 0.18682, 66.157919, 5.773666, 79.781311
500, 500, 5838.85024356842, 52.226951, 5972.850867271423, 17.212295, 3.5110403517148634, 31.25, 46.534261571448624, 9.736119, 2.410596, 0.010249, 4.969841, 5998.861625671387, 20.872803, 4.499185733931556, 15.625, 25.946760395085935, 5.39632, 5.442967, 0.044423, 9.942977, 5985.285634994507, 34.916141, 4.513437921376698, 7.8125, 12.746169767816527, 2.575375, 12.148899, 0.210034, 19.93181, 5940.462646484375, 69.818587, 3.7141061301482794, 3.90625, 4.267313081729532, 0.727453, 28.044878, 1.08865, 39.895089, 5861.84227848053, 151.965701, 1.6259183562123825, 1.953125, 1.3161222338274663, 0.198832, 66.13139, 5.753047, 79.805286
500, 500, 5834.248314857483, 52.078964, 5983.376706123352, 14.329405, 4.478472264024976, 31.25, 35.48150926891358, 6.739135, 2.518849, 0.010249, 4.9644, 6012.650562286377, 18.71976, 6.992753549479007, 15.625, 16.50899376097768, 2.96788, 5.714005, 0.044143, 9.944981, 5990.391904830933, 34.17311, 5.3863555697039365, 7.8125, 7.152086671035244, 1.248589, 12.761898, 0.210023, 19.899619, 5925.667964935303, 69.980871, 3.3783207315999, 3.90625, 3.403668746734911, 0.570249, 28.400675, 1.125849, 39.812904, 5858.37424659729, 151.597871, 1.6475195893868873, 1.953125, 1.3367367857491617, 0.20269, 65.985426, 5.602947, 79.727541
500, 500, 5843.561182022095, 51.843312, 5994.207844734192, 13.676161, 4.772894125086596, 31.25, 33.05582399517519, 6.088897, 2.539968, 0.009237, 4.990219, 6008.217798233032, 18.707486, 5.1621211981952655, 15.625, 16.110458559581723, 2.896326, 5.763407, 0.04257, 9.961161, 6002.628700256348, 34.338219, 5.506059467980579, 7.8125, 7.47051495882312, 1.306438, 12.834935, 0.209432, 19.93721, 5945.5148096084595, 70.267016, 3.6036283606063493, 3.90625, 2.696750069528135, 0.474869, 28.673877, 1.106372, 39.942077, 5874.274695396423, 151.966452, 1.820857672570034, 1.953125, 1.1947762277409941, 0.185758, 66.301127, 5.404485, 79.996013
500, 500, 5842.812911987305, 52.692594, 5996.7070207595825, 11.694208, 5.346990152811561, 31.25, 19.178438414010667, 3.85408, 2.771742, 0.009768, 5.007882, 6022.957404136658, 18.209063, 7.510669606859487, 15.625, 11.143243468577719, 2.071451, 6.043351, 0.044283, 10.003671, 6003.395843505859, 34.77695, 5.81867960058084, 7.8125, 6.222125340267584, 1.115059, 13.395685, 0.2084, 20.00671, 5946.0980768203735, 70.966748, 3.7558650231301645, 3.90625, 2.932675559536036, 0.504024, 29.247161, 1.09412, 40.048657, 5867.2480211257935, 152.414401, 1.6937852998611782, 1.953125, 1.1548767182582738, 0.179606, 66.473721, 5.539978, 80.142688
500, 500, 5834.882264137268, 52.591815, 5993.959305763245, 14.191196, 4.835109384896909, 31.25, 35.82509595241861, 6.651741, 2.500134, 0.009588, 4.97526, 6011.7007875442505, 18.902391, 5.9537286631093105, 15.625, 17.169649821705743, 3.104506, 5.741637, 0.043171, 9.966612, 5994.167977333069, 34.378053, 5.082773305139648, 7.8125, 8.289441703154683, 1.455376, 12.654227, 0.211606, 20.003915, 5937.075391769409, 70.13524, 4.031935654769834, 3.90625, 3.241424985635176, 0.546103, 28.420602, 1.08881, 40.009343, 5862.06348991394, 152.705817, 1.8234627177308296, 1.953125, 1.3656464529207404, 0.204684, 66.244492, 5.525491, 80.652353
500, 500, 5832.480089187622, 52.112176, 6001.974145889282, 11.717902, 6.371351298018517, 31.25, 19.753164303473, 3.92852, 2.762255, 0.010189, 4.972104, 6032.612551689148, 17.968572, 8.477546197048875, 15.625, 9.6557948921878, 1.897285, 6.038222, 0.044463, 9.943688, 6013.260098457336, 34.390457, 6.311006443937646, 7.8125, 5.50532412760593, 1.013709, 13.186073, 0.205765, 19.933904, 5939.798825263977, 70.543284, 4.0368047418251365, 3.90625, 2.9591951502900242, 0.50723, 29.018172, 1.093999, 39.855104, 5866.32236289978, 152.387872, 2.069866197912978, 1.953125, 1.286099815090182, 0.195987, 66.247558, 5.34326, 80.52268
