N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
500, 500, 29.486687371507287, 22.137132, 32.18834376335144, 4.83112, 1.165959414929982, 31.25, 11.707369473968095, 4.747163, 0.020729, 0.009308, 0.043532, 33.44868708308786, 0.339887, 1.2752652607814723, 15.625, 4.916490109824284, 0.16034, 0.045876, 0.048231, 0.072816, 32.735515775159, 0.692547, 1.2688657789575262, 7.8125, 3.1665981352233503, 0.076533, 0.140964, 0.326051, 0.122349, 31.58456966932863, 1.850908, 1.0864723404774015, 3.90625, 1.6929887588226922, 0.041568, 0.3631, 1.192835, 0.217558, 30.10451621003449, 8.677447, 1.0131214675309006, 1.953125, 0.9791528146183311, 0.02665, 1.631848, 6.548278, 0.398717
500, 500, 29.642685267608613, 24.546717, 32.8358385739848, 2.456051, 1.2078598815645931, 31.25, 10.985786271359915, 2.3111, 0.020679, 0.008676, 0.096792, 33.27578352717683, 0.343133, 1.261896684835956, 15.625, 5.290025992374707, 0.164118, 0.045515, 0.046708, 0.07444, 34.00482363021001, 0.857938, 1.3004858295063688, 7.8125, 3.4181272284688293, 0.082645, 0.245681, 0.375623, 0.123621, 32.04464027797803, 1.94822, 1.127234353342973, 3.90625, 1.8809800470765234, 0.045174, 0.353833, 1.29161, 0.219902, 30.106778347399086, 8.724385, 1.0197579848069698, 1.953125, 1.1274928977049035, 0.028533, 1.651744, 6.5604, 0.401563
500, 500, 29.63258419930935, 25.648451, 32.49663624353707, 1.385045, 1.1720833068409913, 31.25, 12.22446317839765, 1.279187, 0.0214, 0.009107, 0.063429, 33.75452553946525, 0.345717, 1.2962307092875138, 15.625, 5.20066101567868, 0.161463, 0.046888, 0.045415, 0.079148, 33.743064754642546, 0.820878, 1.271226836483799, 7.8125, 3.3018697354680726, 0.080681, 0.19177, 0.393757, 0.126557, 32.51989140268415, 1.861598, 1.1534380076080086, 3.90625, 1.8046705897476139, 0.044083, 0.324408, 1.233942, 0.223028, 30.370644949376583, 8.637722, 1, 1.953125, 0.9711412020787709, 0.026049, 1.621328, 6.500067, 0.408746
500, 500, 29.98751881858334, 21.677963, 33.044642319437116, 5.187588, 1.2117832436229419, 31.25, 15.13068075137401, 5.094204, 0.020899, 0.009428, 0.046117, 33.820414311718196, 0.35213, 1.3214764856304586, 15.625, 6.7627194973619895, 0.174818, 0.046326, 0.043522, 0.075, 33.37744644237682, 0.850263, 1.2039079714441119, 7.8125, 3.7909225460301874, 0.086051, 0.248255, 0.360676, 0.124022, 32.329815830569714, 1.911872, 1.1292942578819065, 3.90625, 1.9016337548276745, 0.043462, 0.337232, 1.275399, 0.220102, 30.59553893422708, 8.921976, 1.007090607117271, 1.953125, 1.0372693644251718, 0.02702, 2.297274, 6.116609, 0.407344
500, 500, 29.661662413505837, 23.217496, 32.39341346430592, 3.745987, 1.173049921948514, 31.25, 14.7542366796795, 3.636192, 0.025999, 0.011041, 0.059923, 33.36091706971638, 0.353923, 1.2339010274684201, 15.625, 5.748641143783459, 0.167424, 0.046167, 0.044713, 0.083326, 33.275910083903, 0.727633, 1.2516187851618616, 7.8125, 3.3441880554179364, 0.08047, 0.163396, 0.327634, 0.124513, 31.75060513499193, 1.931118, 1.09699787752886, 3.90625, 1.6929887588226922, 0.040976, 0.440064, 1.194679, 0.221044, 30.397326458944008, 8.650577, 1.020928692972192, 1.953125, 1.0297100244122128, 0.026791, 1.796586, 6.337904, 0.40605
500, 500, 29.06657576560974, 22.271905, 32.47197431884706, 4.300307, 1.270624883276418, 31.25, 12.789155562428663, 4.207071, 0.025848, 0.011492, 0.043191, 32.77785116061568, 0.425767, 1.2094660649946984, 15.625, 7.223010106596833, 0.227597, 0.04803, 0.046146, 0.089448, 32.76123314537108, 0.881081, 1.2304547463178694, 7.8125, 3.1168644099479206, 0.077315, 0.276428, 0.369062, 0.12249, 31.687413142062724, 1.886585, 1.1228806511251794, 3.90625, 2.001708254841349, 0.046166, 0.328515, 1.257086, 0.218429, 29.643164553679526, 8.484275, 1.0142388534520907, 1.953125, 1.0596238645741234, 0.027651, 1.706337, 6.284894, 0.401482
500, 500, 29.56970911589451, 23.501649, 32.13500712369569, 1.043806, 1.1865114405016188, 31.25, 12.871965661856, 0.943688, 0.020829, 0.009107, 0.057308, 33.23028856073506, 1.686259, 1.2373438054205865, 15.625, 7.364399160827718, 0.187832, 0.046858, 0.048931, 0.074079, 33.18327647750266, 0.580728, 1.2789820097183868, 7.8125, 3.4499773549981456, 0.081272, 0.114635, 0.23525, 0.12256, 31.774855728494003, 2.027689, 1.1140801855296998, 3.90625, 1.8809800470765234, 0.04266, 0.530524, 1.168729, 0.21894, 29.979913643794134, 8.81246, 1.0131132385624866, 1.953125, 0.9989007630265381, 0.02639, 1.533392, 6.798647, 0.402344
500, 500, 29.102829433628358, 21.69781, 32.171600893721916, 4.837272, 1.1871610994641977, 31.25, 13.516193990913271, 4.741663, 0.025989, 0.012453, 0.045856, 32.44212549307849, 0.364383, 1.2546846127193407, 15.625, 5.775757526073961, 0.166382, 0.046187, 0.047839, 0.09081, 32.87611977907363, 0.778749, 1.2366750077392568, 7.8125, 3.050998811864731, 0.076974, 0.21885, 0.286116, 0.125936, 31.0431596810231, 1.898617, 1.1076655222294758, 3.90625, 1.7959916306876265, 0.043141, 0.375533, 1.221269, 0.220974, 29.565287395962514, 8.60969, 1.0200840530024513, 1.953125, 1.0334966058846058, 0.027051, 1.887005, 6.179587, 0.406321
500, 500, 30.222940169041976, 22.064115, 33.492793693905696, 0.477665, 1.2240899301157417, 31.25, 11.233320969330485, 0.392946, 0.020819, 0.009217, 0.042981, 34.71373341768049, 0.347191, 1.296122683760541, 15.625, 5.515602868227552, 0.168345, 0.04811, 0.046167, 0.072025, 34.49575479864143, 3.295404, 1.3179072422453493, 7.8125, 2.6918569334197535, 0.073388, 0.109345, 0.243295, 0.122128, 32.590538361808285, 2.175726, 1.1085686148131126, 3.90625, 1.8975209979075331, 0.044704, 0.545452, 1.333848, 0.217718, 30.966968443011865, 8.793524, 1.0382074200314455, 1.953125, 0.958998297378572, 0.02661, 1.443765, 6.87498, 0.400079
500, 500, 29.569147607777268, 22.755641, 32.65821657376364, 0.611466, 1.186867044173595, 31.25, 14.15317985471816, 0.515015, 0.02149, 0.009388, 0.054151, 33.532538729254156, 0.353782, 1.2645490723615127, 15.625, 6.688376110835873, 0.179567, 0.045225, 0.045625, 0.070753, 33.11005987180397, 2.20463, 1.255828424160741, 7.8125, 3.440907402125201, 0.083496, 0.109225, 1.872057, 0.120396, 31.722269772086293, 2.096037, 1.1009992351354074, 3.90625, 2.166641626457869, 0.045996, 0.344145, 1.457691, 0.214893, 30.27617633389309, 8.421036, 1.0067750443939039, 1.953125, 1.0559309799295595, 0.026861, 1.215186, 6.734187, 0.399198
