N_mu, N_sigma, GaussCount, PointsPerGauss, MST_Cost_mu, MST_Cost_sigma, MST_Runtime_mu, MST_Runtime_sigma, C16_MFC_Cost_mu, C16_MFC_Cost_sigma, C16_MFC_Runtime_mu, C16_MFC_Runtime_sigma, C16_Gamma_mu, C16_Gamma_sigma, C16_Cluster_Size_Mu_mu, C16_Cluster_Size_Mu_sigma, C16_Cluster_Size_Sigma_mu, C16_Cluster_Size_Sigma_sigma, C16_Sub_Clustering_Runtime_mu, C16_Sub_Clustering_Runtime_sigma, C16_Completion_Edges_Runtime_mu, C16_Completion_Edges_Runtime_sigma, C16_Completion_Runtime_mu, C16_Completion_Runtime_sigma, C16_Clustering_Runtime_mu, C16_Clustering_Runtime_sigma, C32_MFC_Cost_mu, C32_MFC_Cost_sigma, C32_MFC_Runtime_mu, C32_MFC_Runtime_sigma, C32_Gamma_mu, C32_Gamma_sigma, C32_Cluster_Size_Mu_mu, C32_Cluster_Size_Mu_sigma, C32_Cluster_Size_Sigma_mu, C32_Cluster_Size_Sigma_sigma, C32_Sub_Clustering_Runtime_mu, C32_Sub_Clustering_Runtime_sigma, C32_Completion_Edges_Runtime_mu, C32_Completion_Edges_Runtime_sigma, C32_Completion_Runtime_mu, C32_Completion_Runtime_sigma, C32_Clustering_Runtime_mu, C32_Clustering_Runtime_sigma, C64_MFC_Cost_mu, C64_MFC_Cost_sigma, C64_MFC_Runtime_mu, C64_MFC_Runtime_sigma, C64_Gamma_mu, C64_Gamma_sigma, C64_Cluster_Size_Mu_mu, C64_Cluster_Size_Mu_sigma, C64_Cluster_Size_Sigma_mu, C64_Cluster_Size_Sigma_sigma, C64_Sub_Clustering_Runtime_mu, C64_Sub_Clustering_Runtime_sigma, C64_Completion_Edges_Runtime_mu, C64_Completion_Edges_Runtime_sigma, C64_Completion_Runtime_mu, C64_Completion_Runtime_sigma, C64_Clustering_Runtime_mu, C64_Clustering_Runtime_sigma, C128_MFC_Cost_mu, C128_MFC_Cost_sigma, C128_MFC_Runtime_mu, C128_MFC_Runtime_sigma, C128_Gamma_mu, C128_Gamma_sigma, C128_Cluster_Size_Mu_mu, C128_Cluster_Size_Mu_sigma, C128_Cluster_Size_Sigma_mu, C128_Cluster_Size_Sigma_sigma, C128_Sub_Clustering_Runtime_mu, C128_Sub_Clustering_Runtime_sigma, C128_Completion_Edges_Runtime_mu, C128_Completion_Edges_Runtime_sigma, C128_Completion_Runtime_mu, C128_Completion_Runtime_sigma, C128_Clustering_Runtime_mu, C128_Clustering_Runtime_sigma, C256_MFC_Cost_mu, C256_MFC_Cost_sigma, C256_MFC_Runtime_mu, C256_MFC_Runtime_sigma, C256_Gamma_mu, C256_Gamma_sigma, C256_Cluster_Size_Mu_mu, C256_Cluster_Size_Mu_sigma, C256_Cluster_Size_Sigma_mu, C256_Cluster_Size_Sigma_sigma, C256_Sub_Clustering_Runtime_mu, C256_Sub_Clustering_Runtime_sigma, C256_Completion_Edges_Runtime_mu, C256_Completion_Edges_Runtime_sigma, C256_Completion_Runtime_mu, C256_Completion_Runtime_sigma, C256_Clustering_Runtime_mu, C256_Clustering_Runtime_sigma
20000, 0, 8, 2500, 169852.55452743173, 668.0632987288857, 70848.41940725, 6442.90647165377, 171035.61837154627, 706.02624989221, 5715.7775870000005, 941.6662511940926, 1.3536870913717969, 0.04821930115755095, 1250, 0, 765.015426379639, 64.10159583566633, 5519.6797600625, 947.7357251871376, 53.866426187500004, 1.1869441441977278, 0.012365812500000002, 0.0020639427747260216, 99.0177500625, 1.7427193850954061, 172274.14513784647, 728.1404772914153, 3432.1126192500005, 434.4183539457178, 1.8350272615191145, 0.09724194785577374, 625, 0, 581.2043170443533, 47.78086017441286, 3114.5727406250003, 435.57594400688265, 113.99564568749999, 2.5871870616692396, 0.0521131875, 0.011212067869146343, 198.657263625, 0.25134675627280545, 173728.35797339678, 737.459131093601, 2528.1453351249997, 297.8343101204013, 2.5694829587121357, 0.18268236188625747, 312.5, 0, 367.2547642332112, 35.525583095263734, 1884.9434301875, 299.2525860240321, 236.2242006875, 4.206476345197037, 0.2216236875, 0.011444976500187484, 399.89057981249994, 1.2077048625271787, 175414.29040041566, 770.0910724242851, 2415.4141705624993, 296.31509853443043, 3.7759527548852745, 0.30618674925766526, 156.25, 0, 209.89888914910424, 24.15843873467536, 1119.677177875, 299.63655499954723, 484.85475081249996, 9.584012474449997, 1.0103828125, 0.0354719188359235, 802.2635587499999, 4.83226188644892, 177309.15644425154, 759.0878375939526, 3127.1356213124996, 121.1665571771996, 5.832880336656672, 0.5827708124881471, 78.125, 0, 107.04566949574625, 15.827886955898649, 521.1391965624999, 128.9909573736045, 990.7294995, 14.979418090174686, 4.8244060625000005, 0.3618632266206509, 1605.167320875, 3.5646682963000744
19998, 0, 9, 2222, 170406.38638162613, 724.1914074036865, 75016.1728061875, 5937.407510235595, 171461.3464589119, 737.9056645519714, 5677.7034193125, 1005.8316857421228, 1.3189216747745671, 0.04301282286597959, 1249.875, 0, 637.8530492881584, 68.68226218462807, 5475.0592046875, 996.9108255522715, 54.1675561875, 1.6856515473954432, 0.013762625000000002, 0.0025200625209258207, 98.38258306249999, 0.3327837392809464, 172721.71251770854, 753.0760374209391, 3058.0124752499996, 280.37827703715567, 1.7976212100792162, 0.11235453825917013, 624.9375, 0, 522.7207520892483, 52.73477734380293, 2735.294405875, 280.3404315832825, 114.36004862500002, 2.455534763690203, 0.048133875, 0.0020181229792495307, 199.69375312499997, 1.9721824057052206, 174156.96752110124, 750.7228670489139, 2312.1937218125, 220.28090708811771, 2.5170299200838295, 0.18087362442743163, 312.46875, 0, 342.35884603433016, 32.60151865487742, 1669.802262375, 220.3425227828867, 235.207042125, 3.6999457513852487, 0.21722612499999996, 0.004350950900018865, 400.19073543749994, 1.7220651491188925, 175814.96920502186, 787.8789237915016, 2289.4893168125, 204.6059914237984, 3.622556657711302, 0.3780053448737574, 156.234375, 0, 203.18745370365662, 27.213995982697934, 993.1760580000001, 209.4827382112784, 483.85079399999995, 9.23105579975322, 1.034513, 0.060270711322955174, 804.6618043124998, 4.5250702827607014, 177684.78315249085, 815.0594565353248, 3170.0541195625, 190.6022867907406, 5.4654692014786885, 0.7754146931643786, 78.1171875, 0, 108.53923765818148, 22.56403516692866, 561.8432891250001, 197.2289132547322, 989.309516875, 15.953340501557, 5.232063812499999, 0.8481858091121026, 1606.8246381249999, 4.033957976290809
20000, 0, 10, 2000, 170724.81730931997, 558.2264928800098, 70919.1296074375, 3835.388140456732, 171496.61462551355, 568.8241161134462, 5151.501490625, 589.8624333020819, 1.2062985917374098, 0.04201430955704255, 1250, 0, 652.4333828468067, 69.33445669053823, 4964.559107937499, 590.0700449877115, 54.6685570625, 2.9617410300141773, 0.014107125000000002, 0.007603888182001035, 107.8776508125, 24.685680781861414, 172790.7055864334, 553.6955951618427, 3703.5320351249998, 983.8875936007731, 1.672169605911242, 0.11322875473530009, 625, 0, 519.2036651100912, 56.934613637034204, 3384.1090819375, 987.0746240282878, 114.74079574999999, 2.808334026245841, 0.050829, 0.005880169204623282, 199.2463099375, 1.676234045697768, 174245.0211698413, 523.3376735151786, 2300.446481, 290.1725658845095, 2.361889341610193, 0.2456420834736616, 312.5, 0, 337.14418440228764, 44.7040189954016, 1650.1087639374996, 286.81913344464164, 238.51315837500002, 10.771561045213774, 0.22489775, 0.014151125006072837, 402.17614024999995, 2.939081936105363, 175900.83053168654, 537.5087488790864, 2330.44394625, 319.9285388627345, 3.4340214722838973, 0.4408312315493942, 156.25, 0, 197.56671576491274, 32.893697890761295, 1025.762580625, 319.84918957696675, 487.0572903750001, 9.573982532702841, 1.0951905000000002, 0.10326918446770558, 806.6651798749999, 6.329146027290406, 177771.26948913932, 558.8536963614237, 3122.9989006875003, 152.9397336177482, 5.167221514196361, 0.7830321412551462, 78.125, 0, 105.29534677496068, 22.213745618777985, 511.331759125, 169.32159554087042, 989.6573606250001, 17.702991499910357, 4.915760375, 0.33336899297997763, 1608.283640375, 7.610358799552905
19998, 0, 11, 1818, 170957.16461351514, 713.4908813998345, 75593.70433000001, 5558.360808217386, 171616.09960728884, 733.290092253113, 5066.556223437499, 979.3164972867072, 1.1779241420900775, 0.027981418748222645, 1249.875, 0, 544.2465495099692, 50.697613691303886, 4831.2529770625, 958.4395462873415, 54.27088162500001, 1.900776742559862, 0.0137661875, 0.003023867891847087, 163.441138875, 204.62230259752693, 172942.61661487818, 733.6995541348745, 2783.3370987499998, 474.49077984390874, 1.6593113624249347, 0.0832022050255176, 624.9375, 0, 458.93565139950545, 44.65428730269511, 2463.6615899374997, 475.55039480914996, 115.0041798125, 4.24925353950872, 0.05267056250000001, 0.00946208867645478, 198.70687831249998, 0.40105736116525625, 174371.8314511776, 760.4617272948516, 2190.1695884375, 285.435369345273, 2.3145289816028987, 0.16263203458927497, 312.46875, 0, 312.0524605186369, 31.560971025572965, 1546.9790704374998, 284.98383170136975, 236.301631625, 3.896467795720501, 0.22789881250000002, 0.02841263910924756, 400.44404631250006, 3.026676620068489, 176060.61183851957, 751.2621266345867, 2132.70410525, 119.45562416641235, 3.403338070265279, 0.277554815729695, 156.234375, 0, 181.9486334637761, 20.37188927078999, 836.6080373750001, 120.47102824606668, 486.840460625, 8.964697701789426, 1.0544716250000001, 0.12023593413258105, 802.1927736875, 3.11374395533412, 177943.77866387367, 762.3773708289553, 3035.4237469375003, 78.24790818602031, 5.178405457846586, 0.48195054695946093, 78.1171875, 0, 96.16614639968591, 13.920549495449745, 431.51187074999996, 83.70862508068676, 991.321839, 13.557480642675412, 4.905380437500002, 0.9693203925016207, 1603.52772175, 2.184508489499366
19992, 0, 12, 1666, 171251.86066237092, 372.8253042907548, 75176.254191375, 5482.17078922568, 171739.37120133638, 367.86393410726333, 4825.8689660625005, 793.6126846239925, 1.1221711481126653, 0.017147231570288045, 1249.5, 0, 497.9958936898155, 32.974363042855266, 4641.3766580625, 803.7573426668789, 53.94259075, 1.0702545632643032, 0.013571750000000002, 0.0021312698239547238, 98.3173385, 0.674474868914422, 173028.54474762082, 366.2218553144733, 2811.42840075, 399.9916498081092, 1.5423280988162957, 0.06107972012874075, 624.75, 0, 464.2340468600873, 33.271488145350865, 2491.5329297499998, 401.4891670999928, 113.845262, 1.742142276878744, 0.05013025, 0.004342645499865261, 198.7343436875, 0.9661767140254867, 174465.28343239427, 359.16290530206425, 2137.16261575, 195.56689014799466, 2.164065537830623, 0.13998242825451393, 312.375, 0, 312.6527394650452, 27.965465119992924, 1493.4154674999997, 196.02539307113025, 235.21355981250002, 2.755736525388114, 0.22622762500000002, 0.028294985299684727, 400.80830281249996, 2.226360996865124, 176102.47877585888, 364.60512966888064, 2157.4772806875, 132.12511724622837, 3.1547079570969565, 0.29569104759681525, 156.1875, 0, 186.24230329115346, 21.88874059433311, 863.3856674375, 135.94554651120575, 484.27261912499995, 7.357640651099102, 1.05071525, 0.0852593204637329, 801.8866764375, 2.441082854645902, 177988.71800386906, 397.4972307307501, 3052.6707036250004, 74.65846501851, 4.802149284640595, 0.4679691350903205, 78.09375, 0, 98.83609878865141, 12.677404776409801, 447.10079012499995, 75.79396548079204, 987.1180290624998, 13.342522155958942, 4.8587053749999995, 0.34492767736129754, 1606.1109903749998, 4.0568597675619475
19994, 0, 13, 1538, 171484.41470518708, 587.0456539307106, 79208.36280793749, 4293.803980570708, 171859.12552940845, 571.2695702517444, 4690.121310437501, 677.4791825421185, 1.0895931021920444, 0.011068507593759148, 1249.625, 0, 414.23207458759146, 23.12718114816532, 4492.5385267500005, 690.7345809057352, 80.6233103125, 102.50809261811392, 0.0133261875, 0.0035726521524413416, 98.2935258125, 0.22148519875327283, 173225.26747447252, 597.5146715326065, 2656.0610521874996, 294.1661226856791, 1.5455223455735636, 0.06030215492453736, 624.8125, 0, 411.21593678025704, 35.59214792880039, 2337.71836525, 297.38517692543286, 114.8611865625, 2.9263848835155177, 0.050837187500000006, 0.008428324731365289, 200.22365962499998, 2.619758040868872, 174685.64215180278, 590.8399619483575, 2061.6643571249997, 176.39174178391713, 2.190162703086049, 0.09822050277296966, 312.40625, 0, 283.2251842128504, 18.581479886823523, 1397.4100235624999, 163.07968806701422, 238.9419196875, 5.2661168144429675, 0.237292, 0.04343551622520447, 399.86376875, 1.143174176688064, 176319.82250246406, 615.1529888364573, 2072.7643128124996, 69.9987572192787, 3.1860564749541163, 0.1826606174202377, 156.203125, 0, 170.43303099203752, 13.254998452529376, 774.035350375, 73.448279098206, 487.1625924999999, 4.095180642156172, 1.078059625, 0.09399185041658864, 802.8569716875002, 2.3088400458897014, 178211.75329509377, 614.3008859877841, 3020.456914, 49.93223873179262, 4.883910932207661, 0.3266935830251588, 78.1015625, 0, 90.32681247396764, 9.348764987354128, 401.7601481875001, 53.97436688020657, 997.8298965000001, 12.0752220913914, 5.345938875, 0.6744034331348775, 1606.4040601250003, 3.4496683468269405
19992, 0, 14, 1428, 171618.20913350582, 532.8681707441324, 78662.4024853125, 4607.423347031314, 171853.0915082395, 529.7515779392394, 4016.0098448750005, 598.532226353958, 1.0516128674984149, 0.00918417087794825, 1249.5, 0, 343.05392129077467, 24.25562227655601, 3842.14222275, 593.6795387546125, 54.0503365, 1.5668684289541503, 0.011746437500000002, 0.0010335481948577677, 98.231588625, 0.13121214089875502, 173177.7610680163, 562.4729451248583, 2806.6264156250004, 634.2612016324863, 1.474550438637745, 0.04079773868020994, 624.75, 0, 403.00092560250073, 24.665972786971903, 2485.411976000001, 638.0406324573054, 115.31548281249998, 4.748297806481267, 0.0628163125, 0.05761568677313361, 200.21900781250002, 2.783154915723638, 174609.56617999077, 549.9159562527598, 2057.8167523125003, 279.1042595215467, 2.0683262425361257, 0.10880830482894799, 312.375, 0, 284.02051484333697, 24.09667783120412, 1413.2939423750001, 281.5720109705414, 236.3060116875, 2.236327080533047, 0.23376925, 0.027045270271574284, 401.4548385, 2.2018548279970704, 176235.96343916655, 529.4357119322531, 2091.6071393125, 110.45730630147992, 2.985301278343421, 0.22439878212039632, 156.1875, 0, 172.66588239298568, 17.450400996872435, 790.4120921875, 111.67559090884224, 487.372291375, 7.822554037598667, 1.0658304375, 0.10325754971911788, 803.2419229374999, 4.25148863100971, 178121.60957676172, 527.310499159022, 3029.23268275, 83.85883288135719, 4.551638442561459, 0.47353404413817357, 78.09375, 0, 92.82991534535542, 14.477770560816534, 414.4929588749999, 89.92820890050012, 994.7070036875, 10.911376995535795, 4.989501937500001, 0.40123734072373984, 1608.3412353749998, 6.570539389651541
19995, 0, 15, 1333, 171984.1616036594, 461.16722026403346, 79213.0438800625, 3399.7463572243905, 172117.73887306452, 457.3909874874731, 4582.042047000001, 1119.737775670068, 1.0259742114968828, 0.0036544160619633023, 1249.6875, 0, 231.48391839918202, 13.219459758660372, 4388.8714279375, 1107.5843252003176, 54.5613015625, 1.008132073813121, 0.0119129375, 0.0016081294439794795, 112.53355718749998, 29.93217840640206, 173400.26678821445, 467.98753011024337, 2468.6648873125, 279.12876864012725, 1.4097929911371845, 0.04364224937525845, 624.84375, 0, 394.7386256867791, 27.647233846272808, 2147.3427072500003, 280.4711680908262, 114.87518406250001, 3.96291369071488, 0.051604875, 0.006885040267447604, 200.01956656249996, 2.460280159325026, 174844.4402550161, 506.5175033801695, 2052.5731062500004, 399.6542125668728, 1.9818733032954385, 0.1135693730494046, 312.421875, 0, 280.1313714799162, 24.233129116265246, 1409.6114869374999, 400.985075214817, 236.72546406249998, 3.3857428948208224, 0.23566268750000002, 0.047165171282312165, 400.0336923124999, 1.3759382842206584, 176479.99432438612, 534.1086307175616, 2089.545001875, 104.89745293306224, 2.8475921459336964, 0.21616396278428326, 156.2109375, 0, 172.2472642453904, 17.118484062549047, 791.2248791250001, 108.34270508009313, 486.4614966875, 7.617818044501273, 1.1136444375, 0.1507944382006382, 802.8167289999999, 2.8545040472020426, 178338.878808856, 523.5675841849371, 3049.3359241874996, 66.68956548751261, 4.283602169745368, 0.3287886001571753, 78.10546875, 0, 94.75260395125949, 9.653939392731715, 427.50674075000006, 58.399199593614725, 999.8588936875001, 17.366854246931975, 5.2740813750000015, 0.568345312094227, 1607.0977620625001, 4.134115130156923
20000, 0, 16, 1250, 172473.5635535419, 522.525050218119, 81126.2942755, 3060.2633203830555, 172498.4770631492, 523.4961005653562, 4455.742517250001, 1146.6552240301594, 1, 0, 1250, 0, 0, 0, 4270.875747687501, 1152.762170078368, 53.2128095, 0.7543747639899369, 0.012619250000000002, 0.0014089853840618788, 104.3817449375, 20.899143149735615, 173796.8382949829, 533.3955198506443, 2399.8641736874997, 265.8556497192266, 1.3761361077490073, 0.035825791050901556, 625, 0, 370.3966035006802, 23.232029806064563, 2073.9281687499997, 242.6195988382219, 113.632981625, 1.5132888397763338, 0.052069500000000005, 0.006342126861313957, 198.68733581249998, 0.6201707254090632, 175265.17899388075, 508.42307332684004, 2055.5468005000002, 561.0858300925828, 1.9476194350408982, 0.08292898966392923, 312.5, 0, 268.48819234746946, 18.06268229979257, 1413.6743651875001, 562.8862826668309, 234.73920574999997, 2.011874849365186, 0.2301210625, 0.02786013616367648, 401.31732274999996, 2.8691488757171846, 176896.8341269493, 496.97213150289394, 2045.1311936874997, 85.61901968728152, 2.8162391235143405, 0.1698665531758809, 156.25, 0, 167.12263418235113, 13.631046085665528, 750.8869348124999, 85.6013733068201, 484.83780762500004, 5.925664808863627, 1.1038979999999998, 0.13890268885131415, 802.7483079999998, 3.3254883150185743, 178757.70855727792, 500.7571225509868, 3012.2636093749998, 55.866036368647805, 4.197178426051012, 0.3488383146277773, 78.125, 0, 92.73561689748374, 10.305768979951353, 407.5958729999999, 58.32413658934928, 986.4238324374999, 11.761946425649446, 4.9037568125, 0.3033476206825715, 1607.0202280625, 3.2714551339546025
19992, 0, 17, 1176, 172287.48611977696, 526.1286606482687, 78408.21165725001, 5146.853066529148, 172348.899361521, 535.0158315108531, 4327.6342163750005, 751.9378964565869, 1.0062682044290663, 0.008279117492551032, 1249.5, 0, 263.6487146336451, 28.686543396281852, 4133.3708499375, 725.9294252035661, 53.25206831249999, 0.9522501118667382, 0.013812125000000001, 0.002226409437721418, 122.10687375, 63.14095728303136, 173498.55878040195, 509.76685567217254, 2402.1895215624995, 363.9078662516803, 1.3415034536653367, 0.030562849692042263, 624.75, 0, 351.26660949571476, 21.659192410729933, 2083.2547091250003, 365.13475356567625, 113.1617676875, 0.7717509943797222, 0.05156612500000001, 0.009866126493430693, 199.52941593749998, 2.9495508668617094, 174958.82711416483, 528.313236539811, 1921.4369960625, 282.11166006091895, 1.8994960079941163, 0.08151182274254862, 312.375, 0, 259.5810308517965, 20.05351590229689, 1275.336496375, 283.8482631806887, 235.465628625, 2.5333361424603416, 0.24382556249999995, 0.05403354641559347, 401.14261, 2.6731021324296607, 176548.93854671717, 549.464335279848, 2036.9934651249998, 74.57446100950632, 2.687104969497523, 0.15087010125384384, 156.1875, 0, 165.50673661527324, 13.639313661254118, 741.1261975624999, 72.3547320811904, 483.893186, 4.36835375093962, 1.0274099374999999, 0.031227947321807635, 801.2329524374999, 1.3372071300961448, 178409.48960921168, 532.5241004046845, 3040.0961349375, 85.74051405960093, 4.023797506320451, 0.40440512853970256, 78.09375, 0, 92.83603556178203, 12.919193464194823, 421.850055875, 82.64828048510084, 992.053228625, 10.817303655949697, 5.280642937499999, 1.0102648333846345, 1608.1304562499997, 6.214524132817213
