N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
500, 500, 3918.806893348694, 31.987897, 4062.9354944229126, 7.325495, 4.48449150355157, 31.25, 25.880736079176728, 3.329848, 1.179339, 0.01029, 2.467663, 4083.4321599006653, 8.835933, 5.875501928735774, 15.625, 12.097907876984351, 1.133554, 2.660234, 0.044914, 4.970472, 4072.8726692199707, 16.6594, 5.8117052949694195, 7.8125, 6.287077520597308, 0.553406, 5.847765, 0.231704, 9.993483, 4015.9161410331726, 34.319987, 3.9148579476096397, 3.90625, 3.263044734216802, 0.264656, 12.911459, 1.114618, 19.981875, 3942.26407623291, 75.655958, 1.643131176063072, 1.953125, 1.2584674149039379, 0.091462, 29.962664, 5.522005, 40.018192
500, 500, 3926.3622484207153, 33.063453, 4084.671182155609, 5.996284, 5.77290111006043, 31.25, 13.136304655419652, 1.71313, 1.279797, 0.009688, 2.486178, 4108.389379501343, 8.748711, 6.507964028131792, 15.625, 7.602425599767485, 0.849101, 2.837757, 0.044293, 4.990349, 4084.2615761756897, 16.738729, 5.9629592545858685, 7.8125, 4.36203435910356, 0.424275, 6.051487, 0.235721, 9.994054, 4019.15713596344, 34.632843, 3.279676336397658, 3.90625, 2.5416453209486174, 0.212748, 13.22138, 1.125729, 20.026068, 3950.849413394928, 76.347974, 1.698214234240294, 1.953125, 1.1947762277409941, 0.09077, 30.220587, 5.900474, 40.073396
500, 500, 3916.0620455741882, 32.179006, 4057.199553966522, 8.336157, 3.899708873833444, 31.25, 32.01074038506451, 3.787475, 1.213693, 0.0102, 2.479445, 4085.6573791503906, 9.158859, 5.143138087265045, 15.625, 15.396326672294272, 1.430981, 2.681974, 0.043933, 4.975652, 4077.5733485221863, 16.746704, 5.80449475203794, 7.8125, 7.817998065361746, 0.688019, 5.800517, 0.211887, 10.013259, 4014.884672164917, 34.3861, 3.511002726838161, 3.90625, 3.373697665396234, 0.27757, 12.920185, 1.080223, 20.060162, 3951.4237761497498, 75.935722, 1.8256476352005104, 1.953125, 1.2769554551255888, 0.094406, 30.14775, 5.628295, 40.002483
500, 500, 3910.478422164917, 32.477796, 4060.1427278518677, 6.207789, 5.8546882638520445, 31.25, 24.983744715314394, 2.457344, 1.23312, 0.009398, 2.479435, 4080.9628405570984, 8.883804, 6.178293556585783, 15.625, 11.696019622076564, 1.103948, 2.745374, 0.043942, 4.962798, 4064.210205554962, 16.664019, 6.373553655278129, 7.8125, 5.364451859230353, 0.492263, 5.945639, 0.223007, 9.969097, 4009.8503913879395, 34.637532, 4.072737929355801, 3.90625, 2.4794073762695796, 0.210865, 13.15736, 1.138984, 19.986394, 3937.5098810195923, 76.02569, 1.8149809541051223, 1.953125, 1.1205423840154374, 0.087664, 29.975979, 5.822538, 40.076391
500, 500, 3923.4557571411133, 32.498345, 4086.344274997711, 5.771964, 5.140510353564056, 31.25, 19.350387593017356, 2.043799, 1.217501, 0.009688, 2.470939, 4110.2635378837585, 8.635939, 6.983538641247135, 15.625, 7.573597229850555, 0.846225, 2.751434, 0.044434, 4.965493, 4086.5391807556152, 16.710035, 5.968007009730774, 7.8125, 4.866579265767691, 0.451776, 5.992647, 0.226935, 10.004383, 4023.555899143219, 34.682245, 4.195188766783085, 3.90625, 2.227096975324604, 0.196408, 13.123396, 1.148792, 19.986894, 3952.6060910224915, 76.076906, 1.7751516108332401, 1.953125, 1.220651561410954, 0.090028, 30.031683, 5.832607, 40.058728
500, 500, 3913.1115293502808, 32.287449, 4084.5035429000854, 5.646308, 7.194066526328069, 31.25, 16.920771259017716, 1.888117, 1.239462, 0.01043, 2.48235, 4101.195363044739, 8.778617, 6.68390189337968, 15.625, 9.023407061636973, 0.918481, 2.826806, 0.044523, 4.962046, 4084.4265580177307, 16.786749, 5.692225919233124, 7.8125, 4.5376033046091635, 0.444563, 6.099037, 0.212708, 9.996788, 4018.533528327942, 34.512577, 3.7599196153735144, 3.90625, 2.5569681142908296, 0.216055, 13.149003, 1.041, 20.061585, 3936.0451307296753, 75.799867, 1.6419255488646587, 1.953125, 1.2738927483799412, 0.094337, 30.162619, 5.405156, 40.073887
500, 500, 3919.6583971977234, 33.098078, 4062.4969244003296, 6.830857, 4.693782444302164, 31.25, 32.3428894813064, 3.172533, 1.148542, 0.009327, 2.464156, 4092.037221431732, 9.04778, 5.7477566238842615, 15.625, 14.707034881307653, 1.35582, 2.650476, 0.043541, 4.972166, 4077.24320936203, 16.684888, 5.515887882192347, 7.8125, 7.197818679989098, 0.625271, 5.817198, 0.213891, 9.996037, 4019.990131855011, 34.222114, 4.0686783390050225, 3.90625, 2.911285959417247, 0.236232, 12.876854, 1.052692, 20.011742, 3945.994333267212, 75.637864, 1.8170539337179252, 1.953125, 1.2891335207708317, 0.095219, 29.859441, 5.549767, 40.029043
500, 500, 3930.2308478355408, 32.122962, 4083.456786632538, 6.157486, 6.020443226427664, 31.25, 23.325147373596593, 2.3168, 1.325193, 0.009858, 2.480146, 4100.998707294464, 9.021201, 6.609651576955456, 15.625, 12.090156119752962, 1.136259, 2.825233, 0.043962, 4.988967, 4087.402937412262, 16.803561, 5.7453584280338985, 7.8125, 5.0925036818837945, 0.46465, 6.063851, 0.212107, 10.02928, 4021.536130428314, 34.402611, 3.6384497981587107, 3.90625, 2.469936423776936, 0.210103, 13.077289, 1.045348, 20.025357, 3949.3392124176025, 75.958766, 1.7233684687355724, 1.953125, 1.286099815090182, 0.093916, 30.138463, 5.521715, 40.142145
500, 500, 3911.1979093551636, 32.328646, 4062.56441116333, 5.729514, 5.70251778261662, 31.25, 18.49493173818168, 1.986442, 1.240314, 0.010109, 2.467804, 4096.34975528717, 8.755644, 7.403263752559997, 15.625, 9.136978439287246, 0.939249, 2.764829, 0.044033, 4.981373, 4064.416745185852, 16.716198, 6.20979531250177, 7.8125, 5.255577394540014, 0.47514, 5.992166, 0.210134, 10.005515, 4009.2775321006775, 34.35366, 3.4437418352574434, 3.90625, 2.5044881587861423, 0.211867, 13.054668, 1.042302, 19.999879, 3937.3092288970947, 76.010241, 1.6204155548419625, 1.953125, 1.1548767182582738, 0.087133, 30.088729, 5.731408, 40.037889
500, 500, 3918.3064432144165, 32.186249, 4057.5908699035645, 7.236447, 4.424666271518338, 31.25, 35.59582138397708, 3.559899, 1.165003, 0.009648, 2.465839, 4090.525691509247, 9.252665, 6.439952229501564, 15.625, 16.71217744640117, 1.565132, 2.658671, 0.043792, 4.958129, 4081.989435195923, 16.679007, 6.037140073050023, 7.8125, 6.179287479151621, 0.542166, 5.893401, 0.212047, 9.998842, 4015.701639652252, 34.216473, 3.7434478409352723, 3.90625, 2.6499926297067318, 0.220132, 12.931927, 1.069634, 19.950736, 3940.5302362442017, 75.968794, 1.6775305850325164, 1.953125, 1.164979714147418, 0.086812, 30.22758, 5.609089, 39.984028
