N_mu, N_sigma, GaussCount, PointsPerGauss, MST_Cost_mu, MST_Cost_sigma, MST_Runtime_mu, MST_Runtime_sigma, C16_MFC_Cost_mu, C16_MFC_Cost_sigma, C16_MFC_Runtime_mu, C16_MFC_Runtime_sigma, C16_Gamma_mu, C16_Gamma_sigma, C16_Cluster_Size_Mu_mu, C16_Cluster_Size_Mu_sigma, C16_Cluster_Size_Sigma_mu, C16_Cluster_Size_Sigma_sigma, C16_Sub_Clustering_Runtime_mu, C16_Sub_Clustering_Runtime_sigma, C16_Completion_Edges_Runtime_mu, C16_Completion_Edges_Runtime_sigma, C16_Completion_Runtime_mu, C16_Completion_Runtime_sigma, C16_Clustering_Runtime_mu, C16_Clustering_Runtime_sigma, C32_MFC_Cost_mu, C32_MFC_Cost_sigma, C32_MFC_Runtime_mu, C32_MFC_Runtime_sigma, C32_Gamma_mu, C32_Gamma_sigma, C32_Cluster_Size_Mu_mu, C32_Cluster_Size_Mu_sigma, C32_Cluster_Size_Sigma_mu, C32_Cluster_Size_Sigma_sigma, C32_Sub_Clustering_Runtime_mu, C32_Sub_Clustering_Runtime_sigma, C32_Completion_Edges_Runtime_mu, C32_Completion_Edges_Runtime_sigma, C32_Completion_Runtime_mu, C32_Completion_Runtime_sigma, C32_Clustering_Runtime_mu, C32_Clustering_Runtime_sigma, C64_MFC_Cost_mu, C64_MFC_Cost_sigma, C64_MFC_Runtime_mu, C64_MFC_Runtime_sigma, C64_Gamma_mu, C64_Gamma_sigma, C64_Cluster_Size_Mu_mu, C64_Cluster_Size_Mu_sigma, C64_Cluster_Size_Sigma_mu, C64_Cluster_Size_Sigma_sigma, C64_Sub_Clustering_Runtime_mu, C64_Sub_Clustering_Runtime_sigma, C64_Completion_Edges_Runtime_mu, C64_Completion_Edges_Runtime_sigma, C64_Completion_Runtime_mu, C64_Completion_Runtime_sigma, C64_Clustering_Runtime_mu, C64_Clustering_Runtime_sigma, C128_MFC_Cost_mu, C128_MFC_Cost_sigma, C128_MFC_Runtime_mu, C128_MFC_Runtime_sigma, C128_Gamma_mu, C128_Gamma_sigma, C128_Cluster_Size_Mu_mu, C128_Cluster_Size_Mu_sigma, C128_Cluster_Size_Sigma_mu, C128_Cluster_Size_Sigma_sigma, C128_Sub_Clustering_Runtime_mu, C128_Sub_Clustering_Runtime_sigma, C128_Completion_Edges_Runtime_mu, C128_Completion_Edges_Runtime_sigma, C128_Completion_Runtime_mu, C128_Completion_Runtime_sigma, C128_Clustering_Runtime_mu, C128_Clustering_Runtime_sigma, C256_MFC_Cost_mu, C256_MFC_Cost_sigma, C256_MFC_Runtime_mu, C256_MFC_Runtime_sigma, C256_Gamma_mu, C256_Gamma_sigma, C256_Cluster_Size_Mu_mu, C256_Cluster_Size_Mu_sigma, C256_Cluster_Size_Sigma_mu, C256_Cluster_Size_Sigma_sigma, C256_Sub_Clustering_Runtime_mu, C256_Sub_Clustering_Runtime_sigma, C256_Completion_Edges_Runtime_mu, C256_Completion_Edges_Runtime_sigma, C256_Completion_Runtime_mu, C256_Completion_Runtime_sigma, C256_Clustering_Runtime_mu, C256_Clustering_Runtime_sigma
20000, 0, 8, 2500, 5285.701932249998, 152.15551963045985, 63053.3707319375, 1712.6556394037127, 5393.385745383741, 157.8232212328336, 3726.2721400625005, 1397.0370941114952, 1.091214356596288, 0.008135906544101745, 1250, 0, 617.0545515386541, 206.10731986135414, 3712.7600558125, 1387.4280708956028, 1.21854775, 0.17431923666455323, 0.012410875000000002, 0.002628393018438262, 10.7904050625, 34.61205654847193, 5467.24118671281, 161.71234797025505, 904.3355250624999, 203.67222112229584, 1.1596910817442239, 0.011485349578544189, 625, 0, 430.18494353989576, 96.62376846732238, 898.31939025, 203.71529399169367, 2.5304830000000003, 0.12958080186364415, 0.046839500000000006, 0.0015636083668873098, 3.1833924999999996, 0.18271105729641818, 5544.36893915612, 161.04800393860327, 517.3294210624999, 131.64554211826194, 1.2377286370493976, 0.00661294286531035, 312.5, 0, 289.3992330178576, 49.77898361684152, 505.316635625, 131.6919869905726, 5.405177875000001, 0.08763891300948669, 0.2153985, 0.004297628648452538, 6.129206, 0.05022266955768076, 5629.957078515377, 161.19135633584642, 446.23597231250005, 54.17753646050215, 1.30628058101859, 0.007271511727783934, 156.25, 0, 233.7111672767709, 19.135578597319828, 421.722750125, 54.281891289136105, 11.3221254375, 0.18953597244090928, 1.0023421875, 0.010605831640062175, 11.910823875, 0.06374943425128878, 5727.680345704372, 169.64769651786577, 303.2219059375, 28.96205292096205, 1.3922849186897026, 0.007855628168488782, 78.125, 0, 140.6300837756594, 8.142190117361725, 251.57492400000004, 28.98940448229298, 23.796327125, 0.2651987913756569, 4.535970249999999, 0.035458929736562804, 22.990691625, 0.13260965301019528
19998, 0, 9, 2222, 5454.505289144756, 138.20851666730886, 68511.06334593751, 2079.052512582223, 5562.679855991679, 143.61196289298204, 3272.1705312500003, 1104.9666448124522, 1.0847057124751276, 0.01129251335921883, 1249.875, 0, 612.0989677215906, 121.20157781218543, 3222.8994549375, 1121.1293690597488, 1.1705635625, 0.0705210694269528, 0.012226000000000002, 0.001080907546925268, 1.854910625, 0.13617284565666668, 5639.905845608038, 143.85441713212583, 928.0820424375, 152.58456501677557, 1.15811915347722, 0.009310794924268562, 624.9375, 0, 417.5893617496459, 54.61298452312729, 922.149790875, 152.62610272549819, 2.4942570000000006, 0.04851345467367786, 0.04739749999999999, 0.0023879349080324604, 3.1687532500000004, 0.0966118729695657, 5722.686105770001, 144.42788855640447, 498.4522435, 165.8109843067767, 1.23534522553869, 0.0067000420835284825, 312.46875, 0, 283.0755147255107, 48.721606655309245, 486.06338275, 165.70574019027728, 5.796842, 1.4630337728047755, 0.21553631250000002, 0.0034914774401166855, 6.1067425625, 0.06071629350817702, 5812.475687586528, 147.45687925811475, 365.54621949999995, 79.853937507263, 1.3128560891708045, 0.007601899552916606, 156.234375, 0, 197.3366435959986, 15.87613254228515, 340.974951125, 79.84194393049668, 11.396435250000001, 0.2129865199776444, 1.0027355625, 0.007829643230766892, 11.890269250000001, 0.08082556875418502, 5910.914854090719, 150.20356835456622, 295.74331943749996, 19.873164635996947, 1.3910038411388004, 0.006949651129883212, 78.1171875, 0, 137.0701535415133, 5.694192302431532, 243.5885179375, 19.73355441446451, 23.850061750000002, 0.3579629627612504, 4.5294978125, 0.03603007455622797, 23.341425, 1.1069036146944438
20000, 0, 10, 2000, 5538.2620292039355, 130.16655353165984, 67453.408929375, 1740.9424419517234, 5647.751710870303, 134.88406014532808, 3150.3607833124997, 846.9471646040918, 1.0831959297892173, 0.00888212108629386, 1250, 0, 502.6619390831287, 95.28287652925336, 3145.193815687501, 847.6269797475785, 1.196377, 0.0769150536265496, 0.0216775625, 0.039629562068563086, 1.944047625, 0.2673248440221829, 5720.609829947003, 134.81128840057673, 897.30817875, 297.58307547783056, 1.151781978792283, 0.008218384345101805, 625, 0, 381.2271986239006, 64.78617762009902, 890.9951220625, 297.70474903599745, 2.554854375, 0.1281825298455658, 0.0486645625, 0.0028068195962857594, 3.277789875, 0.6339542964375344, 5804.947827661526, 131.3404666610264, 489.535237875, 112.63479619923446, 1.2307885299667949, 0.006875917359625055, 312.5, 0, 267.3247151217101, 35.81564402564239, 477.35136356249996, 112.59995550051501, 5.3904985000000005, 0.11211723149732605, 0.21668893749999996, 0.004148103052431767, 6.1116249375, 0.0482495506915203, 5899.2661972882925, 137.7333782853881, 354.827127125, 49.52572069221967, 1.3077622020816078, 0.01065691874937511, 156.25, 0, 201.52020983965227, 18.60379315979694, 330.14096343750003, 49.38089591819669, 11.406256937499998, 0.1149744944136897, 1.0166689375, 0.04636382013416923, 11.908669374999999, 0.06366396349572018, 6004.13495457673, 140.01776190996324, 284.16340756249997, 34.407194329698534, 1.3922615330661197, 0.006179795826607404, 78.125, 0, 133.506365504814, 9.804314787123651, 232.31970525000003, 34.165703933391214, 23.770987874999996, 0.20803627467489755, 4.5649925, 0.07121394625177009, 23.0512115625, 0.1442310203016189
19998, 0, 11, 1818, 5676.183056634793, 127.11155575281013, 65072.56200850001, 1760.6850023843551, 5775.761890870926, 133.5859536681922, 2955.11890125, 1180.5982791201538, 1.072267477473444, 0.010397629558207356, 1249.875, 0, 520.2681589621701, 72.96571725895741, 2948.5221570625, 1178.7689555280297, 1.2161094375, 0.20885060386582818, 0.0118485625, 0.002543226026347983, 1.8454321875000002, 0.1985559801785188, 5861.263748674595, 132.0334109696581, 751.7592786250001, 69.56360463698118, 1.1485438590682147, 0.006118296123636179, 624.9375, 0, 362.539245503138, 36.88546675203449, 737.1141208125, 62.59418750859802, 2.4992256875, 0.0432121326130156, 0.04621106249999999, 0.0011502640712435343, 3.1327313125, 0.12760028056185793, 5947.131668695656, 130.86448705896595, 418.01162700000003, 42.49018398736197, 1.2261296687292533, 0.009693763185224025, 312.46875, 0, 249.93435135074307, 25.689452009936318, 405.92302674999996, 42.64896624216353, 5.5532138125, 0.666957099641838, 0.21788118750000002, 0.00937414969623079, 6.039733499999999, 0.05045716498055548, 6045.743154475407, 133.61933126447403, 319.84531168750004, 57.55658727084664, 1.3075681294907866, 0.008745607371395256, 156.234375, 0, 188.15242854579517, 20.711025839001962, 294.93327693749995, 57.6870320564154, 11.724791624999998, 1.5364711180589226, 1.0111455, 0.04170735074300454, 11.84043825, 0.06722380460400522, 6154.18371400662, 139.78875990634873, 262.2507235, 23.57861661350615, 1.3929282301666173, 0.00836311137435105, 78.1171875, 0, 127.17913935738966, 8.31012925010833, 209.9460465, 23.282177160745114, 24.022339125000002, 0.6875156156216452, 4.577046375000001, 0.08749404240423675, 23.3918256875, 1.8280452352678433
19992, 0, 12, 1666, 5808.5417789348285, 119.34220590330837, 67518.3263681875, 1653.6104519246792, 5909.066056719574, 117.67062545106812, 3149.7825801874997, 1041.729100684538, 1.0688670282540844, 0.010153468390227094, 1249.5, 0, 551.2284650201466, 114.13228882105611, 3145.211447375, 1041.9699095531973, 1.4353288750000002, 1.0188105603062865, 0.0120256875, 0.0013236131760615522, 1.7845745000000002, 0.16311857435965102, 5991.420381464704, 120.67514275683828, 864.7472665625, 132.6037042221831, 1.1429723982084539, 0.007712931474775282, 624.75, 0, 394.7024647543545, 39.88233989609362, 858.6568706875001, 132.64995025999042, 2.5426558750000003, 0.121216848293603, 0.048235875, 0.0022071999477562064, 3.1109066875000004, 0.12844235197585663, 6079.792467706779, 123.41574035887498, 462.3883663125, 78.96518108825407, 1.2221908264090682, 0.0065527030787256675, 312.375, 0, 262.1661473454851, 33.81485456349664, 450.43233706250004, 78.8763973685253, 5.352817187499999, 0.11361787506991292, 0.218483125, 0.007202610228894454, 6.059009625, 0.07671216615608885, 6179.638394527545, 126.78190331061154, 304.17084250000005, 51.9720691904291, 1.3034620707252993, 0.0080475652947365, 156.1875, 0, 180.2516050149662, 20.566951998986585, 279.70799968750003, 51.87241026876293, 11.289121125000001, 0.18101194877544494, 1.0013690625, 0.010906022209476457, 11.797124875, 0.10042245320511912, 6291.337832891324, 128.4236749103444, 253.867582375, 23.618342664856414, 1.3900079289105736, 0.009040881349856358, 78.09375, 0, 124.41893460759344, 7.846426347318162, 202.2302573125, 23.848126210506607, 23.835942187499995, 0.4450604344547236, 4.5734340625000005, 0.17569499747875184, 22.864675062500005, 0.11164385040300509
19994, 0, 13, 1538, 5836.3468104698695, 76.16424251748325, 67624.168306875, 1801.0920595953428, 5929.271448324202, 78.84535370076748, 2945.0247285, 843.633995569711, 1.0620848687225986, 0.011556586762469014, 1249.625, 0, 516.9044175868855, 138.04792403061558, 2912.1987321249994, 832.8564014818072, 1.2047294375, 0.04708947351979097, 0.012006875, 0.001025858413415321, 1.8463189375, 0.22810379181045765, 6015.913313235855, 78.29781004864452, 935.223443875, 358.89528091660907, 1.136910439604674, 0.007850672113199128, 624.8125, 0, 363.53011963737185, 46.30710755584027, 929.21139475, 358.97512426092914, 2.5109168750000004, 0.04772304042058069, 0.0477279375, 0.0019151432867004364, 3.0690551249999998, 0.06496424567298056, 6106.362226983183, 79.72307253816544, 441.2955458125, 118.23560958828536, 1.2187138175563312, 0.010127663166342995, 312.40625, 0, 238.34570201055942, 19.965917372640906, 429.39293893750005, 118.2450848414855, 5.322629375, 0.06632420047282421, 0.21583193750000002, 0.0034426588283757876, 6.020617749999999, 0.06677477014234119, 6203.9317362345755, 80.82440240796669, 274.83670275000003, 31.380510707714663, 1.3015725268361533, 0.007746159659946026, 156.203125, 0, 167.69986715954383, 15.93634842602679, 250.2410339375, 31.431773885520155, 11.289193999999997, 0.14900622894656107, 1.00854, 0.050871019410613366, 11.774138687499999, 0.06504365583179367, 6318.656458635232, 84.12192233910032, 241.492736625, 23.61083563627623, 1.3867696211125662, 0.010866883556258249, 78.1015625, 0, 119.61221915971119, 7.530697195334433, 189.80831275, 23.500833384225544, 23.601605375, 0.19099023118502545, 4.574144375, 0.06761559881960952, 23.125087375, 0.998709427940622
19992, 0, 14, 1428, 5942.939786160889, 140.9298980634621, 69099.70427093751, 2458.410986194889, 6042.170638050244, 143.809374342525, 2154.9024674375005, 434.69519947901335, 1.0637611103059492, 0.012283937699902886, 1249.5, 0, 534.5252720884545, 136.35709345781675, 2137.9209641875, 423.2998297118503, 1.1746358749999999, 0.03955540192545608, 0.011606875000000003, 0.0011842119148931917, 1.7403315624999998, 0.11829999111526208, 6125.224540946598, 147.99617760015596, 923.5455966249999, 316.9939847940789, 1.1350798858683053, 0.00865408782650739, 624.75, 0, 367.0387895693708, 45.901384594597396, 917.60901325, 317.14115596102585, 2.529473, 0.12293081211905335, 0.04798418750000001, 0.0029517390259546574, 3.0643820625, 0.13200831277824362, 6217.877695341187, 147.83021986246845, 402.2928520625, 52.95160701855797, 1.2169821638426024, 0.00987559439682883, 312.375, 0, 237.9258410126592, 29.30878905582495, 390.4795354375, 52.971395910673, 5.2953375, 0.07780981461711642, 0.2156364375, 0.002304173793595817, 5.991779874999999, 0.06745130450172458, 6324.919604076829, 148.86851308744986, 397.34040081250004, 308.312269997669, 1.3025488800689256, 0.008891406800526047, 156.1875, 0, 170.8525151147774, 28.824768823093233, 372.96847362499994, 308.12325946665703, 11.330677312499999, 0.2571144414878127, 1.0161109999999998, 0.04538690018606694, 11.7617385625, 0.07750166449016518, 6435.693018335442, 152.18012879010095, 232.95110812499996, 21.491497864855543, 1.3876015036331397, 0.010301100432715182, 78.09375, 0, 116.66505656015184, 7.555325088410945, 181.17507131250002, 21.32829635021149, 23.713142375, 0.41628430538573585, 4.8712624374999995, 1.2996883720685688, 22.870707062500003, 0.09878372077199071
19995, 0, 15, 1333, 6081.672194594168, 127.17291960903655, 66992.97528256249, 1653.8451998322944, 6177.50470375421, 127.1868451784938, 3020.6432322499995, 1118.815231106042, 1.0610584982974838, 0.011636596503612361, 1249.6875, 0, 488.87611284648494, 126.08163974925493, 2991.2760378125, 1144.0902438061667, 1.18948325, 0.06402629222583094, 0.012631125, 0.0020734358826293617, 1.8421759374999997, 0.17358722884527997, 6268.568424049416, 129.9598922910231, 798.7785266875001, 154.36116958827398, 1.1353263287711788, 0.012396054741692676, 624.84375, 0, 346.9557572396893, 55.081601208310126, 792.8429634375, 154.43263460009402, 2.5116740625, 0.04793387359747379, 0.046865312500000006, 0.0016775407490859206, 3.093044375, 0.09917371772606577, 6364.797657037736, 133.01291768151168, 397.49580418749997, 90.9109015276818, 1.2180590741330999, 0.01172933248647181, 312.421875, 0, 221.11214677530734, 33.109494359991814, 385.64324343749996, 90.95967591215394, 5.3186148125, 0.08207017722140203, 0.2166960625, 0.002903471143923037, 5.9891700000000005, 0.05553407615599636, 6468.69484102109, 133.47923785254233, 278.7074351875001, 60.36805662684127, 1.3002813322388675, 0.009506648474694844, 156.2109375, 0, 166.00154283564305, 28.576598686596004, 254.3269914375, 60.400229131868024, 11.2211186875, 0.1258403611320304, 0.995145375, 0.011071057226361652, 11.79578625, 0.08986479645313022, 6580.606127661536, 136.16222785261226, 232.53607925, 22.70389025127943, 1.3862173319382742, 0.010993201318876414, 78.10546875, 0, 115.43538116891574, 8.892232958031666, 180.53341774999998, 22.612574749605315, 24.059802812499996, 1.0346243071869263, 4.619352687499999, 0.2980210242515866, 22.848726125000002, 0.092497738474972
20000, 0, 16, 1250, 6174.61530856631, 75.29780670583627, 69346.5493845, 2162.4169720585946, 6266.459144909924, 83.00129826229218, 2710.876872, 827.183911524731, 1.0530848812204683, 0.01340498932667731, 1250, 0, 460.50040950049134, 163.7768519201653, 2595.8467396875003, 782.733141290991, 1.1787745625000001, 0.03329402172119034, 0.011944374999999998, 0.0010598490384837835, 1.8406325624999995, 0.18266564214602896, 6357.234906166617, 77.5762683218959, 822.1227708749999, 239.5236667792218, 1.1273226441474518, 0.0119034943253478, 625, 0, 351.1097520351782, 75.10350042305407, 815.8969778124999, 239.1578451318669, 2.5066558125000005, 0.06530886209889394, 0.0586549375, 0.04343831335133298, 3.08415325, 0.1292962982675355, 6456.75422234257, 82.1062197425853, 368.58890025, 48.26410445245141, 1.2110044366069879, 0.009019225608597177, 312.5, 0, 216.54576825751235, 30.66984242115951, 356.84443218750005, 48.22683342617057, 5.270844312499999, 0.06137038287186934, 0.21371974999999996, 0.0025681362283765273, 5.9914703125, 0.09783923144546787, 6564.352032408875, 77.87566913199866, 238.76995775, 29.574575502503535, 1.2983735151859042, 0.009898388181690271, 156.25, 0, 148.67025917236666, 13.45898480556123, 214.49664112499997, 29.68640490865176, 11.224660000000002, 0.19423901385213538, 1.0292525625, 0.09628376131386897, 11.721771625000002, 0.08612111683254198, 6684.42253687937, 82.09636517193783, 209.6296901875, 21.93543996813302, 1.3854930030548265, 0.009195163955936758, 78.125, 0, 107.38235138714282, 8.758246405498703, 158.34954749999997, 21.992317450577836, 23.6065588125, 0.3147486270063816, 4.535444062500001, 0.03471913374219738, 22.813670875000003, 0.11204045479919036
19992, 0, 17, 1176, 6247.968794551038, 73.0198298398518, 67396.57062225, 1379.5430900567471, 6344.005103737873, 77.48417893791931, 2961.1995608124994, 1091.4564683408769, 1.0550674503157913, 0.012525055046783216, 1249.5, 0, 488.63757650718065, 135.87142962260012, 2956.6660051874996, 1092.004763119482, 1.2162483749999997, 0.06659261168090927, 0.012318875, 0.0014766901704064395, 1.7505143750000003, 0.15361934020610615, 6436.089028407645, 77.80653543855291, 719.4751731874998, 94.01770827529086, 1.1300297201624634, 0.011005709991408586, 624.75, 0, 337.6682637696239, 58.797214158561175, 713.4324194375001, 93.99143454936785, 2.5258756875000006, 0.04636793945675004, 0.06603756250000001, 0.05311314714711503, 3.0689988124999994, 0.07769718547848012, 6537.39737795532, 78.84955888214886, 373.84589637500005, 55.640792294971995, 1.2130399282410185, 0.010756089498764006, 312.375, 0, 217.76969266877836, 30.285742343895297, 361.97475306250004, 55.721370227141186, 5.3079175, 0.07270711393237254, 0.2144829375, 0.002386293424663815, 5.992376125000001, 0.06658415188867674, 6641.200507702713, 79.58093209830672, 236.95342675000003, 28.95717342143617, 1.2984515323520818, 0.006419417032602135, 156.1875, 0, 146.9044675507409, 16.233894409408496, 212.2485184375, 28.120354669245955, 11.715709812499998, 1.7326376566631443, 0.9958068124999999, 0.006160801492285209, 11.728531125, 0.04711226125685723, 6771.576362981985, 78.27073684976605, 204.9272955, 17.917133009793943, 1.3907983276624307, 0.01075300029076391, 78.09375, 0, 105.49957521344011, 7.538072693994395, 153.58609356250003, 17.900406010607178, 23.588133625, 0.2470876201785195, 4.653934187499999, 0.39450756867806414, 22.823241375000002, 0.06520699334606918
