N, GaussCount, PointsPerGauss, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
20000, 8, 2500, 108581.65910100937, 64057.873977, 109773.83524799347, 2941.06085, 1.4502481165568981, 1250, 482.6894705708837, 2860.647691, 22.081458, 0.011402, 50.416442, 110898.76350450516, 1645.776395, 1.9552096497594442, 625, 437.53614136434487, 1491.332175, 49.90868, 0.046958, 101.387192, 112147.88710737228, 1179.796876, 2.676535198365733, 312.5, 281.7668029594686, 863.771404, 105.150612, 0.21341, 206.251718, 113588.42037725449, 1088.978966, 3.8831369209891373, 156.25, 149.3874994770312, 460.222064, 211.896975, 1.002247, 409.885391, 115085.78863143921, 1502.285246, 5.450902560142208, 78.125, 75.60686766094732, 223.463653, 443.271017, 8.648343, 820.868048
19998, 9, 2222, 110128.08382034302, 67575.412526, 111082.39265155792, 4584.228689, 1.3142819688718488, 1249.875, 568.5095508212681, 4493.403094, 26.571961, 0.013916, 50.381576, 112286.10428905487, 1608.807597, 1.8480924629188797, 624.9375, 408.0047439598589, 1455.479778, 49.723483, 0.052549, 101.213286, 113630.09181070328, 1083.98522, 2.6469151520324123, 312.46875, 248.5059084276217, 770.507411, 107.409945, 0.216466, 203.56771, 115062.02904891968, 1003.669574, 3.8396895058409055, 156.234375, 133.77864672046647, 371.846598, 220.48885, 1.193847, 406.504518, 116643.915954113, 1443.894815, 5.582648638192297, 78.1171875, 65.56742963995038, 172.001824, 450.562347, 4.563108, 814.041318
19998, 9, 2222, 109402.15695428848, 66884.550234, 110332.6782670021, 4636.066434, 1.3011292516684674, 1249.875, 586.8954203050148, 4555.946094, 23.100878, 0.012583, 50.401364, 111526.61760568619, 1619.599585, 1.8446955102325502, 624.9375, 413.0977439949896, 1466.427699, 50.038233, 0.04843, 101.17273, 112830.28980922699, 1120.067558, 2.5767142354544346, 312.46875, 265.5328351135458, 801.243353, 104.084655, 0.216055, 208.100782, 114323.86519813538, 1040.782894, 3.811160666544682, 156.234375, 140.16360331184188, 409.389052, 215.581347, 1.022295, 408.273982, 115867.14904403687, 1435.264757, 5.640022443291205, 78.1171875, 65.75761850987188, 172.29938, 444.05686, 5.047526, 812.981264
19998, 9, 2222, 108334.37497997284, 64512.231842, 109103.81300973892, 6488.432961, 1.2273887919974615, 1249.875, 752.9804010563622, 6407.900119, 22.545939, 0.011141, 50.395592, 110307.52914333344, 2113.725916, 1.7117017511557884, 624.9375, 514.0396347498411, 1961.906413, 48.760159, 0.050494, 101.654833, 111628.56409215927, 1190.169479, 2.4830189966025613, 312.46875, 293.70589928266253, 878.504306, 104.637631, 0.21899, 202.992763, 113105.33740091324, 1075.935369, 3.5796289180214433, 156.234375, 157.60931149002388, 447.926839, 212.159806, 1.002709, 410.804312, 114620.169485569, 1462.185522, 5.292840835108789, 78.1171875, 76.6014565272087, 202.691298, 436.277486, 4.589518, 815.76619
19998, 9, 2222, 108472.87674093246, 65110.44355, 109435.55860805511, 6302.522992, 1.3206541073940081, 1249.875, 591.8607178847063, 6035.908929, 22.616681, 0.010239, 137.446556, 110604.73966646194, 1604.966321, 1.8563020873367617, 624.9375, 424.9849951395343, 1449.126046, 52.759622, 0.054322, 101.165386, 111839.48158168793, 1160.545961, 2.5480462047766195, 312.46875, 274.7095038826242, 843.975738, 105.81663, 0.213731, 202.90591, 113265.25150299072, 1080.749097, 3.6037305647287035, 156.234375, 153.9723739615629, 448.43966, 219.938289, 0.987019, 408.614491, 114815.76422643661, 1468.442544, 5.334151440636296, 78.1171875, 73.0337701312882, 192.478195, 450.859123, 4.512614, 818.204358
19998, 9, 2222, 109562.48835253716, 67877.329015, 110467.53089356422, 3909.8241, 1.299508341103542, 1249.875, 612.1419233927701, 3815.532501, 22.987826, 0.011893, 50.816862, 111590.14468693733, 1984.540026, 1.736224793121364, 624.9375, 512.8713250843236, 1832.390414, 48.458734, 0.050144, 101.579051, 112876.85025048256, 1380.909115, 2.4160105925719915, 312.46875, 328.32134452916324, 1068.452691, 104.064037, 0.220974, 204.222226, 114230.63132214546, 1241.562359, 3.3193614770685427, 156.234375, 197.86720153516947, 618.572412, 210.50703, 1.00353, 408.448339, 115852.77434682846, 1571.86068, 4.847972275356869, 78.1171875, 101.98277436454572, 308.03952, 436.092989, 5.028851, 820.583286
19998, 9, 2222, 108738.52431631088, 68391.174388, 109549.08626317978, 4228.177012, 1.2362161976012027, 1249.875, 723.5424033012854, 4119.336016, 22.911142, 0.012754, 51.138073, 110821.94387292862, 1733.183757, 1.7586622296326435, 624.9375, 475.9863402386144, 1581.263867, 48.367884, 0.04821, 101.322721, 112227.95835733414, 1165.841763, 2.549800907844013, 312.46875, 277.96801573820954, 853.71727, 105.5074, 0.259867, 203.206914, 113655.09438800812, 1080.377912, 3.768950241627929, 156.234375, 150.30830214382496, 435.503224, 222.921156, 1.151677, 412.795092, 115234.7393541336, 1471.225838, 5.4029052662791175, 78.1171875, 74.03874841655444, 208.945545, 437.287127, 4.616268, 813.111887
19998, 9, 2222, 107655.06303691864, 66477.265294, 108495.58981132507, 5143.639806, 1.2512164343968841, 1249.875, 693.7171501231608, 4966.985888, 22.153803, 0.01051, 140.172413, 109517.88544416428, 2134.332762, 1.6270922261310123, 624.9375, 563.285226234232, 1983.504346, 48.475946, 0.050264, 101.324274, 110718.57176733017, 1457.343441, 2.205538388216481, 312.46875, 355.4227662565209, 1142.766442, 101.640817, 0.215404, 205.686279, 112137.27885580063, 1254.694582, 3.093647644997906, 156.234375, 204.17124722487097, 634.261555, 210.642845, 1.01444, 406.08411, 113702.82690143585, 1576.407619, 4.457777579122721, 78.1171875, 107.09196698207501, 321.891471, 434.677677, 4.555925, 812.83024
19998, 9, 2222, 107471.89903330803, 65247.709318, 108314.03341937065, 5973.9534, 1.263087619657589, 1249.875, 670.1058568427827, 5721.073599, 22.393483, 0.012002, 50.382307, 109527.92426609993, 1801.89354, 1.7899076249713464, 624.9375, 463.7167735738594, 1649.941228, 49.421498, 0.049543, 101.62089, 110589.94586992264, 1393.720847, 2.2422536579400805, 312.46875, 342.8825859874448, 1083.817395, 102.9933, 0.217468, 203.105003, 112008.80567574501, 1175.242825, 3.2394546105887065, 156.234375, 185.86892577394258, 551.284813, 212.574954, 1.114237, 406.977204, 113500.50188469887, 1531.756067, 4.707210676296868, 78.1171875, 93.48250346770696, 266.157948, 438.500229, 5.530902, 813.404325
19998, 9, 2222, 110149.07103824615, 66561.128276, 110988.70029211044, 4985.305088, 1.2516016288062768, 1249.875, 684.5649964576045, 4799.412411, 22.079745, 0.012403, 139.123508, 111991.5824546814, 2254.364824, 1.6008774146955724, 624.9375, 586.1734458278966, 2096.962472, 47.869921, 0.046497, 108.724137, 113111.96874523163, 1765.094009, 2.018580336240467, 312.46875, 411.03885038209893, 1459.070606, 99.09154, 0.217728, 204.263042, 114517.72813415527, 1460.137756, 2.788763932866771, 156.234375, 243.2914110554653, 838.276252, 210.177393, 1.005444, 407.351124, 116004.29106283188, 1734.705158, 3.806783819663164, 78.1171875, 137.04516369463698, 479.386316, 426.678082, 5.528978, 821.094864
