N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
500, 500, 1597.3606202602386, 20.7418, 1717.6082665920258, 1.274528, 4.297447078122299, 31.25, 14.622328815889759, 0.638917, 0.269054, 0.009538, 0.338644, 1735.2315075397491, 1.561525, 4.746703029903467, 15.625, 7.552938170010397, 0.267952, 0.588753, 0.044563, 0.644939, 1716.2552480697632, 3.999974, 3.881378659439903, 7.8125, 3.652375083421745, 0.118011, 1.283795, 0.237956, 1.252006, 1676.7031648159027, 6.44276, 2.9488157956970915, 3.90625, 2.4951124097923927, 0.066715, 2.779176, 1.105672, 2.45505, 1615.9098360538483, 16.755981, 1.4338990029996324, 1.953125, 1.1749958444075452, 0.034555, 6.529723, 5.27884, 4.862951
500, 500, 1597.113650560379, 21.722056, 1716.1734373569489, 5.381432, 3.9033683542832027, 31.25, 22.626035887888094, 4.770488, 0.247543, 0.009718, 0.335919, 1732.0846931934357, 1.560824, 4.1998305173387225, 15.625, 8.971308432999058, 0.290855, 0.57123, 0.044363, 0.639098, 1721.1640076637268, 2.872301, 4.040746337149468, 7.8125, 4.7198881077839125, 0.135665, 1.229022, 0.232185, 1.254119, 1670.46954870224, 6.446818, 2.903514084039996, 3.90625, 2.5138289395859856, 0.067607, 2.755022, 1.128735, 2.461041, 1618.641365289688, 17.321982, 1.5188063873930386, 1.953125, 1.1309521361998482, 0.033854, 6.657923, 5.718243, 4.861799
500, 500, 1591.409990310669, 22.384327, 1710.8517570495605, 1.202913, 3.9990648040157732, 31.25, 12.725466592624413, 0.565129, 0.267301, 0.009909, 0.345177, 1736.9836957454681, 1.56932, 4.448488229815724, 15.625, 7.012266038877875, 0.256771, 0.603841, 0.044133, 0.649807, 1718.1258783340454, 2.909492, 3.5138901269978082, 7.8125, 4.1902975729654335, 0.126968, 1.274608, 0.234169, 1.252096, 1663.704424381256, 6.44793, 2.720615326079066, 3.90625, 2.532407142917584, 0.067637, 2.779558, 1.094731, 2.470217, 1608.8235495090485, 17.377306, 1.4104488750950008, 1.953125, 1.0706260945703687, 0.033703, 6.576471, 5.849149, 4.868902
500, 500, 1597.007943868637, 21.661762, 1725.127784729004, 1.184809, 4.444483596838494, 31.25, 10.697546447667333, 0.537768, 0.275456, 0.009748, 0.344285, 1744.8411581516266, 1.568689, 4.762098185960357, 15.625, 6.679025003696273, 0.254076, 0.602929, 0.045355, 0.650048, 1733.8739368915558, 2.907197, 4.725820732457567, 7.8125, 3.682199580413859, 0.119674, 1.284767, 0.209884, 1.270681, 1674.8357982635498, 6.43738, 2.830514524672776, 3.90625, 2.3399969951903783, 0.065202, 2.746896, 1.108607, 2.47651, 1617.875550031662, 17.283721, 1.545988847918474, 1.953125, 1.113548487662302, 0.033854, 6.497403, 5.763898, 4.937981
500, 500, 1595.9068756103516, 21.748385, 1713.7191982269287, 4.447642, 3.9995114603685167, 31.25, 21.06092353150735, 3.817031, 0.265688, 0.009668, 0.339816, 1733.059821844101, 1.603795, 4.257898400048297, 15.625, 10.092540562217225, 0.319348, 0.585366, 0.043923, 0.639798, 1723.811794757843, 2.890054, 3.9749084148759453, 7.8125, 4.418975418578383, 0.131557, 1.253638, 0.231805, 1.250964, 1673.2081837654114, 6.436338, 2.9172079010894074, 3.90625, 2.4667713589832356, 0.067947, 2.768838, 1.106473, 2.455521, 1616.9396600723267, 17.476001, 1.6233720293338132, 1.953125, 1.2077831901359615, 0.034986, 6.735759, 5.799365, 4.849395
500, 500, 1593.638310432434, 22.353028, 1707.0659356117249, 1.327747, 3.444995890361663, 31.25, 19.057478846898924, 0.69917, 0.265157, 0.009237, 0.335398, 1733.3951315879822, 1.599206, 4.6666218205035985, 15.625, 8.641288966352183, 0.28864, 0.585396, 0.044784, 0.664014, 1725.6695897579193, 2.866671, 4.154138293473756, 7.8125, 4.749588797990833, 0.135804, 1.250673, 0.216135, 1.241967, 1666.404672384262, 6.42148, 2.719593223332413, 3.90625, 2.510719207219318, 0.06924, 2.716088, 1.133704, 2.462473, 1611.6568958759308, 17.159989, 1.3782979939725344, 1.953125, 1.151489354868294, 0.034715, 6.544782, 5.670413, 4.860205
500, 500, 1600.2605156898499, 21.847521, 1711.6597323417664, 4.372552, 3.40051327555045, 31.25, 25.837230888777537, 3.745046, 0.265146, 0.010129, 0.336981, 1728.7993335723877, 1.623422, 4.229529016891793, 15.625, 10.73181601594064, 0.340689, 0.576299, 0.044524, 0.646231, 1717.9936718940735, 2.890575, 3.943831305517855, 7.8125, 5.183733572435991, 0.146865, 1.244802, 0.210484, 1.266883, 1676.7658321857452, 6.429746, 2.9392429572648595, 3.90625, 2.5169348298078758, 0.069671, 2.729403, 1.104169, 2.487971, 1620.4297485351562, 17.069089, 1.564452415992504, 1.953125, 1.113548487662302, 0.033873, 6.732332, 5.333361, 4.918585
500, 500, 1595.1665761470795, 22.173511, 1714.092999458313, 1.230245, 4.145694883590873, 31.25, 14.148763196831021, 0.589794, 0.270897, 0.010189, 0.344405, 1735.285870552063, 1.59599, 4.889867198758099, 15.625, 8.361930100162283, 0.280376, 0.592149, 0.044353, 0.663703, 1723.6561117172241, 2.883091, 4.042169959424627, 7.8125, 4.297073859034773, 0.127579, 1.263036, 0.215164, 1.255131, 1665.7795617580414, 6.401714, 2.6448029529668164, 3.90625, 2.213020772044402, 0.062988, 2.7491, 1.085203, 2.466301, 1613.6789011955261, 17.403224, 1.428279880256611, 1.953125, 1.113548487662302, 0.034916, 6.52842, 5.894594, 4.895502
500, 500, 1598.4271247386932, 22.234726, 1721.0076541900635, 1.181493, 4.159937276094364, 31.25, 10.819542504191201, 0.542215, 0.273322, 0.009788, 0.340859, 1742.0876729488373, 1.588085, 4.651243034627768, 15.625, 8.283077628514658, 0.282419, 0.590065, 0.044073, 0.6563, 1725.6455128192902, 2.885295, 4.059225153657845, 7.8125, 4.673311860982531, 0.136285, 1.263006, 0.214602, 1.249731, 1674.3658170700073, 6.375474, 2.810626704492765, 3.90625, 2.457251704140217, 0.068528, 2.720707, 1.095412, 2.453045, 1620.449475288391, 17.657931, 1.3904228684571884, 1.953125, 1.1446845567120227, 0.034365, 6.71479, 5.991135, 4.866867
500, 500, 1597.0097422599792, 22.536302, 1715.7362534999847, 1.301829, 3.771613763361474, 31.25, 17.987843116949847, 0.680866, 0.260508, 0.009107, 0.338343, 1736.7515652179718, 1.584779, 4.533360653657472, 15.625, 9.215306560283278, 0.295133, 0.589124, 0.044113, 0.642003, 1724.7327551841736, 2.869316, 4.2732058324126765, 7.8125, 4.137764342008858, 0.125926, 1.264108, 0.2138, 1.244642, 1674.3237419128418, 6.246262, 2.684496773306957, 3.90625, 2.205948987964137, 0.062477, 2.704948, 1.000104, 2.446153, 1618.115876674652, 17.092463, 1.4904400928731114, 1.953125, 1.095868484068686, 0.033132, 6.365486, 5.770431, 4.871988
