N_mu, N_sigma, GaussCount, PointsPerGauss, MST_Cost_mu, MST_Cost_sigma, MST_Runtime_mu, MST_Runtime_sigma, C16_MFC_Cost_mu, C16_MFC_Cost_sigma, C16_MFC_Runtime_mu, C16_MFC_Runtime_sigma, C16_Gamma_mu, C16_Gamma_sigma, C16_Cluster_Size_Mu_mu, C16_Cluster_Size_Mu_sigma, C16_Cluster_Size_Sigma_mu, C16_Cluster_Size_Sigma_sigma, C16_Sub_Clustering_Runtime_mu, C16_Sub_Clustering_Runtime_sigma, C16_Completion_Edges_Runtime_mu, C16_Completion_Edges_Runtime_sigma, C16_Completion_Runtime_mu, C16_Completion_Runtime_sigma, C16_Clustering_Runtime_mu, C16_Clustering_Runtime_sigma, C32_MFC_Cost_mu, C32_MFC_Cost_sigma, C32_MFC_Runtime_mu, C32_MFC_Runtime_sigma, C32_Gamma_mu, C32_Gamma_sigma, C32_Cluster_Size_Mu_mu, C32_Cluster_Size_Mu_sigma, C32_Cluster_Size_Sigma_mu, C32_Cluster_Size_Sigma_sigma, C32_Sub_Clustering_Runtime_mu, C32_Sub_Clustering_Runtime_sigma, C32_Completion_Edges_Runtime_mu, C32_Completion_Edges_Runtime_sigma, C32_Completion_Runtime_mu, C32_Completion_Runtime_sigma, C32_Clustering_Runtime_mu, C32_Clustering_Runtime_sigma, C64_MFC_Cost_mu, C64_MFC_Cost_sigma, C64_MFC_Runtime_mu, C64_MFC_Runtime_sigma, C64_Gamma_mu, C64_Gamma_sigma, C64_Cluster_Size_Mu_mu, C64_Cluster_Size_Mu_sigma, C64_Cluster_Size_Sigma_mu, C64_Cluster_Size_Sigma_sigma, C64_Sub_Clustering_Runtime_mu, C64_Sub_Clustering_Runtime_sigma, C64_Completion_Edges_Runtime_mu, C64_Completion_Edges_Runtime_sigma, C64_Completion_Runtime_mu, C64_Completion_Runtime_sigma, C64_Clustering_Runtime_mu, C64_Clustering_Runtime_sigma, C128_MFC_Cost_mu, C128_MFC_Cost_sigma, C128_MFC_Runtime_mu, C128_MFC_Runtime_sigma, C128_Gamma_mu, C128_Gamma_sigma, C128_Cluster_Size_Mu_mu, C128_Cluster_Size_Mu_sigma, C128_Cluster_Size_Sigma_mu, C128_Cluster_Size_Sigma_sigma, C128_Sub_Clustering_Runtime_mu, C128_Sub_Clustering_Runtime_sigma, C128_Completion_Edges_Runtime_mu, C128_Completion_Edges_Runtime_sigma, C128_Completion_Runtime_mu, C128_Completion_Runtime_sigma, C128_Clustering_Runtime_mu, C128_Clustering_Runtime_sigma, C256_MFC_Cost_mu, C256_MFC_Cost_sigma, C256_MFC_Runtime_mu, C256_MFC_Runtime_sigma, C256_Gamma_mu, C256_Gamma_sigma, C256_Cluster_Size_Mu_mu, C256_Cluster_Size_Mu_sigma, C256_Cluster_Size_Sigma_mu, C256_Cluster_Size_Sigma_sigma, C256_Sub_Clustering_Runtime_mu, C256_Sub_Clustering_Runtime_sigma, C256_Completion_Edges_Runtime_mu, C256_Completion_Edges_Runtime_sigma, C256_Completion_Runtime_mu, C256_Completion_Runtime_sigma, C256_Clustering_Runtime_mu, C256_Clustering_Runtime_sigma
20000, 0, 8, 2500, 16655.0499498453, 242.40186902929324, 61303.16424499999, 1464.8381644305032, 16956.799014975317, 258.4366956851726, 3419.2412339375, 1186.8136301393736, 1.152547080663843, 0.012741418561824284, 1250, 0, 595.6057302060314, 95.74282816869491, 3382.7963493749994, 1152.244125854892, 2.4102368125, 0.14961148239574512, 0.011821687499999999, 0.0012166221023159778, 11.950014125000001, 34.181186475042935, 17244.908334212378, 267.1902588129815, 902.5083980000002, 127.46492142887024, 1.320729659370087, 0.017599457271265398, 625, 0, 413.4373361307575, 61.774213617843856, 890.7083378750002, 128.03489445585242, 5.2135638125, 0.12420331908066043, 0.0469459375, 0.0014869738341994293, 5.636794125, 0.03802716089171487, 17553.122835325077, 276.02158072269003, 494.89072425, 112.09695565908612, 1.515895940764302, 0.027744179837234064, 312.5, 0, 261.02594944182624, 47.07049449887056, 471.26399175, 112.61910578505795, 11.474415124999998, 0.2998218572458643, 0.21561643749999998, 0.00276734044184913, 11.195128125, 0.04754668364864531, 17896.428766719066, 270.9139959569519, 291.90767006249996, 76.80378390853161, 1.743301790184632, 0.03066245919703517, 156.25, 0, 152.48304534322278, 30.78391460619755, 243.77506974999997, 77.44680729816476, 24.637638875000004, 0.6511236517629421, 1.0067173125, 0.04730594734375208, 22.1821325625, 0.14086718071066454, 18245.031944029965, 276.2399617069186, 224.7896363125, 42.51719368700104, 1.9839988894673573, 0.03519486709849924, 78.125, 0, 86.30378143498326, 16.99961469758621, 124.37145475, 43.535816191098554, 51.8827596875, 1.1349310701195536, 4.5229885, 0.05972344787330188, 43.70743575, 0.0655410586278743
19998, 0, 9, 2222, 17026.439815578982, 287.5366542859021, 59100.456339687495, 2568.050797937536, 17293.536065308377, 299.250200174888, 2515.7330038749997, 618.5442600339197, 1.1302558646230678, 0.009184120149587423, 1249.875, 0, 508.87664222502843, 49.244135415097155, 2508.927473500001, 618.8568116113372, 2.3846162499999997, 0.17753289535868413, 0.011390749999999998, 0.0014507305271827706, 3.0144695625, 0.3014506517433593, 17593.79151259456, 305.3147841139967, 1020.1869174375, 301.3431793002029, 1.297665179072609, 0.013231878251689068, 624.9375, 0, 389.43421296253257, 40.371971936020394, 972.4396813749999, 298.5339117833155, 5.463612875000001, 1.3783925108024777, 0.046717625000000006, 0.0019219609086490285, 5.668351874999999, 0.10467900087522032, 17915.1287209047, 309.7387192358388, 463.8297081875001, 58.14742794459714, 1.4967198285570023, 0.01660241465837403, 312.46875, 0, 244.61305634393085, 25.606253242976017, 439.9139495625001, 57.91505095694569, 11.455704937499998, 0.24871332150828507, 0.2158911875, 0.003894516131991717, 11.1893541875, 0.12400362091145713, 18275.05995542649, 307.73761193100194, 284.57530018750003, 80.77372231379341, 1.7337117641674813, 0.02278343000861704, 156.234375, 0, 138.43389621794714, 16.662272626821295, 210.481402, 34.659763486998536, 24.933915375000005, 1.5044953786390833, 0.9985362499999997, 0.006841318307716723, 22.164005312500002, 0.21261682994318634, 18635.67024025414, 313.8040796881615, 207.70539268750002, 12.645476161066298, 1.9731295081993423, 0.020319913624932764, 78.1171875, 0, 78.84655846255589, 6.135071547105215, 106.0247826875, 12.040384926605315, 52.77368456250001, 2.068490770394503, 4.755864999999999, 0.49755760257494297, 43.7473804375, 0.38773110632820723
20000, 0, 10, 2000, 17103.327631779015, 265.34491720438507, 60431.9880013125, 2884.979735495441, 17320.69462059997, 275.1706939033773, 2315.7314401874996, 659.051749947055, 1.1000610993625137, 0.010601197342954522, 1250, 0, 537.116291452043, 49.99581626800281, 2308.0096023124997, 658.9009322774366, 2.3697635624999998, 0.06813392898546279, 0.0112660625, 0.0008949581323133221, 3.2147215, 0.5189646165955103, 17634.202597768977, 277.86138008046026, 949.8926253125, 274.803330269745, 1.2760834678712236, 0.01384044629867292, 625, 0, 381.1653401023522, 41.89182391479368, 931.8814219375, 254.37391518035514, 5.0945481875, 0.08457150816706734, 0.04737874999999999, 0.003194824222472966, 5.596887625, 0.03615803574220228, 17956.641634825617, 282.6092257508825, 586.233508125, 301.8564126870207, 1.468616355822371, 0.01909508503786542, 312.5, 0, 240.8599244019277, 34.91936499240323, 562.4928969375001, 301.51873093062164, 11.722876124999999, 1.8913942102155055, 0.24561775, 0.12191521530222345, 11.170310875, 0.15153246720664953, 18313.233298397623, 285.38123965322444, 307.28889525000005, 133.64659431005958, 1.7004223113357837, 0.022555610382141236, 156.25, 0, 141.03772957693633, 21.432248077557805, 259.2305043125, 133.88713017639017, 24.179201374999998, 0.32739023844276327, 1.0072095625, 0.04075949679977777, 22.354960625, 1.1951085482319628, 18683.80278662499, 287.1453622193205, 213.8286305, 21.831448129993216, 1.9460376761797762, 0.02497843359569761, 78.125, 0, 81.47286977037575, 10.657973063246788, 112.124024875, 22.200217779444614, 52.47978100000001, 2.6780606563917675, 5.152527375, 1.5314044427489948, 43.56284837500001, 0.2002331883442011
19998, 0, 11, 1818, 17369.470078299753, 242.26481977558706, 68272.62922862501, 2199.032537515937, 17551.952084165998, 246.04819302982918, 2959.81256975, 835.9364341002049, 1.0793523510529532, 0.01143935183424576, 1249.875, 0, 504.94843748584793, 45.64405950505222, 2946.4088865625, 833.7533314202017, 2.3501699375000005, 0.040771194620817734, 0.0110763125, 0.0010617632574372454, 3.0679794375, 0.1702066913942313, 17872.10529843066, 255.24719201076272, 1011.592905375, 221.10016511563418, 1.2518736375303026, 0.011985754721876919, 624.9375, 0, 376.99134185269406, 41.69228847287209, 1000.4467335000002, 221.1454068895354, 5.08436225, 0.10423413394463214, 0.0470366875, 0.0015150349714919949, 5.686731437500001, 0.45869079457979756, 18193.92559578363, 262.3896897099836, 537.3940119375, 123.70899854119332, 1.43853472455939, 0.018121956698761228, 312.46875, 0, 248.83353776949477, 26.970042202968795, 514.500428125, 123.99159286078607, 11.077646625000002, 0.20575682428593814, 0.214676625, 0.0032127704336561333, 11.2760613125, 0.7561977073526075, 18574.298839858733, 265.4980755689067, 286.646882, 57.87992208831797, 1.6724999095436575, 0.0241405926445238, 156.234375, 0, 144.55441089156787, 16.93224021175692, 238.78585312500002, 58.1145475899099, 24.425557125, 1.3083335256761215, 1.021444875, 0.08535788117309012, 21.985107624999998, 0.1274729160208526, 18945.431313192472, 272.8505128287781, 217.30723118749998, 21.182271701095104, 1.9132349733839966, 0.020985300362836416, 78.1171875, 0, 83.26445533472227, 9.082018140018826, 117.10442506250001, 21.023414026829844, 51.543737625, 2.687842447929237, 4.748292500000001, 0.5432153502546204, 43.45783043749999, 0.27241571557730626
19992, 0, 12, 1666, 17519.596783874556, 201.01805708410342, 63990.221636500006, 2363.514747614946, 17668.426315587014, 202.6702821488959, 2508.6519059374996, 569.9273307211198, 1.0600617824818006, 0.007378096760986452, 1249.5, 0, 455.93512208804793, 28.91475201444401, 2463.0555617500004, 570.7004281585416, 2.4003364375, 0.0834061921472027, 0.0112040625, 0.00100785505336519, 21.1257415625, 47.79759703193253, 17996.773170114495, 207.42290444957672, 869.1115544375, 227.08808343936045, 1.2324303529207838, 0.011499928943125952, 624.75, 0, 352.0044246811733, 34.32528002254645, 857.6184758750001, 226.5871095557693, 5.0899698749999995, 0.08404654946953134, 0.0468970625, 0.0019561724255785194, 5.5977891875, 0.1036382755303385, 18341.73781440966, 215.43622624689007, 504.9633965, 220.20430658990307, 1.4283146258164214, 0.013740245540807253, 312.375, 0, 229.5925709747442, 23.559917499474416, 481.7857485624999, 220.52805480564217, 11.032927812500002, 0.1993386098304899, 0.2168945, 0.009057387557955113, 11.464226, 1.51730740094192, 18706.710474067368, 223.6152849167664, 266.25375268749997, 69.40595033602631, 1.6563713213512428, 0.026491005993227287, 156.1875, 0, 134.39101687710152, 17.316022112515235, 218.57493362499997, 69.6831244677158, 24.181917999999996, 0.3684263052680951, 1.0154225000000001, 0.04850941710379542, 22.1390416875, 0.5268733090387718, 19090.224463672377, 224.08832241725813, 206.68247856249997, 13.182081071663635, 1.898673298795285, 0.020540294058465653, 78.09375, 0, 79.4218505312462, 6.950840916204902, 107.1443720625, 13.322448153149395, 50.997205812500006, 0.5269660730651001, 4.538797375000001, 0.08160891258456006, 43.646214562500006, 0.4620372991754781
19994, 0, 13, 1538, 17705.3129442269, 141.1623976403085, 62767.36845481249, 1574.249906274493, 17818.878967444412, 143.08572994264352, 3022.0219983750003, 1146.5691482903928, 1.042196265149049, 0.0065260769982916885, 1249.625, 0, 403.21245723070507, 30.638445358353906, 3013.2473499374996, 1147.8888258590384, 2.4766955625000007, 0.11456940975450687, 0.0116686875, 0.001423867871273086, 3.4425393125, 0.9162836487712006, 18166.22179811541, 156.58608377841557, 709.7779913124999, 51.58452676677641, 1.2225285735151277, 0.014439551368347073, 624.8125, 0, 325.39483466366687, 36.79225902557351, 698.6056274375, 51.56634469422117, 5.082569, 0.1410207285796135, 0.047528999999999995, 0.0022956953195056177, 5.5455593125, 0.037026554749123655, 18506.012515899725, 159.94397588838046, 395.3290685625, 31.562914971170418, 1.415875834369944, 0.016081178876153925, 312.40625, 0, 216.87985426019105, 22.230392248356534, 372.166039375, 31.594362253518955, 11.010576687500002, 0.22904733445941866, 0.22311443749999998, 0.025268288050362527, 11.120923625000001, 0.14558207041471283, 18884.549792720936, 161.95141755342908, 236.527343125, 25.619682475024483, 1.6477201316151027, 0.019721282963387106, 156.203125, 0, 126.33213673615711, 16.621344967729787, 189.11189162500003, 25.93110444980175, 23.951693812499997, 0.43871599264917666, 0.9933191875, 0.008485963831666011, 21.992096249999996, 0.1049704224445512, 19279.614123361185, 167.32696068608772, 194.532569125, 13.28547522688319, 1.9037429576616651, 0.024150423727823653, 78.1015625, 0, 71.679530892722, 7.910224107628475, 95.035436375, 13.685883160578916, 51.03302025000001, 0.7928620325738033, 4.573042375, 0.10637313592190167, 43.5399635, 0.1558317172733941
19992, 0, 14, 1428, 17896.477577783167, 165.36626712140125, 65552.99746856249, 1928.2305451939696, 17982.497037548572, 169.03497468477576, 2352.1125486875, 856.2783926606519, 1.0275831082315419, 0.004935302425781275, 1249.5, 0, 325.9633671484652, 14.355981845033538, 2326.8667881875003, 873.9089223293129, 2.4335322500000003, 0.08922581384155313, 0.0112771875, 0.001141612687098278, 2.852248125, 0.10356339181382766, 18322.63853940461, 177.2426138961995, 872.2061640625001, 250.84416292705578, 1.1993630345386619, 0.01129765651484474, 624.75, 0, 320.85935713890365, 35.35820447802018, 852.5045989374998, 252.4188357199352, 5.028597250000001, 0.06548503566035137, 0.047117624999999996, 0.001620371056077898, 5.5382908125, 0.059585174176571436, 18673.715011612512, 180.42245525548023, 422.56306531250004, 103.11256287799675, 1.3929880261733394, 0.010966856408907391, 312.375, 0, 215.4598143181557, 21.010926657000745, 399.8468516875, 103.24106031828418, 10.9306613125, 0.20675448426204643, 0.21600918749999998, 0.0032191573279887627, 11.04367925, 0.027676678371645343, 19059.54101994168, 180.0993147392511, 235.76021849999998, 19.36824269257676, 1.6250749578030654, 0.013793862699941517, 156.1875, 0, 126.62162017795141, 11.737379808143164, 188.79266393749998, 19.515496812902153, 23.556014687500003, 0.314068607233499, 0.99661825, 0.006622123842658049, 21.987920499999998, 0.053367254528175055, 19463.934172987938, 189.95151303261952, 194.3696948125, 8.575232557787125, 1.8812318816469302, 0.025041076756859956, 78.09375, 0, 72.40412117886764, 5.60026453646165, 94.9221335625, 8.925410816364566, 50.6421510625, 0.6366203054244215, 4.6223663125000005, 0.2907358482548461, 43.862110187499994, 1.2879595391782128
19995, 0, 15, 1333, 18112.617976113223, 222.69031409766703, 58611.738120125, 1995.9426886021104, 18174.108488201164, 218.0059942307773, 2173.136865125, 901.1232248632806, 1.0156767390802368, 0.00549490311150212, 1249.6875, 0, 238.93685314744587, 42.30835158979691, 2059.6624931250003, 781.105643972436, 2.4442393124999997, 0.0917944351075535, 0.011123374999999998, 0.0007981884078179785, 2.9961845, 0.11194799326417156, 18525.966014786623, 224.14283600418864, 877.98881575, 423.5533867122831, 1.1886550698262555, 0.013351840648948576, 624.84375, 0, 308.8990364606542, 32.3473808385924, 866.9959046249999, 423.6336640960272, 5.021118125000001, 0.05762308076616851, 0.0465359375, 0.0015707784880732705, 5.53787, 0.053814624860487444, 18880.789542743005, 234.01545413207361, 471.581575125, 405.81741967870124, 1.385074621802903, 0.015702963814570488, 312.421875, 0, 202.73418798405672, 20.25084751756175, 449.03897531249993, 405.8565260684173, 10.901616874999998, 0.16457442507490147, 0.2168694375, 0.009785442031206033, 11.0332140625, 0.059028654772988055, 19270.58722930122, 246.4416059739019, 221.33055424999998, 16.047238604874185, 1.6164190461820245, 0.01780963554889204, 156.2109375, 0, 117.2126083646001, 11.224875783854742, 174.31936262500002, 16.09598422394753, 23.745652375, 0.5031354919529474, 0.9959676875000001, 0.010212559043395724, 21.9510095, 0.08781565639949959, 19684.880117586814, 246.40913419758465, 188.06953181250003, 9.585182977037753, 1.8734058508214018, 0.018348526729789854, 78.10546875, 0, 68.16337483990208, 6.483757029321653, 88.87434668749998, 9.831334971598496, 50.750476625, 0.6485633405303288, 4.6289841875, 0.17948241138904772, 43.449964375, 0.15036318733897147
20000, 0, 16, 1250, 18152.199647657573, 238.57108053212966, 68147.158229875, 2105.099686793112, 18184.257666584104, 235.17586106392932, 1983.2411833750002, 753.0165420175992, 1.0031858372727058, 0.004010195482863909, 1250, 0, 55.878139967916, 121.74358570875916, 1976.5920891875, 753.3672843828972, 2.4565851875, 0.16513673382087746, 0.011485937499999998, 0.001459551235343847, 2.8548414999999996, 0.223316438588833, 18532.974244397134, 242.85939213184835, 852.9320286250002, 319.66655942657263, 1.172857956000826, 0.00830506909076581, 625, 0, 292.43793372622434, 33.95079498975484, 787.6826388125, 271.99633413828957, 5.020084937499999, 0.0745639033459461, 0.046914625, 0.0019934597084904923, 5.521411624999999, 0.03715462457399317, 18903.860351919197, 249.04022218761193, 368.15297006249995, 29.5266150717802, 1.3756046981743248, 0.009465628653997233, 312.5, 0, 197.4690611514392, 17.717045918949573, 345.70571793749997, 29.46195092361372, 10.791575625, 0.15921498885071844, 0.214259, 0.0028344076541669157, 11.013214, 0.05832785202949774, 19291.076406859793, 255.91295080835664, 218.30117268749999, 17.50349839932111, 1.6035020735813093, 0.017531450030173274, 156.25, 0, 115.13200575371928, 11.286882300398728, 171.34062893750001, 17.708528802518952, 23.6777591875, 0.3431449875328245, 0.9944774374999998, 0.009442186697004765, 21.9653739375, 0.04436840148612066, 19711.036345477216, 259.2777883629999, 188.597646875, 9.011137730203487, 1.8562484920216127, 0.01730855485965467, 78.125, 0, 68.08795247953503, 5.783991292315387, 89.4656423125, 9.246474044897505, 50.68723956250001, 0.6196352453116033, 4.5662145, 0.11958844892379869, 43.5178985625, 0.12154770243867609
19992, 0, 17, 1176, 18326.78926219605, 184.9323136971491, 65841.06960875, 1875.6052604647568, 18364.862214418128, 183.034214304828, 2136.4031126874997, 849.2252595842745, 1.004667310131088, 0.004126641987986525, 1249.5, 0, 269.04505197743964, 25.22961442346682, 2064.740101, 745.4347085112108, 66.95041162499999, 250.11419888973754, 0.0117061875, 0.0010581587911763291, 2.963079875000001, 0.23260847171961377, 18683.248758761212, 190.91683397654393, 858.7028427500002, 399.89008862003647, 1.1545973292917306, 0.007154089821501827, 624.75, 0, 292.58866588353834, 28.027008786011198, 810.3220306250001, 384.9443679914331, 5.028932125, 0.07373378971075185, 0.04715950000000001, 0.001509778998727959, 5.532587562499999, 0.08287291977929889, 19053.269515973516, 195.41220504120633, 503.38576556249996, 548.7800655708858, 1.3524022015194739, 0.011548680115368437, 312.375, 0, 199.44068993594973, 12.598869408496544, 481.15918143749997, 548.7299932574902, 10.736783625000001, 0.10509430900735957, 0.22795900000000002, 0.0463469239000821, 10.983606812500001, 0.051785932973176636, 19451.11454717815, 199.42933921243903, 215.48161481250003, 14.555420150460847, 1.5845845267127132, 0.014833929140376559, 156.1875, 0, 113.96478908119259, 10.357878100353688, 168.86556274999998, 14.716419400780994, 23.480069, 0.3549084672123225, 0.9956390625, 0.010326930215877016, 21.855587749999998, 0.1164461174720409, 19868.409430081956, 196.33345605298777, 185.5038876875, 8.827727945098681, 1.8380433925134114, 0.020004608534316695, 78.09375, 0, 67.06530420436204, 5.697865837432418, 86.92294687500001, 9.02814869717935, 50.2891825625, 0.686156694247656, 4.650608249999999, 0.23285921002332594, 43.340911250000005, 0.24607886917498106
