N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
500, 500, 910.3482455015182, 20.883203, 1002.2701894044876, 5.66883, 2.9932220878771174, 31.25, 17.016536075241635, 5.372245, 0.116538, 0.009438, 0.15456, 1014.6218841075897, 0.855272, 3.1506076086522388, 15.625, 9.047617089598786, 0.239008, 0.264135, 0.04269, 0.295774, 1016.2829666137695, 1.578647, 3.3926618268032427, 7.8125, 4.1790960446010335, 0.118492, 0.593232, 0.263704, 0.575598, 967.5489965677261, 3.723917, 2.2648191913746363, 3.90625, 2.602395230840235, 0.05839, 1.359246, 1.13697, 1.133544, 922.0427302122116, 12.187493, 1.2654284046276967, 1.953125, 1.2110131024786643, 0.032221, 3.953537, 5.906615, 2.235618
500, 500, 910.5249470472336, 21.073881, 995.1616779565811, 5.633043, 2.651211936813448, 31.25, 25.407921992953302, 5.346697, 0.11199, 0.008827, 0.150482, 1007.6784806251526, 0.883815, 2.9392574762395336, 15.625, 10.807260291119114, 0.275075, 0.260138, 0.044623, 0.290735, 1002.0642900466919, 1.504498, 2.8863552328950655, 7.8125, 4.8504993299659365, 0.113343, 0.572022, 0.218669, 0.580428, 957.113862156868, 3.732893, 2.1450659796661795, 3.90625, 2.469936423776936, 0.056295, 1.393531, 1.137541, 1.110931, 919.3775864839554, 11.895996, 1.1779368028034998, 1.953125, 1.1029744939820685, 0.029716, 3.682129, 5.927204, 2.19378
500, 500, 917.8373066186905, 21.897734, 1004.4791321754456, 4.170624, 2.8810768182876876, 31.25, 10.40132203135736, 3.859881, 0.126638, 0.008886, 0.16035, 1018.1354525089264, 0.84331, 3.2658514926130264, 15.625, 6.641488914392616, 0.204082, 0.275096, 0.046276, 0.303669, 1006.3573845624924, 1.597934, 3.013295617502843, 7.8125, 4.130205049389195, 0.104024, 0.64623, 0.238808, 0.584375, 966.2897186279297, 3.727223, 2.1349104080679138, 3.90625, 2.292779086065642, 0.055223, 1.354217, 1.143953, 1.137902, 930.2868055105209, 11.727912, 1.2641877105788304, 1.953125, 1.1882193544859467, 0.031569, 3.659405, 5.733342, 2.250586
500, 500, 907.3014751672745, 21.013859, 996.1803841590881, 0.758321, 2.8475610279204084, 31.25, 11.771257366993554, 0.456786, 0.122991, 0.009668, 0.156183, 1019.6823332309723, 0.907982, 3.577028590207881, 15.625, 5.834970008491903, 0.196849, 0.272601, 0.125766, 0.29861, 996.0756157636642, 2.992346, 3.228670917152714, 7.8125, 4.523808544799393, 0.108613, 0.601297, 1.680107, 0.58155, 957.7496243715286, 3.734837, 2.17396380892348, 3.90625, 2.1738412861798353, 0.052488, 1.370988, 1.140908, 1.13673, 922.6978849172592, 11.829392, 1.2477828066273855, 1.953125, 1.0706260945703687, 0.029115, 3.501469, 5.984713, 2.264022
500, 500, 917.0895756483078, 24.738787, 1001.4387389421463, 1.503326, 2.8024609204523956, 31.25, 21.00446381129497, 0.912459, 0.187932, 0.010489, 0.36826, 1013.2168431282043, 1.258738, 3.0521683318041215, 15.625, 9.829006816560868, 0.313938, 0.434574, 0.046708, 0.447468, 1005.0325373411179, 1.496764, 3.1454487748916367, 7.8125, 4.422509892583622, 0.10682, 0.575669, 0.226654, 0.567553, 968.3187830448151, 3.690103, 2.1074054496362873, 3.90625, 2.220070029863923, 0.051577, 1.381729, 1.112694, 1.106914, 929.6274702548981, 11.643313, 1.2700145142787949, 1.953125, 1.1582541752029216, 0.030046, 3.593542, 5.745274, 2.196805
500, 500, 908.2171771526337, 23.785351, 1001.3079599142075, 0.776575, 3.2855989427866485, 31.25, 10.796411440844592, 0.44844, 0.121738, 0.009117, 0.185687, 1014.5371308326721, 0.833, 3.5932135741379554, 15.625, 6.465050270492875, 0.204002, 0.270737, 0.04285, 0.301765, 1000.9678375720978, 1.515289, 3.1888389043249594, 7.8125, 4.3691925741491415, 0.106399, 0.581439, 0.226715, 0.580437, 958.5308692455292, 3.656811, 2.209532447601793, 3.90625, 2.1630328100840264, 0.050816, 1.342505, 1.084903, 1.144103, 919.6309282779694, 11.803924, 1.2689857324467657, 1.953125, 1.1309521361998482, 0.030146, 3.660408, 5.816818, 2.244976
500, 500, 899.8937882184982, 21.54809, 991.6636588573456, 4.15279, 3.0016148217871463, 31.25, 22.314513214497868, 3.86496, 0.114875, 0.009488, 0.152526, 1010.0720598697662, 0.83249, 3.269627577550044, 15.625, 7.231657832060364, 0.216505, 0.266109, 0.043522, 0.293681, 987.0879665613174, 1.538592, 2.9160600273864583, 7.8125, 4.340488883754916, 0.122138, 0.577752, 0.242945, 0.576069, 955.0307190418243, 3.711614, 2.175585563386112, 3.90625, 2.1881695403921517, 0.052188, 1.348457, 1.138452, 1.13658, 912.2740371227264, 11.691624, 1.2832341349264236, 1.953125, 1.0706260945703687, 0.029686, 3.671559, 5.689298, 2.230378
500, 500, 906.4334936141968, 21.666281, 1002.9616849422455, 1.002549, 2.9975174732281626, 31.25, 16.868980407837338, 0.704961, 0.120837, 0.009928, 0.15466, 1008.7460926771164, 0.884998, 3.119140575748519, 15.625, 9.528739423449462, 0.255588, 0.264034, 0.043442, 0.297588, 999.7267631292343, 1.485472, 3.118274008056094, 7.8125, 4.422509892583622, 0.106149, 0.570649, 0.208721, 0.579416, 958.1324887275696, 3.625483, 2.0335200916301917, 3.90625, 2.2584476831443316, 0.053561, 1.270681, 1.132041, 1.13158, 921.4992368221283, 11.610181, 1.2395771664570423, 1.953125, 1.0706260945703687, 0.044333, 3.370975, 5.899172, 2.246239
500, 500, 905.0900968313217, 21.896242, 993.7654708623886, 0.840434, 3.0498590775238203, 31.25, 16.690191730474517, 0.545712, 0.120045, 0.009368, 0.153668, 1014.1561305522919, 0.869378, 3.4739074812688924, 15.625, 8.524780055813757, 0.232405, 0.269054, 0.044123, 0.298749, 997.4508430957794, 1.50001, 2.983378353064793, 7.8125, 4.245861956069698, 0.104215, 0.586008, 0.209232, 0.580046, 962.4604206085205, 3.610254, 2.250946178037227, 3.90625, 2.1485369295173866, 0.050645, 1.293553, 1.089661, 1.140136, 916.4102513790131, 11.699379, 1.2855261741325639, 1.953125, 1.1616218121122726, 0.030057, 3.393046, 5.97798, 2.2468
500, 500, 912.3451015949249, 21.973938, 997.8316657543182, 0.818754, 2.986191377861209, 31.25, 14.79653675695769, 0.520845, 0.118692, 0.010039, 0.155321, 1011.1200416088104, 0.849592, 3.1779727397288284, 15.625, 7.728801653555355, 0.22437, 0.269846, 0.043091, 0.29868, 1006.7192709445953, 1.493368, 3.1887986074280046, 7.8125, 3.5963305952039506, 0.096991, 0.588041, 0.208741, 0.578183, 963.842022061348, 3.620984, 2.0777477773362256, 3.90625, 2.108159371940366, 0.051145, 1.309964, 1.092126, 1.1313, 926.4148795604706, 11.571709, 1.2897108201795369, 1.953125, 1.113548487662302, 0.029906, 3.428543, 5.818141, 2.246108
