N, GaussCount, PointsPerGauss, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
20000, 8, 2500, 5450.722005892545, 64514.520742, 5558.873158656061, 2543.201712, 1.0840471534791336, 1250, 531.2261759363896, 2536.681277, 1.151387, 0.012614, 2.122566, 5625.8388080485165, 597.158284, 1.152941990660185, 625, 250.43911435716268, 591.15608, 2.565065, 0.048621, 3.124993, 5718.022858142853, 390.709031, 1.2406132191929555, 312.5, 239.49739038244238, 378.617849, 5.510032, 0.21372, 6.168406, 5804.134144034237, 421.291011, 1.3024771026844915, 156.25, 231.98548580676336, 396.513465, 11.538645, 1.001576, 11.960587, 5912.258702646941, 313.19626, 1.388075878461411, 78.125, 144.53513846120603, 261.52952, 23.760192, 4.540436, 23.077573
20000, 8, 2500, 5189.213120786473, 60221.714305, 5289.9825453888625, 6126.3116, 1.0886723486862047, 1250, 558.0331531369799, 6123.195111, 1.114007, 0.011472, 1.663496, 5356.41095999442, 931.278123, 1.1520231705782973, 625, 407.02433895284446, 925.396925, 2.487931, 0.044804, 3.160691, 5444.788486169651, 426.463421, 1.244559346000495, 312.5, 256.58770430400597, 414.339419, 5.466341, 0.206517, 6.161873, 5529.6773569937795, 489.474143, 1.3097203288953554, 156.25, 241.3834799131871, 464.819887, 11.35396, 1.007698, 12.059062, 5605.527083354071, 271.725881, 1.3821852330448885, 78.125, 132.21180332141302, 219.993528, 23.901776, 4.557779, 23.007982
20000, 8, 2500, 5092.301408059895, 60603.655459, 5191.874760605395, 5330.552193, 1.0905647175009447, 1250, 475.515641172822, 5327.104735, 1.157758, 0.01045, 1.832293, 5256.32008087635, 853.892051, 1.1549857526358818, 625, 417.9740572092962, 847.976238, 2.509802, 0.044533, 3.184616, 5327.360992405564, 365.773447, 1.2314636235275924, 312.5, 222.9589368022731, 353.756305, 5.480607, 0.211476, 6.145473, 5416.021276222542, 345.711613, 1.3082376534415368, 156.25, 191.7350466790044, 320.697032, 11.672177, 1.012326, 11.926763, 5509.2339139692485, 345.079509, 1.3814359296775955, 78.125, 150.93520960995153, 293.166868, 23.9357, 4.582044, 23.093051
20000, 8, 2500, 5274.7281708829105, 62759.8413, 5393.839216481894, 3487.004928, 1.1035295900291633, 1250, 608.4526481165153, 3482.16415, 1.125619, 0.01059, 1.938201, 5448.295314069837, 978.859169, 1.1493842168135762, 625, 450.2495835644937, 972.379951, 2.960516, 0.04816, 3.175048, 5542.891837682575, 556.601988, 1.239003320015886, 312.5, 316.18611014717266, 544.568535, 5.347358, 0.217227, 6.23494, 5627.8123750425875, 411.650581, 1.3175636510473447, 156.25, 210.56731405894885, 387.197662, 11.187869, 1.015152, 11.890294, 5710.0836462676525, 278.959993, 1.3933257135447201, 78.125, 134.72622703096826, 227.69188, 23.495986, 4.526911, 22.942951
20000, 8, 2500, 5435.26924075, 65844.317054, 5544.440239252523, 1985.221522, 1.0905887594029653, 1250, 581.23489227678, 1978.897475, 1.272154, 0.013595, 2.051734, 5617.35573120974, 958.485702, 1.1544463664352078, 625, 471.3405085498169, 952.674566, 2.444028, 0.04815, 3.126217, 5692.635775076225, 704.89258, 1.2201248076988844, 312.5, 336.66818790910435, 693.035257, 5.24195, 0.221334, 6.073558, 5793.823844118044, 496.78056, 1.3016385746497081, 156.25, 249.72475473008276, 472.73771, 10.948039, 1.017006, 11.836874, 5891.620889281854, 318.185377, 1.3959203325544902, 78.125, 144.60746976729797, 267.008975, 23.4764, 4.49459, 22.933513
20000, 8, 2500, 5350.530397938564, 65652.501014, 5453.064018184319, 1997.127576, 1.083269520429452, 1250, 592.1372307159887, 1992.735958, 1.21708, 0.012113, 1.780415, 5535.83981977962, 809.887705, 1.1628147583301445, 625, 400.11154694659837, 803.939812, 2.520802, 0.046267, 3.098756, 5611.832562560216, 423.385975, 1.239516455879223, 312.5, 252.4675102859772, 411.363533, 5.422668, 0.216215, 6.034605, 5696.062274759635, 485.246724, 1.300341449920601, 156.25, 248.19189904185026, 460.787432, 11.333592, 1.011285, 11.827177, 5811.632407585159, 334.015342, 1.4008550100034949, 78.125, 148.30613924413245, 282.247852, 24.036038, 4.593205, 22.848383
19998, 9, 2222, 5224.563877573237, 69062.990881, 5302.7149389293045, 2657.756086, 1.0642107548523358, 1249.875, 571.3396401222307, 2475.105495, 1.143442, 0.011852, 1.830058, 5384.8455096986145, 956.373036, 1.1402486832994592, 624.9375, 459.29163784435485, 950.216162, 2.467152, 0.044664, 3.456917, 5468.553124139085, 480.304496, 1.224941428793407, 312.46875, 285.0155132153994, 468.523405, 5.360742, 0.214753, 6.012604, 5557.898897981271, 334.790234, 1.3047804096330717, 156.234375, 198.2896982784516, 310.513365, 11.264773, 1.006125, 11.784086, 5652.166961954907, 289.458532, 1.3834161227027206, 78.1171875, 136.60075957727997, 238.205296, 23.261417, 4.530317, 23.035293
19998, 9, 2222, 5526.267120361328, 67671.085385, 5649.47454004921, 3261.651582, 1.0976058031910672, 1249.875, 492.90476704430444, 3108.047175, 1.172517, 0.013956, 2.043097, 5707.277669601142, 1238.664851, 1.154861387117161, 624.9375, 459.9224076882426, 1232.660603, 2.491046, 0.045956, 3.264536, 5786.318670827895, 532.47504, 1.2242427936869533, 312.46875, 306.77826727693326, 520.412533, 5.356755, 0.216025, 6.26111, 5885.567759998143, 594.115715, 1.306702482793611, 156.234375, 223.22026973005694, 569.586413, 11.137815, 1.009351, 12.119014, 5993.155315648764, 302.9148, 1.3906858756488298, 78.1171875, 137.39644515812572, 251.589089, 23.341667, 4.567878, 23.094183
19998, 9, 2222, 5476.705496814102, 67242.636404, 5561.097562752664, 3526.321285, 1.0638739682200897, 1249.875, 637.6619279641839, 3521.889213, 1.139585, 0.012063, 1.721685, 5640.768075268716, 1046.698017, 1.1382015655829376, 624.9375, 414.1130535176958, 1040.863818, 2.50885, 0.046577, 3.09631, 5747.542005248368, 397.877098, 1.234182803480745, 312.46875, 243.39743532633514, 385.905261, 5.472231, 0.213119, 6.095619, 5826.938960947096, 299.74387, 1.3039980185997673, 156.234375, 182.46512870507442, 275.006377, 11.624938, 1.00315, 11.899362, 5934.428683444858, 267.449741, 1.3907029688981358, 78.1171875, 129.09986572258643, 215.405653, 24.13854, 4.555514, 23.040524
19998, 9, 2222, 5417.16704040952, 73299.034014, 5521.856229076162, 1532.041472, 1.0865566932522084, 1249.875, 478.3025814011461, 1528.630773, 1.172757, 0.010771, 1.716746, 5604.644182709977, 670.568069, 1.1663544238100136, 624.9375, 309.8088057072458, 664.367954, 2.607595, 0.046537, 3.124423, 5681.831343939528, 440.185669, 1.2365658471171437, 312.46875, 251.74161907288493, 427.511635, 5.811638, 0.214371, 6.077445, 5783.987629668787, 359.01703, 1.3152470352786443, 156.234375, 196.5041143166203, 334.186985, 11.457263, 0.995675, 11.922956, 5876.3870129380375, 308.18353, 1.3973762869309025, 78.1171875, 133.3031742573666, 250.60752, 23.719946, 4.518565, 27.521197
19998, 9, 2222, 5455.378368593752, 66616.617252, 5562.796999502927, 3557.628735, 1.079063595100897, 1249.875, 592.207826168314, 3553.10993, 1.173889, 0.012273, 1.722918, 5651.219044174999, 948.707716, 1.162537889320247, 624.9375, 387.76329260742307, 942.781163, 2.484224, 0.052438, 3.111359, 5729.6219086796045, 455.511439, 1.2333404582259615, 312.46875, 276.79250852116195, 443.384171, 5.533907, 0.22373, 6.082895, 5818.824988938868, 473.532599, 1.3172522121090964, 156.234375, 173.73967974633595, 448.50783, 11.872571, 1.003931, 11.851932, 5913.24460927397, 293.658811, 1.3882567461831234, 78.1171875, 133.07802111765054, 241.213321, 24.50656, 4.575782, 22.998926
19998, 9, 2222, 5281.977604018524, 67962.061199, 5399.775507921353, 3499.272282, 1.0954408773053321, 1249.875, 568.5939758518375, 3494.756122, 1.14248, 0.01081, 1.862389, 5461.962625736371, 854.491745, 1.1575686652226904, 624.9375, 391.6090953920121, 848.544734, 2.502949, 0.044914, 3.215774, 5545.777587829158, 419.02182, 1.2444379881613483, 312.46875, 256.8785564686891, 407.049222, 5.383035, 0.210765, 6.189805, 5625.422056131065, 286.603083, 1.3225384552893553, 156.234375, 175.8737777309607, 261.896167, 11.507327, 0.989915, 11.990964, 5717.699875410646, 269.799603, 1.3878062037858034, 78.1171875, 131.0963458380509, 218.236597, 23.773737, 4.473701, 23.051894
19998, 9, 2222, 5574.835123120807, 69869.798266, 5682.438298719935, 2372.60268, 1.0752116145321118, 1249.875, 565.1018575221639, 2352.478631, 1.144123, 0.011742, 1.858372, 5774.221549744718, 719.94517, 1.1655500782705779, 624.9375, 357.0238032593205, 714.079932, 2.513178, 0.045987, 3.104395, 5855.707709423266, 379.166868, 1.2417181279789242, 312.46875, 231.11259220007355, 367.259722, 5.399675, 0.214743, 6.101019, 5922.928562770598, 321.104155, 1.3030012068946104, 156.234375, 190.77340470662932, 296.02366, 11.712011, 1.016154, 11.918037, 6029.810517980717, 293.574922, 1.381250896326824, 78.1171875, 136.18035037989088, 241.269456, 24.438823, 4.560313, 23.026808
19998, 9, 2222, 5248.187800748274, 67808.636358, 5340.452800894156, 3390.828227, 1.0787552221992778, 1249.875, 489.16048938461904, 3237.561242, 1.289166, 0.013154, 1.843904, 5425.084218105301, 730.257729, 1.1548728457185704, 624.9375, 375.48143575115665, 724.38692, 2.526132, 0.046127, 3.107642, 5514.636103300378, 373.867851, 1.2422760595368398, 312.46875, 228.22815946643723, 361.961495, 5.415195, 0.208931, 6.098084, 5582.658699097112, 320.628163, 1.3066733304188303, 156.234375, 191.96355791753646, 296.355122, 11.211153, 0.996827, 11.82374, 5685.877286912873, 320.631049, 1.386884881922475, 78.1171875, 145.25855832648844, 269.18406, 23.710648, 4.471857, 22.978077
19998, 9, 2222, 5507.241543972865, 70890.100684, 5622.148010434583, 1842.570476, 1.0876427448728847, 1249.875, 561.4077033449042, 1837.988332, 1.128714, 0.011542, 1.919556, 5700.354231091216, 1001.553324, 1.165040566821408, 624.9375, 361.1580278683419, 995.691914, 2.475498, 0.046106, 3.141075, 5779.68838644959, 438.541549, 1.2381379087161875, 312.46875, 255.75677952585636, 426.583326, 5.369269, 0.214161, 6.125134, 5876.208159277216, 334.064063, 1.3141190507340517, 156.234375, 196.9938722228673, 309.564847, 11.330065, 0.999132, 11.87689, 5966.640481563285, 283.667442, 1.3912541408176085, 78.1171875, 136.4375785096974, 231.924549, 24.059532, 4.465646, 22.920698
19998, 9, 2222, 5443.343494737521, 69207.683283, 5569.875162022188, 3104.971333, 1.1021067279098096, 1249.875, 857.8083902451642, 3100.137758, 1.090012, 0.012343, 1.898056, 5627.833782913163, 1047.792888, 1.159067132810498, 624.9375, 515.5666747315521, 1041.871756, 2.515934, 0.048561, 3.151444, 5713.303356451914, 451.218808, 1.2390163228341673, 312.46875, 278.3479706652044, 439.299268, 5.362575, 0.216256, 6.121618, 5801.090542318299, 315.248165, 1.3106077987936855, 156.234375, 187.8583860075439, 290.847523, 11.155549, 1.017867, 11.902748, 5903.770289646462, 291.976047, 1.3908471487210332, 78.1171875, 137.14206941923345, 239.764846, 23.371574, 4.526048, 23.986525
19998, 9, 2222, 5650.410357387736, 65914.383031, 5769.3517577480525, 5152.635274, 1.090868467694783, 1249.875, 474.70397025409426, 5149.206861, 1.18521, 0.012013, 1.74511, 5845.941149102524, 756.145046, 1.1634499918665147, 624.9375, 369.0199806158875, 750.144644, 2.559093, 0.04825, 3.137938, 5933.941571155563, 473.792416, 1.2456531239983193, 312.46875, 281.1319179201065, 461.740358, 5.459017, 0.217758, 6.098274, 6029.133746514097, 331.524016, 1.3162397239940828, 156.234375, 197.24498901964373, 306.72612, 11.635447, 1.000725, 11.912066, 6142.813431175426, 310.366139, 1.4078515499581625, 78.1171875, 142.4684241931869, 258.113882, 24.307868, 4.575582, 23.009014
19998, 9, 2222, 5586.521195134148, 66173.005274, 5699.286906255409, 4985.380124, 1.0857212600022808, 1249.875, 721.7894321580221, 4981.410708, 1.145707, 0.013084, 1.666703, 5795.197223959491, 1049.018033, 1.1661621384329004, 624.9375, 479.39427519918297, 1043.2301, 2.415015, 0.049252, 3.110137, 5867.5806639473885, 497.496613, 1.2389772323255848, 312.46875, 297.7143119224158, 485.678272, 5.340625, 0.220313, 6.059051, 5968.269547363743, 364.938132, 1.3282769454236965, 156.234375, 210.674789529643, 340.629303, 11.20935, 1.012557, 11.851772, 6061.568882269785, 278.821243, 1.3978317743499038, 78.1171875, 133.91494625167815, 227.155214, 23.86599, 4.563539, 22.978607
19998, 9, 2222, 5598.869189831428, 71861.416882, 5715.1949498085305, 1967.726049, 1.0872486892893318, 1249.875, 656.972780543456, 1964.157583, 1.105701, 0.011802, 1.789713, 5790.6563063962385, 968.712492, 1.160660416784476, 624.9375, 484.5448855304842, 962.919659, 2.42327, 0.047739, 3.06902, 5872.916996958666, 556.62938, 1.2370257992860574, 312.46875, 324.1301806735027, 544.415499, 5.213687, 0.217527, 6.074911, 5963.308013874106, 359.013473, 1.3138933296336988, 156.234375, 201.5369648311678, 334.493588, 11.421006, 0.995205, 11.818119, 6046.185731637292, 314.151781, 1.37999959882209, 78.1171875, 138.41074070349399, 262.347313, 23.795017, 4.515549, 22.921831
19998, 9, 2222, 5271.029423668049, 67651.638112, 5391.258535563014, 3427.380764, 1.1027242918168665, 1249.875, 723.1541912863397, 3423.28511, 1.13687, 0.010419, 1.972165, 5464.92443082016, 1022.694961, 1.1716123565510592, 624.9375, 451.7698485885817, 1016.754702, 2.492609, 0.045364, 3.221255, 5537.270843642764, 1105.442837, 1.231018065742295, 312.46875, 438.56944179164776, 1093.496007, 5.321559, 0.212969, 6.195386, 5627.206426168792, 488.61833, 1.3153962609149403, 156.234375, 238.2326031284538, 464.18593, 11.201043, 0.999713, 11.943825, 5718.256198602729, 274.044406, 1.3954890331291319, 78.1171875, 132.7416794175433, 222.404686, 23.745454, 4.498397, 23.065781
19998, 9, 2222, 5362.266078416258, 69040.214453, 5463.875558808446, 2683.902838, 1.079384457895764, 1249.875, 532.5471663383441, 2451.809243, 1.169451, 0.013776, 1.866366, 5545.6407966688275, 792.588086, 1.158864888579585, 624.9375, 416.70552683369823, 786.549033, 2.507367, 0.05316, 3.286417, 5620.685439936817, 421.770139, 1.2288427709721952, 312.46875, 258.99987745834454, 409.811507, 5.507297, 0.214351, 6.034004, 5726.042602505535, 349.900993, 1.3240854571618847, 156.234375, 202.6842712653337, 325.548211, 11.32709, 0.993511, 11.79106, 5821.025017928332, 345.160031, 1.398820439634912, 78.1171875, 153.2301231549784, 293.59963, 23.916855, 4.523644, 22.854815
19998, 9, 2222, 5647.320911528543, 65905.712057, 5751.279937380925, 5392.059293, 1.0788762314670015, 1249.875, 869.9267839163248, 5386.817103, 1.389393, 0.014016, 2.221732, 5817.922733737156, 1045.101516, 1.1448534254474199, 624.9375, 448.25703685915516, 1039.33356, 2.4182, 0.046728, 3.10141, 5907.601980390027, 551.933873, 1.2251468777629093, 312.46875, 314.6131041031786, 533.982443, 11.442265, 0.218809, 6.080922, 6004.124407829717, 315.897491, 1.3028857090598425, 156.234375, 189.33079039965838, 291.527777, 11.275563, 1.003931, 11.837737, 6111.607369063422, 288.035034, 1.3875877903891558, 78.1171875, 136.76337463696134, 236.395175, 23.64736, 4.549633, 22.978627
20000, 10, 2000, 5569.568698819727, 67722.547814, 5685.986080119386, 3202.923416, 1.0892305220036858, 1250, 563.4540797616075, 3198.398399, 1.279066, 0.01042, 1.781517, 5751.599027201533, 752.569498, 1.1530469441066507, 625, 360.5890146690551, 746.686377, 2.523698, 0.047278, 3.062197, 5837.116994742304, 444.248029, 1.2319967692408962, 312.5, 261.3101007423938, 431.659907, 5.383515, 0.211556, 6.130384, 5930.050113245845, 371.251079, 1.3019984619413056, 156.25, 205.625607901837, 346.755339, 11.436355, 0.996707, 11.837336, 6037.687040284276, 248.031724, 1.3887077314241734, 78.125, 123.85289283056734, 196.529882, 23.63131, 4.583096, 22.957909
20000, 10, 2000, 5271.043466608971, 69528.509009, 5359.796031814069, 2267.082504, 1.0728914381461128, 1250, 632.1583069137034, 2260.997264, 1.415551, 0.010791, 1.976713, 5440.950901877135, 717.020371, 1.1498022768399372, 625, 359.4381031554668, 710.936965, 2.576176, 0.045195, 3.102582, 5526.601857516915, 423.472078, 1.234608481600728, 312.5, 253.70806303702688, 411.590118, 5.341797, 0.214221, 6.124804, 5610.5372516177595, 372.558469, 1.3087382878715572, 156.25, 209.3977226475971, 347.861431, 11.406118, 0.999081, 11.991604, 5721.855521786958, 274.336262, 1.3984683062342207, 78.125, 132.88173195552503, 222.878863, 23.5515, 4.581944, 23.060731
20000, 10, 2000, 5486.431146720424, 65005.518324, 5606.369270103052, 4570.683441, 1.0921186251441708, 1250, 369.74467541805114, 4566.152292, 1.160274, 0.175118, 2.434431, 5680.190812529996, 659.352488, 1.1641477240432023, 625, 297.52216303999944, 653.467844, 2.511165, 0.046307, 3.139622, 5762.025170670822, 425.860242, 1.2427641820679929, 312.5, 261.03992750152224, 413.901369, 5.446213, 0.211997, 6.107802, 5858.700509535149, 375.696487, 1.3231502364099166, 156.25, 208.87604727445415, 350.939478, 11.500285, 1.006766, 11.926292, 5964.734031712636, 279.562974, 1.39789188732855, 78.125, 134.35508573366323, 228.064669, 23.6845, 4.487376, 23.029322
20000, 10, 2000, 5686.568172514439, 66360.38768, 5801.670516721904, 3725.796218, 1.08283807491578, 1250, 397.1973690748719, 3721.811624, 1.153812, 0.011772, 1.617851, 5862.261136636138, 719.594785, 1.1469747802884398, 625, 352.1576351578935, 713.782406, 2.512387, 0.04786, 3.062237, 5947.899373438209, 419.738123, 1.2238932072202893, 312.5, 236.68346477943913, 407.629869, 5.499743, 0.21899, 6.087595, 6054.830701742321, 365.42245, 1.2981445709464605, 156.25, 210.89122640593658, 340.747424, 11.451422, 1.001557, 12.001503, 6157.087678693235, 261.689631, 1.3870365822249384, 78.125, 127.65728656249905, 209.543442, 24.286648, 4.552268, 22.948912
20000, 10, 2000, 5540.086347779259, 65397.680006, 5652.835664121434, 3137.681153, 1.0919999018681963, 1250, 443.35609277419434, 3133.529697, 1.154884, 0.012303, 2.375219, 5728.093598021194, 1872.556593, 1.1569461791908284, 625, 410.4566816364426, 1866.700051, 2.492299, 0.046477, 3.13331, 5799.2360131870955, 727.158303, 1.2178329666380987, 312.5, 307.3814303922734, 714.140677, 5.289058, 0.216406, 6.144151, 5888.856801649556, 359.641961, 1.2951116516084749, 156.25, 205.27279867288797, 335.10849, 11.310529, 1.001597, 11.996835, 5993.012734385207, 297.541303, 1.387866895201166, 78.125, 138.05609140852857, 245.486115, 23.715869, 4.604996, 23.317151
