N, N, MST_Cost, MST_Runtime, C16_MFC_Cost, C16_MFC_Runtime, C16_Gamma, C16_Cluster_Size_Mu, C16_Cluster_Size_Sigma, C16_Sub_Clustering_Runtime, C16_Completion_Edges_Runtime, C16_Completion_Runtime, C16_Clustering_Runtime, C32_MFC_Cost, C32_MFC_Runtime, C32_Gamma, C32_Cluster_Size_Mu, C32_Cluster_Size_Sigma, C32_Sub_Clustering_Runtime, C32_Completion_Edges_Runtime, C32_Completion_Runtime, C32_Clustering_Runtime, C64_MFC_Cost, C64_MFC_Runtime, C64_Gamma, C64_Cluster_Size_Mu, C64_Cluster_Size_Sigma, C64_Sub_Clustering_Runtime, C64_Completion_Edges_Runtime, C64_Completion_Runtime, C64_Clustering_Runtime, C128_MFC_Cost, C128_MFC_Runtime, C128_Gamma, C128_Cluster_Size_Mu, C128_Cluster_Size_Sigma, C128_Sub_Clustering_Runtime, C128_Completion_Edges_Runtime, C128_Completion_Runtime, C128_Clustering_Runtime, C256_MFC_Cost, C256_MFC_Runtime, C256_Gamma, C256_Cluster_Size_Mu, C256_Cluster_Size_Sigma, C256_Sub_Clustering_Runtime, C256_Completion_Edges_Runtime, C256_Completion_Runtime, C256_Clustering_Runtime
500, 500, 156.7145710363984, 25.006348, 169.47749385982752, 5.115624, 1.3257500439773502, 31.25, 21.515982431671578, 4.976362, 0.039894, 0.011392, 0.074089, 174.2731061205268, 0.515726, 1.578823410825677, 15.625, 7.577722283113838, 0.24018, 0.086912, 0.050014, 0.123702, 174.19452036172152, 0.653264, 1.6560487624957714, 7.8125, 3.999511688944039, 0.089077, 0.149059, 0.223839, 0.171982, 167.86384527385235, 2.331808, 1.4423427926122236, 3.90625, 2.0783012143334756, 0.045205, 0.603471, 1.322838, 0.316123, 160.70795234292746, 9.030728, 1.0454920122453413, 1.953125, 1.1412669426453217, 0.028564, 2.010266, 6.268183, 0.596368
500, 500, 153.04414338618517, 26.313226, 168.22352048009634, 3.402715, 1.4370144228237147, 31.25, 20.452689309721595, 3.300834, 0.030567, 0.010049, 0.050815, 171.2010436952114, 0.419226, 1.5734889829717527, 15.625, 8.410373059502177, 0.203501, 0.06934, 0.043201, 0.091131, 167.59208304435015, 0.65677, 1.441430820261182, 7.8125, 4.7198881077839125, 0.099196, 0.150722, 0.22404, 0.164258, 163.48377909511328, 2.143185, 1.30629126663983, 3.90625, 2.30636856063813, 0.049914, 0.424575, 1.325063, 0.307716, 155.97846499830484, 9.151234, 1.0364665531095674, 1.953125, 1.0778985269379489, 0.028213, 1.771408, 6.701305, 0.582711
500, 500, 153.4202159009874, 28.354441, 168.00679879263043, 0.573484, 1.4370586367806033, 31.25, 15.734118977559563, 0.465271, 0.031018, 0.010479, 0.055765, 171.23755935952067, 0.403336, 1.5523790363518364, 15.625, 6.985476003823934, 0.183694, 0.068748, 0.043191, 0.095008, 171.57853807136416, 0.646041, 1.5473342590091745, 7.8125, 3.5216961467452017, 0.084919, 0.150232, 0.223639, 0.166843, 164.8747959844768, 1.924196, 1.2975546196507772, 3.90625, 2.0783012143334756, 0.046346, 0.411541, 1.120559, 0.310492, 156.81630731746554, 9.115287, 1.049279190113978, 1.953125, 1.0297100244122128, 0.026781, 1.714732, 6.726262, 0.591919
500, 500, 152.3659560661763, 27.064895, 166.32981435023248, 0.579436, 1.4182403667533328, 31.25, 16.110943485718025, 0.472585, 0.031278, 0.01032, 0.054041, 170.18696970306337, 0.430297, 1.5905124559897208, 15.625, 8.866192813152667, 0.212167, 0.069019, 0.043281, 0.093986, 170.37325034849346, 0.898043, 1.5990957659862954, 7.8125, 3.6223050327105253, 0.084569, 0.150502, 0.476372, 0.167153, 163.50390648655593, 1.955744, 1.3830568991889076, 3.90625, 2.130278370894283, 0.047028, 0.431047, 1.135738, 0.30933, 155.378340004012, 8.588922, 1.0662537773181924, 1.953125, 1.0220947775891431, 0.027402, 1.363574, 6.51203, 0.599042
500, 500, 153.52354364842176, 26.414617, 167.62668623775244, 0.742421, 1.403380090515805, 31.25, 17.92170471802278, 0.571892, 0.030056, 0.010169, 0.111429, 173.51950730383396, 0.435857, 1.6457782234685632, 15.625, 8.802520945729126, 0.218218, 0.068498, 0.044333, 0.092944, 172.52923350781202, 1.199117, 1.5878792165130957, 7.8125, 4.096015594452736, 0.09087, 0.150051, 0.773158, 0.16563, 165.1721265539527, 1.934524, 1.347017833816224, 3.90625, 2.028844729766179, 0.046888, 0.397835, 1.145175, 0.311023, 157.44556749612093, 8.653863, 1.0494339813734523, 1.953125, 1.0297100244122128, 0.02702, 1.334039, 6.628278, 0.593181
500, 500, 153.01065449416637, 28.272818, 168.25913624465466, 0.751307, 1.4499615809724902, 31.25, 18.48479104561369, 0.588853, 0.029365, 0.009828, 0.103975, 171.31318353116512, 0.405389, 1.6708327533112277, 15.625, 7.712611425451175, 0.193953, 0.066865, 0.043291, 0.089077, 170.35044004023075, 0.631504, 1.6436822159752387, 7.8125, 3.639518340385167, 0.083967, 0.147126, 0.219531, 0.161603, 164.6774080991745, 2.131734, 1.4180197004512962, 3.90625, 2.048007797226368, 0.045816, 0.324949, 1.425381, 0.304952, 156.2208460122347, 8.938907, 1.0530297199397975, 1.953125, 1.0522251348333207, 0.027452, 1.725903, 6.545172, 0.585327
600, 600, 176.3603857755661, 21.29701, 192.40107813477516, 0.963695, 1.4331518110149448, 37.5, 25.509802037648196, 0.845343, 0.033592, 0.009738, 0.063859, 198.577844068408, 0.541965, 1.6069513571109846, 18.75, 9.496709956611289, 0.292558, 0.080952, 0.043361, 0.11182, 198.30907323211432, 0.738804, 1.6460448648362322, 9.375, 4.728570079844435, 0.130845, 0.175168, 0.211516, 0.200776, 189.50297436118126, 1.85782, 1.4291476501297553, 4.6875, 2.4165768661476505, 0.064932, 0.382827, 1.005284, 0.372758, 180.80121833086014, 6.243848, 1.0804711278306751, 2.34375, 1.2713028504254995, 0.03767, 0.888444, 4.566085, 0.70419
600, 600, 177.19506596028805, 21.875112, 193.09239648282528, 0.984905, 1.463067881630207, 37.5, 26.076809620810597, 0.862135, 0.036178, 0.008947, 0.066745, 195.65633091330528, 0.535082, 1.594420436551107, 18.75, 8.877640452282352, 0.282429, 0.081893, 0.044413, 0.113263, 196.3971391916275, 0.734676, 1.5622796008277886, 9.375, 4.360690885628102, 0.124363, 0.176781, 0.209943, 0.20278, 191.44913659989834, 1.853753, 1.4730497162644218, 4.6875, 2.4101024355823553, 0.06386, 0.393126, 0.990376, 0.374672, 182.05514979362488, 6.232847, 1.0461663969098662, 2.34375, 1.1349387373334299, 0.036829, 0.881331, 4.560574, 0.704931
600, 600, 173.69692527875304, 22.647189, 188.20978262647986, 0.712966, 1.3956838981047608, 37.5, 13.119641763401926, 0.591919, 0.036509, 0.008776, 0.06414, 195.03368223831058, 0.538189, 1.5554972699132947, 18.75, 8.888194417315589, 0.286347, 0.082515, 0.043481, 0.11228, 193.30393343791366, 0.742852, 1.5310287524646526, 9.375, 4.7909419741842, 0.130444, 0.177442, 0.212478, 0.202379, 186.75195157155395, 1.855346, 1.3365199725050172, 4.6875, 2.560975156068485, 0.066615, 0.382567, 0.990917, 0.383259, 179.49343703314662, 6.177473, 1.0514173225418284, 2.34375, 1.3603624287299323, 0.039283, 0.88584, 4.501714, 0.704189
600, 600, 172.9396962299943, 22.330065, 188.46274927258492, 0.916356, 1.4149598433565767, 37.5, 23.46540006051463, 0.790231, 0.03737, 0.009047, 0.068849, 191.64264278113842, 0.548547, 1.531054902447187, 18.75, 9.443913383762052, 0.293991, 0.081603, 0.044494, 0.114325, 192.9078800007701, 0.748462, 1.608656633000993, 9.375, 5.3895152843275245, 0.141856, 0.17568, 0.20852, 0.201257, 187.6389823332429, 1.866126, 1.4318557716110474, 4.6875, 2.4101024355823553, 0.06418, 0.382287, 1.001867, 0.384209, 179.95396953821182, 6.185698, 1.1115177372793852, 2.34375, 1.2956507776017425, 0.038251, 0.888835, 4.504519, 0.705672
