N, N, MST_Cost, MST_Runtime, RunType, C199_MFC_Cost, C199_MFC_Completion_Cost, C199_MFC_Runtime, C199_Gamma, C199_Cluster_Size_Mu, C199_Cluster_Size_Sigma, C199_Sub_Clustering_Runtime, C199_Completion_Edges_Runtime, C199_Completion_Runtime, C199_Clustering_Runtime, C199_Find_Reps_Runtime, C199_Pick_Reps_Runtime, C199_Rep_Count, C199_Reps_Cost, C199_Clustering_Dist_Calls, C199_Sub_Clustering_Dist_Calls, C199_MFC_Dist_Calls, C199_Dist_Calls, C99_MFC_Cost, C99_MFC_Completion_Cost, C99_MFC_Runtime, C99_Gamma, C99_Cluster_Size_Mu, C99_Cluster_Size_Sigma, C99_Sub_Clustering_Runtime, C99_Completion_Edges_Runtime, C99_Completion_Runtime, C99_Clustering_Runtime, C99_Find_Reps_Runtime, C99_Pick_Reps_Runtime, C99_Rep_Count, C99_Reps_Cost, C99_Clustering_Dist_Calls, C99_Sub_Clustering_Dist_Calls, C99_MFC_Dist_Calls, C99_Dist_Calls, C49_MFC_Cost, C49_MFC_Completion_Cost, C49_MFC_Runtime, C49_Gamma, C49_Cluster_Size_Mu, C49_Cluster_Size_Sigma, C49_Sub_Clustering_Runtime, C49_Completion_Edges_Runtime, C49_Completion_Runtime, C49_Clustering_Runtime, C49_Find_Reps_Runtime, C49_Pick_Reps_Runtime, C49_Rep_Count, C49_Reps_Cost, C49_Clustering_Dist_Calls, C49_Sub_Clustering_Dist_Calls, C49_MFC_Dist_Calls, C49_Dist_Calls
39774, 39774, 0, 0, dp_29.000000, 25902.311898946762, 78.82909548282623, 1090078.315924, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 652532.699698, 1.30668, 20258.549701, 361761.807733, 1784.701972, 5771, 59.84193801879883, 15790279, 27507271, 647006171, 690303721, 25593.018050134182, 37.62487852573395, 627107.535883, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 329169.995697, 0.340378, 9233.902408, 188789.115867, 219.333084, 2871, 48.889286041259766, 7835479, 49447198, 313703641, 370986318, 25395.44474506378, 17.896637856960297, 385644.37286099995, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 164683.374184, 0.097944, 4885.003293, 96964.616601, 25.680918, 1421, 33.14548873901367, 3858079, 62065056, 154247519, 220170654
39774, 39774, 0, 0, dp_3.000000, 25933.76089811325, 110.27809464931488, 167527.674966, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 65000.62009, 1.35991, 20258.549701, 28515.04703, 12.848095, 597, 155.1791229248047, 15790279, 27507271, 59828601, 103126151, 25610.379035949707, 54.985864341259, 157445.011093, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 34243.013264, 0.344546, 9233.902408, 14271.362488, 1.539938, 297, 84.7674789428711, 7835479, 49447198, 29057517, 86340194, 25404.472415804863, 26.924308598041534, 145911.754403, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 15375.531542, 0.093826, 4885.003293, 6565.313593, 0.212228, 147, 44.091468811035156, 3858079, 62065056, 13600467, 79523602
39774, 39774, 0, 0, dp_31.000000, 25902.121422708035, 78.63861924409866, 1178132.2801350001, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 706197.387952, 1.29024, 20258.549701, 395896.174989, 2039.627113, 6169, 56.901275634765625, 15790279, 27507271, 692191111, 735488661, 25592.649728238583, 37.25655663013458, 661520.9599880001, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 350015.590855, 0.346479, 9233.902408, 202325.815938, 250.455859, 3069, 47.26584243774414, 7835479, 49447198, 335721439, 393004116, 25395.20886385441, 17.660756647586823, 409198.627544, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 178988.298543, 0.093636, 4885.003293, 106210.098848, 29.533303, 1519, 32.5252799987793, 3858079, 62065056, 165066523, 230989658
39774, 39774, 0, 0, dp_33.000000, 25901.122343957424, 77.63954049348831, 1255211.534931, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 756170.954257, 1.268198, 20258.549701, 422727.790233, 2313.722402, 6567, 54.21764373779297, 15790279, 27507271, 737376051, 780673601, 25591.714906990528, 36.32173538208008, 689948.8738, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 369494.212175, 0.336391, 9233.902408, 211241.039891, 284.534486, 3267, 45.8026123046875, 7835479, 49447198, 357739237, 415021914, 25395.045719206333, 17.49761199951172, 423202.77270699997, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 186147.28641, 0.094537, 4885.003293, 113051.175062, 33.613484, 1617, 32.19464874267578, 3858079, 62065056, 175885527, 241808662
39774, 39774, 0, 0, dp_35.000000, 25900.599616765976, 77.1168133020401, 1328546.692772, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 804215.785823, 1.313623, 20258.549701, 447727.64219, 2604.151295, 6965, 51.817893981933594, 15790279, 27507271, 782384674, 825682224, 25591.378049314022, 35.984877705574036, 736206.215192, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 398942.358606, 0.3414, 9233.902408, 228014.817847, 319.946482, 3465, 44.533931732177734, 7835479, 49447198, 379757035, 437039712, 25394.875220000744, 17.327112793922424, 444878.479744, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 203556.331743, 0.092314, 4885.003293, 117313.73898, 37.713493, 1715, 31.572416305541992, 3858079, 62065056, 186704531, 252627666
39774, 39774, 0, 0, dp_37.000000, 25899.272715568542, 75.78991210460663, 1392565.958646, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 842881.988559, 1.285811, 20258.549701, 472771.860194, 2913.024241, 7363, 49.786312103271484, 15790279, 27507271, 827569614, 870867164, 25590.358280420303, 34.965108811855316, 775820.3228, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 424221.177232, 0.348453, 9233.902408, 242311.852547, 358.193711, 3663, 43.17898178100586, 7835479, 49447198, 401774833, 459057510, 25394.72244220972, 17.17433500289917, 468582.292699, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 217981.738361, 0.095439, 4885.003293, 126587.563956, 42.291729, 1813, 31.275346755981445, 3858079, 62065056, 197523535, 263446670
39774, 39774, 0, 0, dp_39.000000, 25898.883604943752, 75.40080147981644, 1472675.81051, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 897251.065454, 1.298104, 20258.549701, 498186.529886, 3239.117225, 7761, 47.8228645324707, 15790279, 27507271, 872686180, 915983730, 25590.248591005802, 34.855419397354126, 812661.805372, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 447600.675773, 0.339136, 9233.902408, 255733.456057, 398.583549, 3861, 41.963321685791016, 7835479, 49447198, 423792631, 481075308, 25394.46807718277, 16.919969975948334, 477081.902535, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 222587.789009, 0.091732, 4885.003293, 130476.341497, 47.077083, 1911, 30.678386688232422, 3858079, 62065056, 208342539, 274265674
39774, 39774, 0, 0, dp_5.000000, 25928.114722192287, 104.6319187283516, 239478.47871400003, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 110115.669896, 1.567209, 20258.549701, 55319.255257, 44.186511, 995, 138.4103546142578, 15790279, 27507271, 105013541, 148311091, 25607.49103730917, 52.09786570072174, 193705.61405899998, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 56000.656151, 0.35194, 9233.902408, 28770.326774, 5.528337, 495, 78.74429321289062, 7835479, 49447198, 51075315, 108357992, 25402.95953822136, 25.41143101453781, 164995.08862, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 27600.276088, 0.091702, 4885.003293, 13423.451266, 0.66635, 245, 42.029266357421875, 3858079, 62065056, 24419471, 90342606
39774, 39774, 0, 0, dp_7.000000, 25922.849810421467, 99.36700695753098, 307956.44887500006, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 152530.59228, 1.361583, 20258.549701, 81326.102192, 100.592979, 1393, 125.59272766113281, 15790279, 27507271, 150198481, 193496031, 25605.10651487112, 49.713343262672424, 229924.39653700002, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 77849.824135, 0.348644, 9233.902408, 43133.967255, 11.505646, 693, 74.28081512451172, 7835479, 49447198, 73093113, 130375790, 25401.26269119978, 23.71458399295807, 183252.922838, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 38968.726563, 0.090981, 4885.003293, 20312.135327, 1.366753, 343, 40.61652755737305, 3858079, 62065056, 35238475, 101161610
39774, 39774, 0, 0, dp_9.000000, 25918.101839721203, 94.619036257267, 380051.142453, inf, 199.86934673366835, 486.52553736429223, 53739.25014, 199379.338322, 1.329403, 20258.549701, 106509.744833, 162.930054, 1791, 114.98664855957031, 15790279, 27507271, 195383421, 238680971, 25602.535322606564, 47.14215099811554, 264205.362201, inf, 401.75757575757575, 915.3829257892276, 99694.848449, 97877.627137, 0.345418, 9233.902408, 57379.437021, 19.201768, 891, 70.2545394897461, 7835479, 49447198, 93525661, 150808338, 25400.190965354443, 22.642858147621155, 201548.35525099997, inf, 811.7142857142857, 1369.379138328679, 119085.599921, 50355.830986, 0.092013, 4885.003293, 27219.275068, 2.55397, 441, 39.51708221435547, 3858079, 62065056, 46057479, 111980614
