N, N, MST_Cost, MST_Runtime, RunType, C173_MFC_Cost, C173_MFC_Completion_Cost, C173_MFC_Runtime, C173_Gamma, C173_Cluster_Size_Mu, C173_Cluster_Size_Sigma, C173_Sub_Clustering_Runtime, C173_Completion_Edges_Runtime, C173_Completion_Runtime, C173_Clustering_Runtime, C173_Find_Reps_Runtime, C173_Pick_Reps_Runtime, C173_Rep_Count, C173_Reps_Cost, C173_Clustering_Dist_Calls, C173_Sub_Clustering_Dist_Calls, C173_MFC_Dist_Calls, C173_Dist_Calls, C86_MFC_Cost, C86_MFC_Completion_Cost, C86_MFC_Runtime, C86_Gamma, C86_Cluster_Size_Mu, C86_Cluster_Size_Sigma, C86_Sub_Clustering_Runtime, C86_Completion_Edges_Runtime, C86_Completion_Runtime, C86_Clustering_Runtime, C86_Find_Reps_Runtime, C86_Pick_Reps_Runtime, C86_Rep_Count, C86_Reps_Cost, C86_Clustering_Dist_Calls, C86_Sub_Clustering_Dist_Calls, C86_MFC_Dist_Calls, C86_Dist_Calls, C43_MFC_Cost, C43_MFC_Completion_Cost, C43_MFC_Runtime, C43_Gamma, C43_Cluster_Size_Mu, C43_Cluster_Size_Sigma, C43_Sub_Clustering_Runtime, C43_Completion_Edges_Runtime, C43_Completion_Runtime, C43_Clustering_Runtime, C43_Find_Reps_Runtime, C43_Pick_Reps_Runtime, C43_Rep_Count, C43_Reps_Cost, C43_Clustering_Dist_Calls, C43_Sub_Clustering_Dist_Calls, C43_MFC_Dist_Calls, C43_Dist_Calls
30000, 30000, 0, 0, fixed_reps_11, 1004281, 19464, 626429.094875, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 431175.834874, 1.47732, 43626.911083, 1395.501009, 0, 1903, 17132, 10350001, 34556470, 107606573, 152513044, 990583, 9435, 436485.17323200003, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 202074.048806, 0.354034, 21771.584709, 1401.735918, 0, 946, 11640, 5130001, 49446628, 50683576, 105260205, 967100, 4841, 623761.66292, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 91162.719607, 0.10143, 10716.722305, 1424.114134, 0, 473, 6850, 2550001, 119626743, 22827133, 145003877
30000, 30000, 0, 0, fixed_reps_13, 1004161, 19344, 708507.511468, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 512991.126492, 1.502809, 43626.911083, 1658.600495, 0, 2249, 15404, 10350001, 34556470, 127171373, 172077844, 990486, 9338, 475831.600664, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 241161.625425, 0.469059, 21771.584709, 1660.471706, 0, 1118, 10829, 5130001, 49446628, 59898756, 114475385, 967059, 4800, 640470.084786, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 107600.586456, 0.099456, 10716.722305, 1694.671125, 0, 559, 6492, 2550001, 119626743, 26977513, 149154257
30000, 30000, 0, 0, fixed_reps_15, 1004084, 19267, 782513.598685, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 586734.370274, 1.478914, 43626.911083, 1921.467825, 0, 2595, 13985, 10350001, 34556470, 146736173, 191642644, 990301, 9153, 510346.554818, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 275329.874303, 0.625803, 21771.584709, 2007.020238, 0, 1290, 9993, 5130001, 49446628, 69113936, 123690565, 967007, 4748, 657105.411869, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 123978.327282, 0.104907, 10716.722305, 1952.251931, 0, 645, 6172, 2550001, 119626743, 31127893, 153304637
30000, 30000, 0, 0, fixed_reps_17, 1003961, 19144, 859459.151533, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 663447.525153, 1.489854, 43626.911083, 2153.854854, 0, 2941, 12931, 10350001, 34556470, 166300973, 211207444, 990263, 9115, 546977.306749, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 311809.918592, 0.407825, 21771.584709, 2157.945858, 0, 1462, 9269, 5130001, 49446628, 78329116, 132905745, 966953, 4694, 672238.6531349999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 138889.904396, 0.103685, 10716.722305, 2173.917305, 0, 731, 5789, 2550001, 119626743, 35278273, 157455017
30000, 30000, 0, 0, fixed_reps_19, 1003938, 19121, 934477.903515, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 738231.546663, 1.66899, 43626.911083, 2388.40619, 0, 3287, 11956, 10350001, 34556470, 185865773, 230772244, 990166, 9018, 584135.1543569999, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 348693.531228, 0.398037, 21771.584709, 2432.190618, 0, 1634, 8749, 5130001, 49446628, 87544296, 142120925, 966881, 4622, 690620.622352, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 156971.878288, 0.102832, 10716.722305, 2473.913483, 0, 817, 5555, 2550001, 119626743, 39428653, 161605397
30000, 30000, 0, 0, fixed_reps_21, 1003883, 19066, 1013343.433548, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 816834.242364, 1.463975, 43626.911083, 2651.445537, 0, 3633, 11032, 10350001, 34556470, 205430573, 250337044, 990102, 8954, 622253.2292500001, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 386560.364875, 0.343634, 21771.584709, 2683.486267, 0, 1806, 8126, 5130001, 49446628, 96759476, 151336105, 966881, 4622, 705268.4937539999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 171382.519768, 0.107522, 10716.722305, 2711.138715, 0, 903, 5240, 2550001, 119626743, 43579033, 165755777
30000, 30000, 0, 0, fixed_reps_23, 1003842, 19025, 1095444.899551, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 898726.325507, 1.675893, 43626.911083, 2860.616479, 0, 3979, 10275, 10350001, 34556470, 224995373, 269901844, 990032, 8884, 658100.1524990001, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 422159.728239, 0.405661, 21771.584709, 2930.984125, 0, 1978, 7514, 5130001, 49446628, 105974656, 160551285, 966877, 4618, 721547.4468479999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 187385.222657, 0.105057, 10716.722305, 2987.391385, 0, 989, 5012, 2550001, 119626743, 47729413, 169906157
30000, 30000, 0, 0, fixed_reps_25, 1003816, 18999, 1174093.732548, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 977111.150407, 1.513488, 43626.911083, 3124.786981, 0, 4325, 9698, 10350001, 34556470, 244560173, 289466644, 989990, 8842, 692023.166582, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 455850.994033, 0.345227, 21771.584709, 3162.792848, 0, 2150, 7047, 5130001, 49446628, 115189836, 169766465, 966806, 4547, 738092.209209, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 203711.159996, 0.09043, 10716.722305, 3206.231034, 0, 1075, 4767, 2550001, 119626743, 51879793, 174056537
30000, 30000, 0, 0, fixed_reps_27, 1003811, 18994, 1252511.29649, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1055255.133695, 1.50411, 43626.911083, 3398.377013, 0, 4671, 9239, 10350001, 34556470, 264124973, 309031444, 989953, 8805, 730077.0553369999, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 493655.02326, 0.387216, 21771.584709, 3412.610387, 0, 2322, 6682, 5130001, 49446628, 124405016, 178981645, 966798, 4539, 754294.489508, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 219645.87027, 0.102623, 10716.722305, 3473.788866, 0, 1161, 4577, 2550001, 119626743, 56030173, 178206917
30000, 30000, 0, 0, fixed_reps_29, 1003803, 18986, 1329369.301797, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1131881.453934, 1.515252, 43626.911083, 3630.050939, 0, 5017, 8712, 10350001, 34556470, 283689773, 328596244, 989953, 8805, 772828.5795720001, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 536095.955602, 0.389621, 21771.584709, 3723.199875, 0, 2494, 6402, 5130001, 49446628, 133620196, 188196825, 966798, 4539, 771266.893463, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 236335.354422, 0.108524, 10716.722305, 3756.702768, 0, 1247, 4423, 2550001, 119626743, 60180553, 182357297
30000, 30000, 0, 0, fixed_reps_3, 1006899, 22082, 315030.783554, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 120780.65586, 1.475456, 43626.911083, 392.370566, 0, 519, 31038, 10350001, 34556470, 29347373, 74253844, 992592, 11444, 289686.345992, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 56281.641862, 0.393027, 21771.584709, 395.276629, 0, 258, 18583, 5130001, 49446628, 13822856, 68399485, 967779, 5520, 558837.162484, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 27199.150229, 0.122529, 10716.722305, 463.161977, 0, 129, 10441, 2550001, 119626743, 6225613, 128402357
30000, 30000, 0, 0, fixed_reps_31, 1003791, 18974, 1404669.511186, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1206902.630415, 1.675301, 43626.911083, 3908.923798, 0, 5363, 8261, 10350001, 34556470, 303254573, 348161044, 989950, 8802, 806447.764854, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 569485.763316, 0.398217, 21771.584709, 3952.568847, 0, 2666, 6138, 5130001, 49446628, 142835376, 197412005, 966798, 4539, 787384.8085219999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 252232.690977, 0.104376, 10716.722305, 3977.28542, 0, 1333, 4266, 2550001, 119626743, 64330933, 186507677
30000, 30000, 0, 0, fixed_reps_33, 1003781, 18964, 1486299.24398, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1288294.747137, 1.720947, 43626.911083, 4146.494224, 0, 5709, 7912, 10350001, 34556470, 322819373, 367725844, 989937, 8789, 842617.787089, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 605408.471222, 0.391885, 21771.584709, 4199.889508, 0, 2838, 5892, 5130001, 49446628, 152050556, 206627185, 966798, 4539, 804695.025302, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 269301.113043, 0.10123, 10716.722305, 4219.08328, 0, 1419, 4088, 2550001, 119626743, 68481313, 190658057
30000, 30000, 0, 0, fixed_reps_35, 1003772, 18955, 1558371.3854709999, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1360121.25161, 1.500605, 43626.911083, 4392.351584, 0, 6055, 7564, 10350001, 34556470, 342384173, 387290644, 989935, 8787, 880353.5152720001, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 642902.157984, 0.403306, 21771.584709, 4441.919508, 0, 3010, 5570, 5130001, 49446628, 161265736, 215842365, 966798, 4539, 820295.0344889999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 284623.427786, 0.102843, 10716.722305, 4496.776111, 0, 1505, 3923, 2550001, 119626743, 72631693, 194808437
30000, 30000, 0, 0, fixed_reps_37, 1003747, 18930, 1637144.14458, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1438635.110932, 1.486157, 43626.911083, 4651.265819, 0, 6401, 7261, 10350001, 34556470, 361948973, 406855444, 989932, 8784, 915374.3534820001, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 677676.894952, 0.399589, 21771.584709, 4688.024467, 0, 3182, 5408, 5130001, 49446628, 170480916, 225057545, 966798, 4539, 840483.0267589999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 304496.247908, 0.101821, 10716.722305, 4811.949281, 0, 1591, 3753, 2550001, 119626743, 76782073, 198958817
30000, 30000, 0, 0, fixed_reps_39, 1003744, 18927, 1716580.971197, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1517821.319534, 1.490906, 43626.911083, 4901.879085, 0, 6747, 6972, 10350001, 34556470, 381513773, 426420244, 989917, 8769, 951865.4670509999, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 713941.755313, 0.388038, 21771.584709, 4914.289226, 0, 3354, 5186, 5130001, 49446628, 179696096, 234272725, 966783, 4524, 852942.9835330001, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 316781.323182, 0.101491, 10716.722305, 4986.831111, 0, 1677, 3629, 2550001, 119626743, 80932453, 203109197
30000, 30000, 0, 0, fixed_reps_41, 1003731, 18914, 1791313.013541, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 1592313.367106, 1.666556, 43626.911083, 5141.698207, 0, 7093, 6704, 10350001, 34556470, 401078573, 445985044, 989917, 8769, 987784.234242, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 749636.78052, 0.394941, 21771.584709, 5138.024307, 0, 3526, 5016, 5130001, 49446628, 188911276, 243487905, 966760, 4501, 874076.3976039999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 337590.043665, 0.105688, 10716.722305, 5311.520502, 0, 1763, 3493, 2550001, 119626743, 85082833, 207259577
30000, 30000, 0, 0, fixed_reps_5, 1005209, 20392, 392766.844499, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 198250.428992, 1.510042, 43626.911083, 658.623793, 0, 865, 26113, 10350001, 34556470, 48912173, 93818644, 991804, 10656, 326538.83248999994, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 92884.670571, 0.339056, 21771.584709, 644.788389, 0, 430, 16006, 5130001, 49446628, 23038036, 77614665, 967337, 5078, 574346.94199, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 42379.387258, 0.196919, 10716.722305, 792.630064, 0, 215, 8982, 2550001, 119626743, 10375993, 132552737
30000, 30000, 0, 0, fixed_reps_7, 1004762, 19945, 471169.59767300007, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 276400.615048, 1.65847, 43626.911083, 911.042483, 0, 1211, 22569, 10350001, 34556470, 68476973, 113383444, 991192, 10044, 363409.99923699995, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 129505.884311, 0.376305, 21771.584709, 894.704147, 0, 602, 13722, 5130001, 49446628, 32253216, 86829845, 967225, 4966, 590363.6903649999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 58276.001274, 0.103514, 10716.722305, 912.857828, 0, 301, 8195, 2550001, 119626743, 14526373, 136703117
30000, 30000, 0, 0, fixed_reps_9, 1004461, 19644, 548645.288917, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 353645.630277, 1.507998, 43626.911083, 1141.86897, 0, 1557, 19606, 10350001, 34556470, 88041773, 132948244, 990837, 9689, 400362.550985, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 166187.277083, 0.390833, 21771.584709, 1165.848595, 0, 774, 12569, 5130001, 49446628, 41468396, 96045025, 967128, 4869, 607087.8057029999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 74734.623943, 0.102392, 10716.722305, 1178.351619, 0, 387, 7384, 2550001, 119626743, 18676753, 140853497
30000, 30000, 0, 0, greedy_1.000000, 1010994, 26177, 235875.21009999997, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 41869.783805, 1.476469, 43626.911083, 147.656762, 0.011392, 173, 44215, 10350001, 34556470, 9782573, 54689044, 994711, 13563, 252917.68377799998, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 19767.972204, 0.408386, 21771.584709, 140.262783, 0.005931, 86, 26144, 5130001, 49446628, 4607676, 59184305, 968853, 6594, 540205.5557329999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 8889.780072, 0.108895, 10716.722305, 140.931412, 0.007605, 43, 13761, 2550001, 119626743, 2075233, 124251977
30000, 30000, 0, 0, greedy_11.000000, 1004059, 19242, 823361.2809619999, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 415447.418578, 1.574863, 43626.911083, 214055.524908, 0.480941, 1903, 14284, 10350001, 34556470, 155020967, 199927438, 990405, 9257, 541999.956849, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 201524.638308, 0.389591, 21771.584709, 107465.715271, 0.179205, 946, 9948, 5130001, 49446628, 76074750, 130651379, 966954, 4695, 676117.0820129999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 89882.813222, 0.103574, 10716.722305, 55059.35839, 0.079078, 473, 6322, 2550001, 119626743, 35333754, 157510498
30000, 30000, 0, 0, greedy_13.000000, 1004049, 19232, 901815.9367440001, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 452349.397687, 1.476639, 43626.911083, 255608.232989, 0.547757, 2249, 14214, 10350001, 34556470, 174641243, 219547714, 990373, 9225, 579983.389728, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 218554.405028, 0.442669, 21771.584709, 128419.283247, 0.22431, 1118, 9837, 5130001, 49446628, 85340906, 139917535, 966949, 4690, 696365.65604, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 99367.877514, 0.104856, 10716.722305, 65822.850111, 0.09581, 559, 6066, 2550001, 119626743, 40008501, 162185245
30000, 30000, 0, 0, greedy_15.000000, 1004047, 19230, 980985.137104, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 487061.045317, 1.69013, 43626.911083, 300065.503448, 0.616537, 2595, 14180, 10350001, 34556470, 194261519, 239167990, 990327, 9179, 624068.699432, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 238069.577614, 0.467927, 21771.584709, 152989.229316, 0.390101, 1290, 9795, 5130001, 49446628, 94607062, 149183691, 966949, 4690, 712806.6142439999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 104817.689471, 0.104746, 10716.722305, 76813.993333, 0.098945, 645, 6023, 2550001, 119626743, 44202033, 166378777
30000, 30000, 0, 0, greedy_17.000000, 1004047, 19230, 1067933.744603, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 525432.929444, 1.70627, 43626.911083, 348642.120241, 0.706976, 2941, 14159, 10350001, 34556470, 213881795, 258788266, 990311, 9163, 658300.198506, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 252437.864978, 0.399819, 21771.584709, 172852.627976, 0.271259, 1462, 9770, 5130001, 49446628, 103873218, 158449847, 966948, 4689, 730256.97358, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 111249.117057, 0.102712, 10716.722305, 87832.908071, 0.117991, 731, 6000, 2550001, 119626743, 48395565, 170572309
30000, 30000, 0, 0, greedy_19.000000, 1004033, 19216, 1144648.346043, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 563504.577221, 1.476799, 43626.911083, 387285.22064, 0.789711, 3287, 14145, 10350001, 34556470, 233502071, 278408542, 990292, 9144, 698267.736505, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 269662.001256, 0.406332, 21771.584709, 195596.005471, 0.288972, 1634, 9751, 5130001, 49446628, 113139374, 167716003, 966937, 4678, 750948.8756019999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 119366.160098, 0.111108, 10716.722305, 100407.64898, 0.227667, 817, 5981, 2550001, 119626743, 52589097, 174765841
30000, 30000, 0, 0, greedy_21.000000, 1004020, 19203, 1227061.2788630002, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 604780.09987, 1.483833, 43626.911083, 428422.574555, 0.838933, 3633, 14134, 10350001, 34556470, 253122347, 298028818, 990285, 9137, 731737.571926, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 284351.51208, 0.38948, 21771.584709, 214376.343023, 0.292869, 1806, 9736, 5130001, 49446628, 122405530, 176982159, 966934, 4675, 767301.0387280001, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 125419.166788, 0.086843, 10716.722305, 110706.918749, 0.138599, 903, 5966, 2550001, 119626743, 56782629, 178959373
30000, 30000, 0, 0, greedy_23.000000, 1004019, 19202, 1310506.1757950003, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 643390.912808, 1.512086, 43626.911083, 473256.47803, 0.991199, 3979, 14127, 10350001, 34556470, 272742623, 317649094, 990285, 9137, 774568.1692540001, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 303817.929293, 0.397145, 21771.584709, 237740.475368, 0.332974, 1978, 9725, 5130001, 49446628, 131671686, 186248315, 966934, 4675, 784909.7867550001, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 132086.021563, 0.129884, 10716.722305, 121648.783456, 0.124103, 989, 5954, 2550001, 119626743, 60976161, 183152905
30000, 30000, 0, 0, greedy_25.000000, 1004019, 19202, 1393871.878664, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 686150.233192, 1.69037, 43626.911083, 513862.695366, 0.978064, 4325, 14124, 10350001, 34556470, 292362899, 337269370, 990260, 9112, 812466.322705, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 320232.083823, 0.399319, 21771.584709, 259224.454643, 0.350446, 2150, 9716, 5130001, 49446628, 140937842, 195514471, 966910, 4651, 803094.941456, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 138803.450631, 0.100608, 10716.722305, 133116.518157, 0.144311, 1075, 5943, 2550001, 119626743, 65169693, 187346437
30000, 30000, 0, 0, greedy_27.000000, 1004019, 19202, 1475799.543976, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 725185.586649, 1.621901, 43626.911083, 556754.966415, 1.087339, 4671, 14122, 10350001, 34556470, 311983175, 356889646, 990260, 9112, 852564.904627, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 337771.618094, 0.489027, 21771.584709, 281783.229923, 0.533109, 2322, 9706, 5130001, 49446628, 150203998, 204780627, 966910, 4651, 829827.973669, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 145523.566279, 0.185168, 10716.722305, 153129.259432, 0.235041, 1161, 5935, 2550001, 119626743, 69363225, 191539969
30000, 30000, 0, 0, greedy_29.000000, 1004018, 19201, 1571460.2794569999, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 773089.993024, 1.500935, 43626.911083, 604511.379067, 1.124759, 5017, 14120, 10350001, 34556470, 331603451, 376509922, 990260, 9112, 880923.327682, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 349838.99131, 0.398647, 21771.584709, 298074.487341, 0.41591, 2494, 9699, 5130001, 49446628, 159470154, 214046783, 966880, 4621, 838611.7579919999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 151906.846327, 0.107812, 10716.722305, 155529.897309, 0.178795, 1247, 5927, 2550001, 119626743, 73556757, 195733501
30000, 30000, 0, 0, greedy_3.000000, 1006491, 21674, 358137.213341, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 120877.506142, 1.491387, 43626.911083, 43401.803656, 0.130484, 519, 28235, 10350001, 34556470, 39610673, 84517144, 992542, 11394, 310951.731054, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 56278.837331, 0.399579, 21771.584709, 21663.392784, 0.066886, 258, 16758, 5130001, 49446628, 18922856, 73499485, 968137, 5878, 567564.8387329999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 25278.535026, 0.108504, 10716.722305, 11111.444681, 0.022773, 129, 9876, 2550001, 119626743, 8794308, 130971052
30000, 30000, 0, 0, greedy_31.000000, 1004018, 19201, 1640349.290624, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 804164.470149, 1.639284, 43626.911083, 642325.667509, 1.23201, 5363, 14120, 10350001, 34556470, 351223727, 396130198, 990256, 9108, 923205.264734, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 367555.390334, 0.404528, 21771.584709, 322640.020099, 0.415299, 2666, 9693, 5130001, 49446628, 168736310, 223312939, 966880, 4621, 855734.4909750001, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 158336.513278, 0.104285, 10716.722305, 166223.001363, 0.1443, 1333, 5919, 2550001, 119626743, 77750289, 199927033
30000, 30000, 0, 0, greedy_33.000000, 1004018, 19201, 1748404.887394, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 841720.182381, 1.533536, 43626.911083, 712825.640643, 1.249162, 5709, 14120, 10350001, 34556470, 370844003, 415750474, 990238, 9090, 962393.5096939999, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 387639.539895, 0.398016, 21771.584709, 341744.107333, 0.429976, 2838, 9688, 5130001, 49446628, 178002466, 232579095, 966880, 4621, 873307.424027, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 164861.251032, 0.101019, 10716.722305, 177271.191991, 0.152236, 1419, 5913, 2550001, 119626743, 81943821, 204120565
30000, 30000, 0, 0, greedy_35.000000, 1004018, 19201, 1816092.908335, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 885791.451598, 1.667287, 43626.911083, 736442.175339, 1.332439, 6055, 14120, 10350001, 34556470, 390464279, 435370750, 990209, 9061, 998971.59024, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 401538.972474, 0.398847, 21771.584709, 364422.719914, 0.464531, 3010, 9683, 5130001, 49446628, 187268622, 241845251, 966873, 4614, 890254.9755709999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 171456.343245, 0.098535, 10716.722305, 187623.652855, 0.153187, 1505, 5906, 2550001, 119626743, 86137353, 208314097
30000, 30000, 0, 0, greedy_37.000000, 1004018, 19201, 1872520.078267, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 907322.390516, 1.513428, 43626.911083, 771338.435599, 1.457052, 6401, 14120, 10350001, 34556470, 410084555, 454991026, 990209, 9061, 1038089.745126, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 420997.992862, 0.404949, 21771.584709, 384081.636373, 0.676468, 3182, 9678, 5130001, 49446628, 196534778, 251111407, 966873, 4614, 907583.324358, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 178033.384606, 0.107932, 10716.722305, 198374.916509, 0.187562, 1591, 5902, 2550001, 119626743, 90330885, 212507629
30000, 30000, 0, 0, greedy_39.000000, 1004018, 19201, 1949829.363762, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 942852.615537, 1.603057, 43626.911083, 813117.299122, 1.564374, 6747, 14120, 10350001, 34556470, 429704831, 474611302, 990209, 9061, 1079275.6155740002, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 436344.844741, 0.42121, 21771.584709, 409920.819119, 0.49603, 3354, 9674, 5130001, 49446628, 205800934, 260377563, 966864, 4605, 926730.2068230001, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 184936.505922, 0.104366, 10716.722305, 210618.689019, 0.179767, 1677, 5897, 2550001, 119626743, 94524417, 216701161
30000, 30000, 0, 0, greedy_5.000000, 1005193, 20376, 477284.0524470001, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 197569.134796, 1.478072, 43626.911083, 85856.926703, 0.231204, 865, 22019, 10350001, 34556470, 69555461, 114461932, 991464, 10316, 368708.76971900003, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 92473.848914, 0.390543, 21771.584709, 43225.390871, 0.104917, 430, 14041, 5130001, 49446628, 33195839, 87772468, 967644, 5385, 599549.124201, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 42768.375368, 0.110367, 10716.722305, 25605.862016, 0.048701, 215, 8206, 2550001, 119626743, 15532145, 137708889
30000, 30000, 0, 0, greedy_7.000000, 1004632, 19815, 600124.7512850001, inf, 173.41040462427745, 607.9465477971307, 150229.370589, 277547.555393, 1.499732, 43626.911083, 128719.075522, 0.338966, 1211, 19188, 10350001, 34556470, 99493673, 144400144, 990946, 9798, 426618.1854569999, inf, 348.83720930232556, 1014.1908203148047, 211237.449765, 128925.341935, 0.399949, 21771.584709, 64683.273886, 0.135213, 602, 12282, 5130001, 49446628, 47498803, 102075432, 967348, 5089, 622222.4132209999, inf, 697.6744186046511, 2253.437959692434, 520458.005444, 57838.239708, 0.105398, 10716.722305, 33209.286625, 0.053741, 301, 7542, 2550001, 119626743, 22127477, 144304221
